17:17:30.862 [TLM] --- TELEMETRY START (3177 samples) ---
17:17:30.864 [TLM] Time_ms,Dist_mm,X_mm,Y_mm,Yaw_mrad,Accel_x_mg,Accel_y_mg,VelL_mmps,VelR_mmps,LinePos,PidLine,PidLSet,PidRSet,PidLOut,PidROut,Bat_dv,Markers,F
17:17:30.865 [TLM] Metadata: Line kP: 0.035000, Line kI: 0.000000, Line kD: 0.000340
17:18:20.492 [TLM] 47430,37233,-84,1016,6185,6185,6185,1485,1648,0,-153,1653,1346,5165,-2575,112,7350,25
17:18:20.492 [TLM] 47440,37248,-70,1015,6179,6179,6179,1567,1481,1,-6,1506,1493,2247,1373,112,23734,25
17:18:20.527 [TLM] 47450,37262,-55,1013,6173,6173,6173,1533,1581,0,217,1282,1717,-1177,3458,112,7478,25
17:18:20.527 [TLM] 47460,37278,-39,1012,6176,6176,6176,1524,1540,0,-19,1519,1480,2403,460,112,7478,25
17:18:20.563 [TLM] 47470,37292,-25,1010,6171,6171,6171,1592,1280,0,31,1468,1531,770,4703,112,7478,25
17:18:20.597 [TLM] 47480,37307,-10,1008,6161,6161,6161,1538,1354,4,-469,1969,1030,8960,-3472,112,7478,25
17:18:20.598 [TLM] 47490,37322,3,1006,6137,6137,6137,1718,1351,6,-223,1723,1276,3713,59,112,7478,25
17:18:20.632 [TLM] 47500,37337,18,1004,6105,6105,6105,1714,1220,4,326,1173,1826,-4185,9420,112,7478,25
17:18:20.633 [TLM] 47
510,37352,33,1001,6076,6076,6076,1688,1271,5,-44,1544,1455,1181,3552,112,7478,25
17:18:20.667 [TLM] 47520,37364,45,998,6040,6040,6040,1808,1038,9,-418,1918,1081,5850,1227,112,7478,25
17:18:20.668 [TLM] 47530,37381,61,994,5980,5980,5980,1893,1045,12,-424,1924,1075,5222,696,112,7478,25
17:18:20.706 [TLM] 47540,37396,75,989,5909,5909,5909,1996,998,12,-435,1935,1064,3804,1762,112,7478,25
17:18:20.736 [TLM] 47550,37411,89,983,5841,5841,5841,1969,988,12,-447,1947,1052,4141,1980,112,7478,25
17:18:20.737 [TLM] 47560,37425,102,976,5771,5771,5771,1982,889,12,-235,1735,1264,874,6406,112,7478,25
17:18:20.775 [TLM] 47570,37439,113,969,5706,5706,5706,1982,983,13,-404,1904,1095,3141,3159,112,7478,25
17:18:20.776 [TLM] 47580,37456,127,959,5630,5630,5630,1986,1033,13,-504,2004,995,4394,1075,112,7478,25
17:18:20.809 [TLM] 47590,37469,137,951,5569,5569,5569,2037,950,10,299,1200,1799,-7869,12000,112,7478,25
17:18:20.810 [TLM] 47600,37486,149,939,5502,5502,5502,1918,958,13,-340,1840,1159,3058,4200,112,7478,25
17:18:20.842 [TLM] 47610,37499,158,930,5441,5441,5441,1931,1042,16,-855,2355,644,10835,-4091,112,7478,25
17:18:20.877 [TLM] 47620,37515,168,917,5352,5352,5352,2132,779,19,-671,2171,828,6536,1597,112,7478,25
17:18:20.877 [TLM] 47630,37530,177,905,5264,5264,5264,2206,913,18,-563,2063,936,3987,1483,112,7478,25
17:18:20.912 [TLM] 47640,37546,185,890,5180,5180,5180,1922,1398,8,-281,1781,1218,1567,567,112,7478,25
17:18:20.913 [TLM] 47650,37558,190,879,5120,5120,5120,2070,514,19,-630,2130,869,6527,4949,112,7478,25
17:18:20.947 [TLM] 47660,37578,196,861,5013,5013,5013,2011,1659,14,-544,2044,955,5380,-7619,112,7478,25
17:18:20.948 [TLM] 47670,37592,200,847,4908,4908,4908,2033,782,13,-308,1808,1191,1447,6152,112,7478,25
17:18:20.983 [TLM] 47680,37609,202,830,4804,4804,4804,1799,1628,6,-165,1665,1334,964,-1558,112,7478,25
17:18:21.017 [TLM] 47690,37621,202,818,4713,4713,4713,1686,968,5,-491,1991,1008,7729,3053,112,7478,25
17:18:21.018 [TLM] 47700,37637,202,803,4636,4636,4636,1793,1174,3,-129,1629,1370,53,5819,112,7478,25
17:18:21.053 [TLM] 47710,37653,200,787,4585,4585,4585,1660,1533,3,-197,1697,1302,2535,-302,112,7478,25
17:18:21.054 [TLM] 47720,37666,198,774,4545,4545,4545,1619,1160,6,-236,1736,1263,4324,3995,112,7478,25
17:18:21.089 [TLM] 47730,37679,196,761,4514,4514,4514,1673,1244,7,-288,1788,1211,4905,2134,112,7478,25
17:18:21.090 [TLM] 47740,37695,192,746,4477,4477,4477,1722,1107,9,-92,1592,1407,2550,6393,112,7478,25
17:18:21.121 [TLM] 47750,37710,188,731,4433,4433,4433,1984,852,13,-445,1945,1054,4950,4043,112,7478,25
17:18:21.159 [TLM] 47760,37724,184,717,4370,4370,4370,1896,1019,13,-511,2011,988,7255,1263,112,7478,25
17:18:21.159 [TLM] 47770,37740,178,703,4308,4308,4308,2096,993,14,-493,1993,1006,4593,1846,112,7478,25
17:18:21.191 [TLM] 47780,37755,172,689,4243,4243,4243,2007,967,16,-882,2382,617,11003,-3576,112,7478,25
17:18:21.192 [TLM] 47790,37771,164,675,4171,4171,4171,1979,1124,17,-1169,2669,330,12000,-10023,112,7478,25
17:18:21.226 [TLM] 47800,37785,156,663,4084,4084,4084,2293,744,18,-609,2109,890,3933,2509,112,7478,25
17:18:21.227 [TLM] 47810,37800,147,652,3991,3991,3991,2091,807,17,-557,2057,942,5344,2915,112,7478,25
17:18:21.261 [TLM] 47820,37816,135,640,3904,3904,3904,2178,958,15,-481,1981,1018,2611,2162,112,7478,25
17:18:21.297 [TLM] 47830,37831,124,631,3824,3824,3824,1972,1101,9,-94,1594,1405,-1794,7057,112,7478,25
17:18:21.298 [TLM] 47840,37846,112,622,3766,3766,3766,1811,1070,18,-1201,2701,298,12000,-10251,112,7478,25
17:18:21.333 [TLM] 47850,37860,100,614,3701,3701,3701,2198,1008,14,-286,1786,1213,-165,5038,112,7478,25
17:18:21.334 [TLM] 47860,37873,89,607,3646,3646,3646,2116,420,21,-982,2482,517,12000,1364,112,7478,25
17:18:21.368 [TLM] 47870,37888,76,600,3590,3590,3590,2385,835,23,-1936,3436,-436,12000,-12000,112,7478,25
17:18:21.368 [TLM] 47880,37903,62,595,3505,3505,3505,2322,626,24,-739,2239,760,6447,2427,112,7478,25
17:18:21.402 [TLM] 47890,37920,46,590,3414,3414,3414,2131,1101,19,-666,2166,833,6985,-2435,112,7478,25
17:18:21.439 [TLM] 47900,37934,32,586,3324,3324,3324,2217,713,19,-669,2169,830,5581,2732,112,7478,25
17:18:21.439 [TLM] 47910,37950,16,584,3237,3237,3237,1938,1350,11,-255,1755,1244,2212,1451,112,7478,25
17:18:21.472 [TLM] 47920,37965,1,583,3161,3161,3161,2115,822,13,-477,1977,1022,3158,3813,112,23862,25
17:18:21.473 [TLM] 47930,37984,-17,584,3069,3069,3069,1764,2042,7,-569,2069,930,6975,-12000,112,7606,25
17:18:21.507 [TLM] 47940,37996,-29,586,2992,2992,2992,1536,1284,0,73,1426,1573,-619,6826,112,7606,25
17:18:21.508 [TLM] 47950,38014,-46,589,2936,2936,2936,1495,1872,-4,490,1009,1990,-6519,4907,112,7606,25
17:18:21.542 [TLM] 47960,38025,-57,591,2907,2907,2907,1311,1578,-5,321,1178,1821,-1912,7019,112,7606,25
17:18:21.577 [TLM] 47970,38041,-73,595,2897,2897,2897,1094,1626,-5,160,1339,1660,3599,2876,112,7606,25
17:18:21.578 [TLM] 47980,38056,-87,599,2907,2907,2907,1230,1615,-4,122,1377,1622,2920,3721,112,7606,25
17:18:21.612 [TLM] 47990,38069,-99,601,2925,2925,2925,1267,1658,-3,90,1409,1590,3651,2466,112,7606,25
17:18:21.613 [TLM] 48000,38085,-115,605,2948,2948,2948,1262,1558,-2,66,1433,1566,4773,3070,112,7606,25
17:18:21.647 [TLM] 48010,38099,-130,607,2966,2966,2966,1353,1619,0,-336,1836,1163,9917,-3516,112,7606,25
17:18:21.647 [TLM] 48020,38115,-145,610,2988,2988,2988,1319,1815,-4,213,1286,1713,2476,1458,112,7606,25
17:18:21.682 [TLM] 48030,38130,-160,612,3013,3013,3013,1314,1721,-4,233,1266,1733,2047,2903,112,7606,25
17:18:21.718 [TLM] 48040,38145,-175,614,3036,3036,3036,1301,1740,-6,128,1371,1628,3208,1537,112,7606,25
17:18:21.719 [TLM] 48050,38162,-191,615,3069,3069,3069,1187,2010,-11,591,908,2091,-3003,4960,112,7606,25
17:18:21.752 [TLM] 48060,38177,-207,616,3121,3121,3121,1118,1926,-12,429,1070,1929,160,2956,112,7606,25
17:18:21.752 [TLM] 48070,38192,-221,616,3172,3172,3172,1191,1731,-13,716,783,2216,-5164,9936,112,23990,25
17:18:21.787 [TLM] 48080,38207,-236,615,3229,3229,3229,850,2050,-15,613,886,2113,463,4659,112,7734,25
17:18:21.790 [TLM] 48090,38222,-251,613,3293,3293,3293,1001,2211,-17,564,935,2064,-1295,1834,112,7734,25
17:18:21.823 [TLM] 48100,38238,-267,610,3384,3384,3384,959,1979,-15,737,762,2237,-2857,6566,112,7734,25
17:18:21.858 [TLM] 48110,38250,-279,606,3457,3457,3457,932,1688,-9,21,1478,1521,9143,636,112,7734,25
17:18:21.858 [TLM] 48120,38266,-294,601,3527,3527,3527,922,2076,-12,297,1202,1797,4824,-661,112,7734,25
17:18:21.891 [TLM] 48130,38277,-304,596,3601,3601,3601,1144,1055,-4,26,1473,1526,8231,8305,112,7734,25
17:18:21.929 [TLM] 48140,38294,-319,588,3655,3655,3655,1560,1415,0,-113,1613,1386,5333,1466,112,7734,25
17:18:21.931 [TLM] 48150,38305,-328,583,3681,3681,3681,1431,1085,4,385,1114,1885,2260,11704,112,7734,25
17:18:21.931 [TLM] 48160,38322,-342,574,3691,3691,3691,1704,1314,12,-859,2359,640,12000,-9258,112,7734,25
17:18:21.962 [TLM] 48170,38334,-353,568,3677,3677,3677,1843,861,16,-613,2113,886,12000,337,112,7734,25
17:18:21.998 [TLM] 48180,38349,-366,560,3628,3628,3628,2271,758,19,-720,2220,779,11577,-267,112,7734,25
17:18:21.998 [TLM] 48190,38368,-384,552,3561,3561,3561,2357,1523,13,-537,2037,962,5365,-7385,112,7734,25
17:18:22.032 [TLM] 48200,38381,-395,547,3467,3467,3467,2221,518,19,-441,1941,1058,6624,5494,112,7734,25
17:18:22.033 [TLM] 48210,38400,-414,543,3349,3349,3349,2229,1616,13,-565,2065,934,6397,-9463,112,7734,25
17:18:22.068 [TLM] 48220,38414,-427,541,3221,3221,3221,2228,746,11,-319,1819,1180,1415,5134,112,7734,25
17:18:22.068 [TLM] 48230,38431,-444,541,3092,3092,3092,2029,1370,7,-210,1710,1289,573,-191,112,7734,25
17:18:22.103 [TLM] 48240,38445,-458,542,2984,2984,2984,1790,1047,5,-169,1669,1330,2273,4718,112,7734,25
17:18:22.137 [TLM] 48250,38459,-472,545,2902,2902,2902,1753,1208,5,-177,1677,1322,2359,4150,112,7734,25
17:18:22.139 [TLM] 48260,38475,-487,549,2839,2839,2839,1649,1436,5,-260,1760,1239,4631,-412,112,7734,25
17:18:22.172 [TLM] 48270,38489,-500,554,2780,2780,2780,1911,931,8,-402,1902,1097,3481,4330,112,7734,25
17:18:22.172 [TLM] 48280,38503,-514,560,2721,2721,2721,1803,1036,11,-524,2024,975,7220,1218,112,7734,25
17:18:22.207 [TLM] 48290,38516,-525,565,2673,2673,2673,1866,1052,13,-680,2180,819,9235,-1185,112,7734,25
17:18:22.208 [TLM] 48300,38532,-539,573,2614,2614,2614,1876,1053,12,-445,1945,1054,6206,2165,112,24118,25
17:18:22.242 [TLM] 48310,38546,-551,580,2568,2568,2568,1842,1229,9,-106,1606,1393,1444,4919,112,24118,25
17:18:22.279 [TLM] 48320,38561,-564,589,2522,2522,2522,2139,927,12,-447,1947,1052,2884,3653,112,7862,25
17:18:22.311 [TLM] 48330,38579,-578,599,2465,2465,2465,1902,1130,11,-227,1727,1272,1817,4211,112,7862,25
17:18:22.312 [TLM] 48340,38595,-590,610,2424,2424,2424,1721,1483,6,-198,1698,1301,3038,507,112,7862,25
17:18:22.313 [TLM] 48350,38610,-601,620,2393,2393,2393,1634,1415,5,-352,1852,1147,6003,-1219,112,7862,25
17:18:22.347 [TLM] 48360,38625,-612,630,2366,2366,2366,1624,1399,6,-432,1932,1067,7549,-2394,112,7862,25
17:18:22.347 [TLM] 48370,38638,-621,640,2337,2337,2337,1734,1215,5,-217,1717,1282,3044,3425,112,7862,25
17:18:22.382 [TLM] 48380,38657,-634,654,2313,2313,2313,1578,1803,0,-1,1501,1498,676,-984,112,7862,25
17:18:22.419 [TLM] 48390,38672,-644,664,2306,2306,2306,1539,1491,0,-26,1526,1473,1536,2268,112,7862,25
17:18:22.419 [TLM] 48400,38687,-654,676,2304,2304,2304,1447,1619,1,218,1281,1718,-447,3551,112,7862,25
17:18:22.452 [TLM] 48410,38703,-665,688,2316,2316,2316,1284,1891,-4,574,925,2074,-4222,5428,112,7862,25
17:18:22.452 [TLM] 48420,38718,-675,698,2340,2340,2340,1210,1728,-6,510,989,2010,-2571,6417,112,7862,25
17:18:22.488 [TLM] 48430,38731,-685,708,2365,2365,2365,1259,1708,-6,219,1280,1719,798,2914,112,7862,25
17:18:22.492 [TLM] 48440,38748,-697,719,2404,2404,2404,1300,1669,-6,209,1290,1709,722,2868,112,7862,25
17:18:22.522 [TLM] 48450,38763,-708,729,2437,2437,2437,1222,1755,-6,223,1276,1723,1727,2033,112,7862,25
17:18:22.558 [TLM] 48460,38778,-720,739,2471,2471,2471,1301,1645,-3,-50,1550,1449,5131,-1021,112,7862,25
17:18:22.591 [TLM] 48470,38793,-732,748,2494,2494,2494,1328,1881,-4,76,1423,1576,2849,-1996,112,7862,25
17:18:22.592 [TLM] 48480,38807,-743,756,2519,2519,2519,1279,1662,-5,164,1335,1664,2102,2207,112,7862,25
17:18:22.593 [TLM] 48490,38821,-754,764,2544,2544,2544,1322,1681,-4,163,1336,1663,1739,1863,112,7862,25
17:18:22.629 [TLM] 48500,38837,-768,773,2568,2568,2568,1289,1749,-7,377,1122,1877,-1394,4559,112,7862,25
17:18:22.629 [TLM] 48510,38853,-781,781,2603,2603,2603,1182,1844,-7,185,1314,1685,2597,317,112,7862,25
17:18:22.662 [TLM] 48520,38867,-794,788,2634,2634,2634,1177,1765,-7,325,1174,1825,770,3418,112,7862,25
17:18:22.696 [TLM] 48530,38883,-808,796,2668,2668,2668,1269,1774,-7,203,1296,1703,1622,801,112,7862,25
17:18:22.697 [TLM] 48540,38897,-820,802,2695,2695,2695,1268,1677,-4,252,1247,1752,1513,2886,112,7862,25
17:18:22.732 [TLM] 48550,38913,-835,808,2720,2720,2720,1309,1773,-8,462,1037,1962,-2636,5220,112,7862,25
17:18:22.733 [TLM] 48560,38928,-848,814,2749,2749,2749,1199,1710,-7,119,1380,1619,3568,891,112,7862,25
17:18:22.768 [TLM] 48570,38941,-861,819,2772,2772,2772,1348,1724,-6,236,1263,1736,4,2459,112,7862,25
17:18:22.768 [TLM] 48580,38958,-877,825,2808,2808,2808,1217,1792,-6,104,1395,1604,3624,-564,112,7862,25
17:18:22.808 [TLM] 48590,38972,-890,829,2835,2835,2835,1187,1640,-7,161,1338,1661,3388,2710,112,7862,25
17:18:22.840 [TLM] 48600,38988,-905,834,2869,2869,2869,1269,1894,-8,229,1270,1729,1221,312,112,7862,25
17:18:22.840 [TLM] 48610,39003,-920,838,2914,2914,2914,1055,2005,-11,664,835,2164,-2304,4803,112,7862,25
17:18:22.874 [TLM] 48620,39017,-933,840,2957,2957,2957,1174,1628,-5,-384,1884,1115,11767,-5386,112,7862,25
17:18:22.874 [TLM] 48630,39032,-949,843,2984,2984,2984,1476,1633,-7,353,1146,1853,-3038,5544,112,7862,25
17:18:22.907 [TLM] 48640,39048,-964,845,3018,3018,3018,1195,1833,-8,269,1230,1769,1346,1803,112,7862,25
17:18:22.908 [TLM] 48650,39061,-977,847,3046,3046,3046,1276,1550,-5,388,1111,1888,-729,7475,112,7862,25
17:18:22.942 [TLM] 48660,39078,-994,848,3082,3082,3082,1167,1973,-9,258,1241,1758,1737,605,112,7862,25
17:18:22.976 [TLM] 48670,39092,-1008,848,3124,3124,3124,1173,1816,-9,348,1151,1848,149,3707,112,7862,25
17:18:22.977 [TLM] 48680,39107,-1023,848,3166,3166,3166,1283,1554,-6,446,1053,1946,-1700,7608,112,7862,25
17:18:23.013 [TLM] 48690,39123,-1039,848,3196,3196,3196,1229,1869,-8,862,637,2362,-6790,9638,112,7862,25
17:18:23.015 [TLM] 48700,39138,-1054,846,3237,3237,3237,1183,1903,-9,72,1427,1572,4169,-1605,112,7862,25
17:18:23.046 [TLM] 48710,39151,-1067,845,3276,3276,3276,1288,1603,-5,76,1423,1576,3405,2397,112,7862,25
17:18:23.047 [TLM] 48720,39167,-1083,842,3315,3315,3315,1273,1637,-4,328,1171,1828,303,5177,112,7862,25
17:18:23.082 [TLM] 48730,39183,-1099,839,3341,3341,3341,1288,1807,-6,560,939,2060,-3494,6526,112,7862,25
17:18:23.118 [TLM] 48740,39198,-1114,836,3367,3367,3367,1433,1642,-6,866,633,2366,-9684,12000,112,7862,25
17:18:23.118 [TLM] 48750,39214,-1129,832,3396,3396,3396,1356,1865,-7,374,1125,1874,-2553,2991,112,7862,25
17:18:23.156 [TLM] 48760,39229,-1143,828,3434,3434,3434,1244,1724,-6,203,1296,1703,1516,2160,112,7862,25
17:18:23.156 [TLM] 48770,39244,-1158,824,3475,3475,3475,1202,1794,-6,361,1138,1861,-26,2900,112,7862,25
17:18:23.188 [TLM] 48780,39259,-1171,819,3508,3508,3508,1251,1674,-6,468,1031,1968,-1984,6138,112,7862,25
17:18:23.189 [TLM] 48790,39274,-1185,813,3539,3539,3539,1239,1812,-6,245,1254,1745,1412,1257,112,7862,25
17:18:23.222 [TLM] 48800,39288,-1198,807,3571,3571,3571,1223,1692,-6,221,1278,1721,2143,2531,112,7862,25
17:18:23.257 [TLM] 48810,39303,-1212,800,3601,3601,3601,1315,1702,-4,15,1484,1515,4814,-1428,112,7862,25
17:18:23.257 [TLM] 48820,39318,-1225,794,3627,3627,3627,1336,1728,-4,223,1276,1723,984,2205,112,7862,25
17:18:23.293 [TLM] 48830,39333,-1238,787,3652,3652,3652,1320,1688,-5,382,1117,1882,-1124,5068,112,7862,25
17:18:23.293 [TLM] 48840,39348,-1251,779,3675,3675,3675,1286,1648,-5,-14,1514,1485,4844,153,112,7862,25
17:18:23.327 [TLM] 48850,39362,-1263,772,3695,3695,3695,1340,1659,-5,199,1300,1699,1129,2733,112,7862,25
17:18:23.327 [TLM] 48860,39378,-1277,763,3721,3721,3721,1342,1645,-2,-179,1679,1320,6784,-2574,112,24246,25
17:18:23.361 [TLM] 48870,39392,-1288,755,3729,3729,3729,1473,1461,0,37,1462,1537,3001,2442,112,24246,25
17:18:23.397 [TLM] 48880,39408,-1302,746,3731,3731,3731,1376,1872,-2,2,1497,1502,4800,-3328,112,7990,25
17:18:23.397 [TLM] 48890,39423,-1314,738,3729,3729,3729,1544,1436,0,116,1383,1616,643,3459,112,7990,25
17:18:23.433 [TLM] 48900,39438,-1326,730,3715,3715,3715,1594,1331,0,0,1499,1500,1416,3567,112,7990,25
17:18:23.433 [TLM] 48910,39453,-1339,722,3702,3702,3702,1545,1447,0,-124,1624,1375,3632,523,112,7990,25
17:18:23.468 [TLM] 48920,39467,-1351,714,3688,3688,3688,1621,1272,4,-298,1798,1201,5843,-27,112,7990,25
17:18:23.468 [TLM] 48930,39482,-1364,707,3660,3660,3660,1723,1117,6,-262,1762,1237,4472,2420,112,7990,25
17:18:23.503 [TLM] 48941,39497,-1377,700,3627,3627,3627,1568,1413,8,-829,2329,670,12000,-9158,101,7990,25
17:18:23.539 [TLM] 48950,39511,-1390,693,3601,3601,3601,1909,1076,9,-270,1770,1229,4207,4393,101,7990,25
17:18:23.539 [TLM] 48960,39525,-1403,687,3558,3558,3558,2196,460,19,-897,2397,602,8604,-259,101,7990,25
17:18:23.573 [TLM] 48970,39541,-1417,682,3484,3484,3484,2010,1089,18,-808,2308,691,10802,-5366,101,7990,25
17:18:23.573 [TLM] 48980,39554,-1430,678,3401,3401,3401,2585,476,17,222,1277,1722,-10901,12000,101,7990,25
17:18:23.607 [TLM] 48990,39570,-1445,674,3329,3329,3329,2114,939,22,-1759,3259,-259,12000,-12000,101,7990,25
17:18:23.608 [TLM] 49000,39584,-1460,673,3222,3222,3222,2294,694,16,129,1370,1629,-7030,12000,101,7990,25
17:18:23.641 [TLM] 49010,39601,-1476,672,3114,3114,3114,2165,809,19,-662,2162,837,6067,-26,101,7990,25
17:18:23.677 [TLM] 49020,39617,-1492,674,2985,2985,2985,2122,1086,13,-261,1761,1238,-129,3239,101,7990,25
17:18:23.678 [TLM] 49030,39630,-1505,677,2871,2871,2871,1990,719,13,-464,1964,1035,4204,5073,101,7990,25
17:18:23.713 [TLM] 49040,39646,-1520,682,2773,2773,2773,1783,1306,5,-314,1814,1185,2859,2065,101,7990,25
17:18:23.714 [TLM] 49050,39661,-1533,688,2697,2697,2697,1958,896,9,-409,1909,1090,2565,5017,101,7990,25
17:18:23.748 [TLM] 49060,39675,-1546,694,2635,2635,2635,1885,1156,11,-490,1990,1009,4388,1012,101,7990,25
17:18:23.749 [TLM] 49070,39691,-1560,703,2574,2574,2574,1888,1167,9,-328,1828,1171,2041,3137,101,24374,25
17:18:23.784 [TLM] 49080,39705,-1572,711,2525,2525,2525,1876,914,12,-357,1857,1142,3620,4963,101,24374,25
17:18:23.818 [TLM] 49090,39722,-1585,721,2473,2473,2473,1689,1548,7,-149,1649,1350,911,2622,101,8118,25
17:18:23.818 [TLM] 49100,39737,-1596,730,2432,2432,2432,1672,1244,5,-163,1663,1336,2782,3272,101,8118,25
17:18:23.852 [TLM] 49110,39752,-1608,740,2400,2400,2400,1524,1541,0,219,1280,1719,-1480,5576,101,8118,25
17:18:23.852 [TLM] 49120,39767,-1619,751,2385,2385,2385,1459,1559,0,103,1396,1603,1171,3028,101,8118,25
17:18:23.887 [TLM] 49130,39783,-1630,761,2385,2385,2385,1304,1792,-4,137,1362,1637,2139,903,101,8118,25
17:18:23.889 [TLM] 49140,39798,-1641,772,2399,2399,2399,880,2185,-10,549,950,2049,748,2606,101,8118,25
17:18:23.922 [TLM] 49150,39813,-1653,782,2435,2435,2435,994,2076,-14,580,919,2080,-646,3510,101,8118,25
17:18:23.957 [TLM] 49160,39829,-1665,792,2484,2484,2484,1081,2067,-14,561,938,2061,-890,3277,101,8118,25
17:18:23.957 [TLM] 49170,39844,-1677,800,2538,2538,2538,980,1969,-14,657,842,2157,-1871,5451,101,8118,25
17:18:23.992 [TLM] 49180,39859,-1690,809,2596,2596,2596,984,2159,-20,1421,78,2921,-12000,12000,101,8118,25
17:18:24.026 [TLM] 49190,39874,-1703,816,2676,2676,2676,833,2237,-18,595,904,2095,49,2025,101,8118,25
17:18:24.027 [TLM] 49200,39888,-1716,822,2762,2762,2762,855,2021,-13,55,1444,1555,8210,-3755,101,8118,25
17:18:24.028 [TLM] 49210,39901,-1728,826,2825,2825,2825,1137,1684,-10,857,642,2357,-5375,11274,101,8118,25
17:18:24.062 [TLM] 49220,39917,-1744,830,2894,2894,2894,880,2121,-10,-20,1520,1479,10610,-6609,101,8118,25
17:18:24.097 [TLM] 49230,39931,-1757,833,2942,2942,2942,1313,1597,-6,213,1286,1713,4139,4627,101,8118,25
17:18:24.097 [TLM] 49240,39947,-1772,836,2974,2974,2974,1319,1718,-6,224,1275,1724,2458,1376,101,8118,25
17:18:24.136 [TLM] 49250,39959,-1785,838,2995,2995,2995,1216,1622,-4,299,1200,1799,3326,3709,101,8118,25
17:18:24.136 [TLM] 49260,39974,-1800,840,3010,3010,3010,1363,1732,-4,-99,1599,1400,6792,-2683,101,8118,25
17:18:24.168 [TLM] 49270,39990,-1815,842,3021,3021,3021,1455,1584,-4,309,1190,1809,-612,4777,101,8118,25
17:18:24.168 [TLM] 49280,40007,-1832,844,3033,3033,3033,1408,1671,-6,341,1158,1841,-1330,4815,101,8118,25
17:18:24.203 [TLM] 49290,40022,-1847,845,3055,3055,3055,1377,1881,-5,262,1237,1762,411,31,101,8118,25
17:18:24.238 [TLM] 49300,40035,-1860,846,3059,3059,3059,1473,1249,-2,63,1436,1563,2627,5773,101,8118,25
17:18:24.239 [TLM] 49310,40048,-1873,848,3051,3051,3051,1471,1407,0,-4,1504,1495,4095,2661,101,57270,25
17:18:24.271 [TLM] 49320,40065,-1890,849,3047,3047,3047,1281,1660,-6,223,1276,1723,1960,4041,101,57270,25
17:18:24.272 [TLM] 49330,40079,-1904,850,3061,3061,3061,1417,1554,-2,-166,1666,1333,6178,-1026,101,8119,25
17:18:24.309 [TLM] 49340,40095,-1920,852,3068,3068,3068,1497,1403,0,-46,1546,1453,3685,2729,101,8119,25
17:18:24.310 [TLM] 49350,40108,-1933,852,3072,3072,3072,1552,1382,0,143,1356,1643,539,5561,101,8119,25
17:18:24.342 [TLM] 49360,40126,-1950,854,3071,3071,3071,1541,1534,0,0,1499,1500,2469,1603,101,8119,25
17:18:24.376 [TLM] 49370,40141,-1965,855,3070,3070,3070,1476,1535,0,0,1500,1499,3432,1442,101,8119,25
17:18:24.376 [TLM] 49380,40156,-1980,856,3066,3066,3066,1523,1479,0,0,1499,1500,2315,2179,101,8119,25
17:18:24.414 [TLM] 49390,40170,-1994,857,3061,3061,3061,1542,1541,0,-1,1501,1498,1867,1461,101,8119,25
17:18:24.414 [TLM] 49400,40186,-2011,858,3060,3060,3060,1537,1495,-1,170,1329,1670,-914,4550,101,8119,25
17:18:24.446 [TLM] 49410,40200,-2024,859,3063,3063,3063,1588,1319,0,5,1494,1505,993,4098,101,8119,25
17:18:24.447 [TLM] 49420,40217,-2041,861,3061,3061,3061,1548,1523,0,1,1498,1501,1354,1593,101,8119,25
17:18:24.482 [TLM] 49430,40232,-2056,862,3058,3058,3058,1537,1492,0,-33,1533,1466,1967,1439,101,8119,25
17:18:24.521 [TLM] 49440,40246,-2071,863,3053,3053,3053,1506,1482,0,-4,1504,1495,1920,1945,101,8119,25
17:18:24.522 [TLM] 49450,40260,-2084,864,3051,3051,3051,1527,1492,1,-203,1703,1296,4554,-1169,101,8119,25
17:18:24.552 [TLM] 49460,40277,-2101,866,3048,3048,3048,1460,1595,0,6,1493,1506,1948,671,101,8119,25
17:18:24.553 [TLM] 49470,40290,-2115,867,3051,3051,3051,1629,1289,3,-75,1575,1424,1645,2799,101,8119,25
17:18:24.588 [TLM] 49480,40307,-2131,869,3033,3033,3033,1573,1456,0,142,1357,1642,-1346,4369,101,8119,25
17:18:24.589 [TLM] 49490,40321,-2145,870,3027,3027,3027,1548,1514,0,-1,1501,1498,976,1436,101,8119,25
17:18:24.623 [TLM] 49500,40337,-2161,872,3019,3019,3019,1567,1433,0,46,1453,1546,66,3178,101,8119,25
17:18:24.657 [TLM] 49510,40352,-2176,874,3018,3018,3018,1451,1571,0,-30,1530,1469,3022,-726,101,8119,25
17:18:24.658 [TLM] 49520,40367,-2191,876,3018,3018,3018,1472,1566,0,72,1427,1572,1041,1556,101,8119,25
17:18:24.691 [TLM] 49530,40380,-2204,878,3022,3022,3022,1443,1415,0,-2,1502,1497,2497,2548,101,57271,25
17:18:24.692 [TLM] 49540,40395,-2219,879,3024,3024,3024,1503,1503,0,1,1498,1501,1785,1426,101,57271,25
17:18:24.726 [TLM] 49550,40410,-2234,881,3023,3023,3023,1514,1500,0,0,1500,1499,1628,1517,101,8120,25
17:18:24.727 [TLM] 49560,40426,-2250,883,3023,3023,3023,1480,1524,0,0,1500,1499,1969,1515,101,8120,25
17:18:24.761 [TLM] 49570,40441,-2265,885,3022,3022,3022,1527,1464,0,-1,1501,1498,1642,2006,101,8120,25
