00:48:41.008 [TUNER] --- CSV START ---
00:48:41.008 [TUNER] Metadata,PID_0(P:12.35200 I:445.32941 D:0.00000),PID_1(P:13.37410 I:478.63708 D:0.00000)
00:48:41.008 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:48:50.649 [TUNER] 477,1000,2099.57,2000.00,0.95,0.00,1977.72,2000.00,2.62,0.00
00:48:50.691 [TUNER] 478,1000,2116.04,2000.00,0.64,-0.00,1994.51,2000.00,2.40,0.00
00:48:50.691 [TUNER] 479,1000,2116.04,2000.00,0.64,-0.00,1994.51,2000.00,2.40,0.00
00:48:50.734 [TUNER] 480,1000,2087.99,2000.00,0.91,-0.00,2018.25,2000.00,2.06,0.00
00:48:50.734 [TUNER] 481,1000,2087.99,2000.00,0.91,-0.00,2018.25,2000.00,2.06,0.00
00:48:50.773 [TUNER] 482,1000,2000.26,2000.00,1.99,-0.00,1994.29,2000.00,2.39,0.00
00:48:50.773 [TUNER] 483,1000,2000.26,2000.00,1.99,-0.00,1994.29,2000.00,2.39,0.00
00:48:50.816 [TUNER] 484,1000,1973.03,2000.00,2.35,-0.00,2009.48,2000.00,2.18,0.00
00:48:50.816 [TUNER] 485,1000,1973.03,2000.00,2.35,-0.00,2009.48,2000.00,2.18,0.00
00:48:50.860 [TUNER] 486,1000,1913.44,2000.00,3.17,0.00,1995.87,2000.00,2.36,0.00
00:48:50.860 [TUNER] 487,1000,1913.44,2000.00,3.17,0.00,1995.87,2000.00,2.36,0.00
00:48:50.901 [TUNER] 488,1000,1869.21,2000.00,3.83,0.00,2010.75,2000.00,2.16,0.00
00:48:50.902 [TUNER] 489,1000,1869.21,2000.00,3.83,0.00,2010.75,2000.00,2.16,0.00
00:48:50.947 [TUNER] 490,1000,1943.78,2000.00,2.96,0.00,1986.57,2000.00,2.49,0.00
00:48:50.948 [TUNER] 491,1000,1943.78,2000.00,2.96,0.00,1986.57,2000.00,2.49,0.00
00:48:50.987 [TUNER] 492,1004,2004.03,2000.00,2.21,0.00,2022.84,2000.00,1.98,0.00
00:48:50.988 [TUNER] 493,996,2004.03,2000.00,2.21,0.00,2022.84,2000.00,1.98,0.00
00:48:50.989 [TUNER] 494,1000,2082.04,2000.00,1.17,0.00,2002.36,2000.00,2.26,0.00
00:48:51.031 [TUNER] 495,1000,2082.04,2000.00,1.17,0.00,2002.36,2000.00,2.26,0.00
00:48:51.032 [TUNER] 496,1000,2081.41,2000.00,1.11,0.00,2036.56,2000.00,1.76,0.00
00:48:51.071 [TUNER] 497,1000,2081.41,2000.00,1.11,0.00,2036.56,2000.00,1.76,0.00
00:48:51.071 [TUNER] 498,1000,2058.56,2000.00,1.34,-0.00,2038.14,2000.00,1.71,0.00
00:48:51.115 [TUNER] 499,1000,2058.56,2000.00,1.34,-0.00,2038.14,2000.00,1.71,0.00
00:48:51.115 [TUNER] 500,1000,1980.15,2000.00,2.33,-0.00,2035.98,2000.00,1.70,-0.00
00:48:51.157 [TUNER] 501,1000,1980.15,2000.00,2.33,-0.00,2035.98,2000.00,1.70,-0.00
00:48:51.158 [TUNER] 502,1000,1955.22,2000.00,2.67,0.00,2011.91,2000.00,2.01,-0.00
00:48:51.200 [TUNER] 503,1000,1955.22,2000.00,2.67,0.00,2011.91,2000.00,2.01,-0.00
00:48:51.201 [TUNER] 504,1000,1945.59,2000.00,2.84,0.00,1978.91,2000.00,2.47,0.00
00:48:51.243 [TUNER] 505,1000,1945.59,2000.00,2.84,0.00,1978.91,2000.00,2.47,0.00
00:48:51.244 [TUNER] 506,1000,1968.80,2000.00,2.58,0.00,1985.15,2000.00,2.40,0.00
00:48:51.285 [TUNER] 507,1000,1968.80,2000.00,2.58,0.00,1985.15,2000.00,2.40,0.00
00:48:51.285 [TUNER] 508,1000,2001.12,2000.00,2.18,0.00,1959.22,2000.00,2.79,0.00
00:48:51.330 [TUNER] 509,1000,2001.12,2000.00,2.18,0.00,1959.22,2000.00,2.79,0.00
00:48:51.331 [TUNER] 510,1000,2037.28,2000.00,1.70,0.00,1991.74,2000.00,2.36,0.00
00:48:51.369 [TUNER] 511,1000,2037.28,2000.00,1.70,0.00,1991.74,2000.00,2.36,0.00
00:48:51.370 [TUNER] 512,1000,2042.16,2000.00,1.60,0.00,1976.52,2000.00,2.59,0.00
00:48:51.412 [TUNER] 513,1000,2042.16,2000.00,1.60,0.00,1976.52,2000.00,2.59,0.00
00:48:51.414 [TUNER] 514,1000,1991.09,2000.00,2.24,0.00,2007.29,2000.00,2.17,0.00
00:48:51.454 [TUNER] 515,1000,1991.09,2000.00,2.24,0.00,2007.29,2000.00,2.17,0.00
00:48:51.455 [TUNER] 516,1000,2000.05,2000.00,2.13,0.00,1992.40,2000.00,2.38,0.00
00:48:51.499 [TUNER] 517,1000,2000.05,2000.00,2.13,0.00,1992.40,2000.00,2.38,0.00
00:48:51.500 [TUNER] 518,1000,1974.58,2000.00,2.47,0.00,1980.48,2000.00,2.55,0.00
00:48:51.538 [TUNER] 519,1000,1974.58,2000.00,2.47,0.00,1980.48,2000.00,2.55,0.00
00:48:51.539 [TUNER] 520,1000,2007.46,2000.00,2.06,0.00,1979.54,2000.00,2.59,0.00
00:48:51.584 [TUNER] 521,1000,2007.46,2000.00,2.06,0.00,1979.54,2000.00,2.59,0.00
00:48:51.585 [TUNER] 522,1000,1994.25,2000.00,2.23,0.00,2001.12,2000.00,2.30,0.00
00:48:51.627 [TUNER] 523,1000,1994.25,2000.00,2.23,0.00,2001.12,2000.00,2.30,0.00
00:48:51.627 [TUNER] 524,1000,2035.22,2000.00,1.69,0.00,2032.13,2000.00,1.85,0.00
00:48:51.627 [TUNER] 525,1000,2035.22,2000.00,1.69,0.00,2032.13,2000.00,1.85,0.00
00:48:51.669 [TUNER] 526,1000,2006.15,2000.00,2.04,0.00,2024.29,2000.00,1.93,0.00
00:48:51.711 [TUNER] 527,1000,2006.15,2000.00,2.04,0.00,2024.29,2000.00,1.93,0.00
00:48:51.712 [TUNER] 528,1000,2012.10,2000.00,1.96,0.00,2023.18,2000.00,1.93,0.00
00:48:51.713 [TUNER] 529,1000,2012.10,2000.00,1.96,0.00,2023.18,2000.00,1.93,0.00
00:48:51.753 [TUNER] 530,1000,1972.19,2000.00,2.48,0.00,2005.10,2000.00,2.16,0.00
00:48:51.754 [TUNER] 531,1000,1972.19,2000.00,2.48,0.00,2005.10,2000.00,2.16,0.00
00:48:51.796 [TUNER] 532,1000,1966.03,2000.00,2.58,0.00,1995.80,2000.00,2.29,0.00
00:48:51.797 [TUNER] 533,1000,1966.03,2000.00,2.58,0.00,1995.80,2000.00,2.29,0.00
00:48:51.837 [TUNER] 534,1000,1974.85,2000.00,2.49,0.00,1969.46,2000.00,2.67,0.00
00:48:51.838 [TUNER] 535,1000,1974.85,2000.00,2.49,0.00,1969.46,2000.00,2.67,0.00
00:48:51.880 [TUNER] 536,1000,1995.65,2000.00,2.24,0.00,1999.93,2000.00,2.26,0.00
00:48:51.881 [TUNER] 537,1000,1995.65,2000.00,2.24,0.00,1999.93,2000.00,2.26,0.00
00:48:51.921 [TUNER] 538,1000,2032.91,2000.00,1.75,0.00,2008.84,2000.00,2.14,0.00
00:48:51.922 [TUNER] 539,1000,2032.91,2000.00,1.75,0.00,2008.84,2000.00,2.14,0.00
00:48:51.964 [TUNER] 540,1000,2000.86,2000.00,2.15,0.00,2072.67,2000.00,1.21,0.00
00:48:51.965 [TUNER] 541,1000,2000.86,2000.00,2.15,0.00,2072.67,2000.00,1.21,0.00
00:48:52.006 [TUNER] 542,1000,2023.33,2000.00,1.85,0.00,2049.85,2000.00,1.47,-0.00
00:48:52.007 [TUNER] 543,1000,2023.33,2000.00,1.85,0.00,2049.85,2000.00,1.47,-0.00
00:48:52.050 [TUNER] 544,1000,2001.79,2000.00,2.11,0.00,2038.47,2000.00,1.59,-0.00
00:48:52.050 [TUNER] 545,1000,2001.79,2000.00,2.11,0.00,2038.47,2000.00,1.59,-0.00
00:48:52.093 [TUNER] 546,1000,2030.95,2000.00,1.73,0.00,1988.13,2000.00,2.27,-0.00
00:48:52.093 [TUNER] 547,1000,2030.95,2000.00,1.73,0.00,1988.13,2000.00,2.27,-0.00
00:48:52.134 [TUNER] 548,1000,1995.86,2000.00,2.16,0.00,1956.45,2000.00,2.74,-0.00
00:48:52.135 [TUNER] 549,1000,1995.86,2000.00,2.16,0.00,1956.45,2000.00,2.74,-0.00
00:48:52.180 [TUNER] 550,1000,1988.41,2000.00,2.27,0.00,1967.19,2000.00,2.62,0.00
00:48:52.181 [TUNER] 551,1000,1988.41,2000.00,2.27,0.00,1967.19,2000.00,2.62,0.00
00:48:52.218 [TUNER] 552,1000,1989.31,2000.00,2.26,0.00,1948.29,2000.00,2.93,0.00
00:48:52.218 [TUNER] 553,1000,1989.31,2000.00,2.26,0.00,1948.29,2000.00,2.93,0.00
00:48:52.263 [TUNER] 554,1000,2048.45,2000.00,1.49,-0.00,1986.43,2000.00,2.43,0.00
00:48:52.266 [TUNER] 555,1000,2048.45,2000.00,1.49,-0.00,1986.43,2000.00,2.43,0.00
00:48:52.306 [TUNER] 556,1000,2057.97,2000.00,1.32,-0.00,1975.70,2000.00,2.60,0.00
00:48:52.307 [TUNER] 557,1051,2060.01,2000.00,1.26,-0.00,2003.97,2000.00,2.22,0.00
00:48:52.349 [TUNER] 558,951,2060.01,2000.00,1.26,-0.00,2003.97,2000.00,2.22,0.00
00:48:52.349 [TUNER] 559,998,2045.50,2000.00,1.41,-0.00,2018.34,2000.00,2.01,0.00
00:48:52.350 [TUNER] 560,1000,2045.50,2000.00,1.41,-0.00,2018.34,2000.00,2.01,0.00
00:48:52.390 [TUNER] 561,1000,1993.76,2000.00,2.05,-0.00,1987.49,2000.00,2.43,0.00
00:48:52.390 [TUNER] 562,1002,1988.20,2000.00,2.13,-0.00,2003.69,2000.00,2.21,0.00
00:48:52.432 [TUNER] 563,998,1988.20,2000.00,2.13,-0.00,2003.69,2000.00,2.21,0.00
00:48:52.432 [TUNER] 564,1000,1984.98,2000.00,2.18,-0.00,1985.32,2000.00,2.47,0.00
00:48:52.479 [TUNER] 565,1000,1984.98,2000.00,2.18,-0.00,1985.32,2000.00,2.47,0.00
00:48:52.480 [TUNER] 566,1000,1921.29,2000.00,3.03,-0.00,1997.15,2000.00,2.32,0.00
00:48:52.517 [TUNER] 567,1000,1921.29,2000.00,3.03,-0.00,1997.15,2000.00,2.32,0.00
00:48:52.518 [TUNER] 568,1000,1978.57,2000.00,2.35,-0.00,1999.75,2000.00,2.28,0.00
00:48:52.559 [TUNER] 569,1000,1978.57,2000.00,2.35,-0.00,1999.75,2000.00,2.28,0.00
00:48:52.560 [TUNER] 570,1000,2015.81,2000.00,1.87,-0.00,1970.90,2000.00,2.70,0.00
00:48:52.602 [TUNER] 571,1000,2015.81,2000.00,1.87,-0.00,1970.90,2000.00,2.70,0.00
00:48:52.603 [TUNER] 572,1000,2021.54,2000.00,1.78,-0.00,1987.34,2000.00,2.49,0.00
00:48:52.647 [TUNER] 573,1000,2021.54,2000.00,1.78,-0.00,1987.34,2000.00,2.49,0.00
00:48:52.648 [TUNER] 574,1000,1988.34,2000.00,2.20,-0.00,1971.28,2000.00,2.73,0.00
00:48:52.685 [TUNER] 575,1000,1988.34,2000.00,2.20,-0.00,1971.28,2000.00,2.73,0.00
00:48:52.686 [TUNER] 576,1000,1982.39,2000.00,2.29,-0.00,2009.97,2000.00,2.20,0.00
00:48:52.730 [TUNER] 577,1000,1982.39,2000.00,2.29,-0.00,2009.97,2000.00,2.20,0.00
00:48:52.731 [TUNER] 578,1000,1986.22,2000.00,2.26,-0.00,1997.98,2000.00,2.37,0.00
00:48:52.771 [TUNER] 579,1000,1986.22,2000.00,2.26,-0.00,1997.98,2000.00,2.37,0.00
00:48:52.771 [TUNER] 580,1000,1984.13,2000.00,2.30,0.00,2034.77,2000.00,1.84,0.00
00:48:52.816 [TUNER] 581,1000,1984.13,2000.00,2.30,0.00,2034.77,2000.00,1.84,0.00
00:48:52.817 [TUNER] 582,1000,1997.92,2000.00,2.13,0.00,2033.28,2000.00,1.83,0.00
00:48:52.858 [TUNER] 583,1000,1997.92,2000.00,2.13,0.00,2033.28,2000.00,1.83,0.00
00:48:52.859 [TUNER] 584,1000,1996.92,2000.00,2.14,0.00,2049.26,2000.00,1.57,0.00
00:48:52.901 [TUNER] 585,1000,1996.92,2000.00,2.14,0.00,2049.26,2000.00,1.57,0.00
00:48:52.902 [TUNER] 586,1000,2013.31,2000.00,1.93,0.00,2007.08,2000.00,2.13,0.00
00:48:52.902 [TUNER] 587,1000,2013.31,2000.00,1.93,0.00,2007.08,2000.00,2.13,0.00
00:48:52.941 [TUNER] 588,1000,2017.83,2000.00,1.86,-0.00,1992.22,2000.00,2.33,0.00
00:48:52.988 [TUNER] 589,1000,2017.83,2000.00,1.86,-0.00,1992.22,2000.00,2.33,0.00
00:48:52.988 [TUNER] 590,1000,2038.62,2000.00,1.57,-0.00,2002.68,2000.00,2.19,0.00
00:48:52.989 [TUNER] 591,1000,2038.62,2000.00,1.57,-0.00,2002.68,2000.00,2.19,0.00
00:48:53.027 [TUNER] 592,1000,2000.28,2000.00,2.04,-0.00,1986.99,2000.00,2.41,0.00
00:48:53.029 [TUNER] 593,1000,2000.28,2000.00,2.04,-0.00,1986.99,2000.00,2.41,0.00
00:48:53.069 [TUNER] 594,1000,2021.15,2000.00,1.76,-0.00,2007.08,2000.00,2.14,0.00
00:48:53.069 [TUNER] 595,1000,2021.15,2000.00,1.76,-0.00,2007.08,2000.00,2.14,0.00
00:48:53.114 [TUNER] 596,1000,2018.94,2000.00,1.77,-0.00,1976.76,2000.00,2.56,0.00
00:48:53.115 [TUNER] 597,1000,2018.94,2000.00,1.77,-0.00,1976.76,2000.00,2.56,0.00
00:48:53.155 [TUNER] 598,1000,2003.44,2000.00,1.96,-0.00,1997.18,2000.00,2.29,0.00
00:48:53.155 [TUNER] 599,1000,2003.44,2000.00,1.96,-0.00,1997.18,2000.00,2.29,0.00
00:48:53.199 [TUNER] 600,1000,1949.80,2000.00,2.67,-0.00,1980.87,2000.00,2.53,0.00
00:48:53.200 [TUNER] 601,1000,1949.80,2000.00,2.67,-0.00,1980.87,2000.00,2.53,0.00
00:48:53.240 [TUNER] 602,1000,1939.53,2000.00,2.85,0.00,2003.90,2000.00,2.22,0.00
00:48:53.240 [TUNER] 603,1000,1939.53,2000.00,2.85,0.00,2003.90,2000.00,2.22,0.00
00:48:53.282 [TUNER] 604,1000,2000.04,2000.00,2.10,0.00,2001.71,2000.00,2.25,0.00
00:48:53.282 [TUNER] 605,1000,2000.04,2000.00,2.10,0.00,2001.71,2000.00,2.25,0.00
00:48:53.326 [TUNER] 606,1000,2043.29,2000.00,1.53,-0.00,2003.40,2000.00,2.22,0.00
00:48:53.326 [TUNER] 607,1000,2043.29,2000.00,1.53,-0.00,2003.40,2000.00,2.22,0.00
00:48:53.366 [TUNER] 608,1000,2058.99,2000.00,1.28,-0.00,1994.43,2000.00,2.35,0.00
00:48:53.367 [TUNER] 609,1000,2058.99,2000.00,1.28,-0.00,1994.43,2000.00,2.35,0.00
00:48:53.410 [TUNER] 610,1000,2037.19,2000.00,1.52,-0.00,1995.85,2000.00,2.33,0.00
00:48:53.412 [TUNER] 611,1000,2037.19,2000.00,1.52,-0.00,1995.85,2000.00,2.33,0.00
00:48:53.452 [TUNER] 612,1000,2019.75,2000.00,1.72,-0.00,2009.02,2000.00,2.15,0.00
00:48:53.452 [TUNER] 613,1000,2019.75,2000.00,1.72,-0.00,2009.02,2000.00,2.15,0.00
00:48:53.497 [TUNER] 614,1000,1988.62,2000.00,2.11,-0.00,1981.75,2000.00,2.53,0.00
00:48:53.537 [TUNER] 615,1000,1988.62,2000.00,2.11,-0.00,1981.75,2000.00,2.53,0.00
00:48:53.537 [TUNER] 616,1000,1982.61,2000.00,2.20,-0.00,1994.30,2000.00,2.37,0.00
00:48:53.538 [TUNER] 617,1000,1982.61,2000.00,2.20,-0.00,1994.30,2000.00,2.37,0.00
00:48:53.539 [TUNER] 618,1000,1929.70,2000.00,2.92,-0.00,1982.00,2000.00,2.55,0.00
00:48:53.580 [TUNER] 619,1000,1929.70,2000.00,2.92,-0.00,1982.00,2000.00,2.55,0.00
00:48:53.580 [TUNER] 620,1000,1926.89,2000.00,3.02,0.00,2001.37,2000.00,2.29,0.00
00:48:53.624 [TUNER] 621,1000,1926.89,2000.00,3.02,0.00,2001.37,2000.00,2.29,0.00
00:48:53.624 [TUNER] 622,1000,1960.72,2000.00,2.63,0.00,1980.79,2000.00,2.58,0.00
00:48:53.665 [TUNER] 623,1000,1960.72,2000.00,2.63,0.00,1980.79,2000.00,2.58,0.00
00:48:53.666 [TUNER] 624,1000,2020.42,2000.00,1.88,0.00,2010.71,2000.00,2.17,0.00
00:48:53.709 [TUNER] 625,1000,2020.42,2000.00,1.88,0.00,2010.71,2000.00,2.17,0.00
00:48:53.709 [TUNER] 626,1000,2083.65,2000.00,1.02,-0.00,2019.18,2000.00,2.04,0.00
00:48:53.750 [TUNER] 627,1000,2083.65,2000.00,1.02,-0.00,2019.18,2000.00,2.04,0.00
00:48:53.750 [TUNER] 628,1000,2091.28,2000.00,0.85,-0.00,2068.91,2000.00,1.31,0.00
00:48:53.793 [TUNER] 629,1000,2091.28,2000.00,0.85,-0.00,2068.91,2000.00,1.31,0.00
00:48:53.795 [TUNER] 630,1000,2099.10,2000.00,0.66,-0.00,2050.28,2000.00,1.51,-0.00
00:48:53.836 [TUNER] 631,1000,2099.10,2000.00,0.66,-0.00,2050.28,2000.00,1.51,-0.00
00:48:53.837 [TUNER] 632,1004,2068.31,2000.00,0.98,-0.00,2012.12,2000.00,2.01,-0.00
00:48:53.878 [TUNER] 633,1011,2050.34,2000.00,1.18,-0.00,1995.24,2000.00,2.24,-0.00
00:48:53.879 [TUNER] 634,985,2050.34,2000.00,1.18,-0.00,1995.24,2000.00,2.24,-0.00
00:48:53.919 [TUNER] 635,1000,1970.17,2000.00,2.19,-0.00,1950.40,2000.00,2.88,0.00
00:48:53.920 [TUNER] 636,1000,1970.17,2000.00,2.19,-0.00,1950.40,2000.00,2.88,0.00
00:48:53.962 [TUNER] 637,1000,1928.34,2000.00,2.77,-0.00,1953.75,2000.00,2.88,0.00
00:48:53.964 [TUNER] 638,1000,1928.34,2000.00,2.77,-0.00,1953.75,2000.00,2.88,0.00
00:48:54.005 [TUNER] 639,1000,1968.75,2000.00,2.30,-0.00,1989.08,2000.00,2.42,0.00
00:48:54.005 [TUNER] 640,1000,1968.75,2000.00,2.30,-0.00,1989.08,2000.00,2.42,0.00
00:48:54.052 [TUNER] 641,1004,1986.51,2000.00,2.10,-0.00,1997.63,2000.00,2.30,0.00
00:48:54.052 [TUNER] 642,996,1986.51,2000.00,2.10,-0.00,1997.63,2000.00,2.30,0.00
00:48:54.091 [TUNER] 643,1000,2026.47,2000.00,1.58,-0.00,2000.94,2000.00,2.26,0.00
00:48:54.092 [TUNER] 644,1000,2026.47,2000.00,1.58,-0.00,2000.94,2000.00,2.26,0.00
00:48:54.134 [TUNER] 645,1000,1951.04,2000.00,2.55,-0.00,1999.34,2000.00,2.28,0.00
00:48:54.134 [TUNER] 646,1000,1951.04,2000.00,2.55,-0.00,1999.34,2000.00,2.28,0.00
00:48:54.135 [TUNER] 647,1000,1942.24,2000.00,2.71,-0.00,2028.99,2000.00,1.86,0.00
00:48:54.175 [TUNER] 648,1000,1942.24,2000.00,2.71,-0.00,2028.99,2000.00,1.86,0.00
00:48:54.176 [TUNER] 649,1000,1933.49,2000.00,2.88,-0.00,2020.06,2000.00,1.96,0.00
00:48:54.217 [TUNER] 650,1000,1933.49,2000.00,2.88,-0.00,2020.06,2000.00,1.96,0.00
00:48:54.218 [TUNER] 651,1000,1991.77,2000.00,2.17,-0.00,2026.66,2000.00,1.84,0.00
00:48:54.262 [TUNER] 652,1000,1991.77,2000.00,2.17,-0.00,2026.66,2000.00,1.84,0.00
00:48:54.263 [TUNER] 653,1000,2016.05,2000.00,1.85,-0.00,2009.61,2000.00,2.06,0.00
00:48:54.303 [TUNER] 654,1000,2016.05,2000.00,1.85,-0.00,2009.61,2000.00,2.06,0.00
00:48:54.304 [TUNER] 655,1000,2009.72,2000.00,1.92,-0.00,2025.18,2000.00,1.83,-0.00
00:48:54.346 [TUNER] 656,1000,2009.72,2000.00,1.92,-0.00,2025.18,2000.00,1.83,-0.00
00:48:54.347 [TUNER] 657,1000,1973.72,2000.00,2.39,-0.00,1992.96,2000.00,2.27,-0.00
00:48:54.387 [TUNER] 658,1000,1973.72,2000.00,2.39,-0.00,1992.96,2000.00,2.27,-0.00
00:48:54.388 [TUNER] 659,1000,1946.64,2000.00,2.77,0.00,2001.55,2000.00,2.15,-0.00
00:48:54.432 [TUNER] 660,1000,1946.64,2000.00,2.77,0.00,2001.55,2000.00,2.15,-0.00
00:48:54.434 [TUNER] 661,1000,1969.65,2000.00,2.52,0.00,1989.52,2000.00,2.32,-0.00
00:48:54.472 [TUNER] 662,1000,1969.65,2000.00,2.52,0.00,1989.52,2000.00,2.32,-0.00
00:48:54.472 [TUNER] 663,1000,1976.02,2000.00,2.46,0.00,2000.51,2000.00,2.17,-0.00
00:48:54.516 [TUNER] 664,1000,1976.02,2000.00,2.46,0.00,2000.51,2000.00,2.17,-0.00
00:48:54.517 [TUNER] 665,1000,1996.59,2000.00,2.21,0.00,1995.56,2000.00,2.25,0.00
00:48:54.559 [TUNER] 666,1000,1996.59,2000.00,2.21,0.00,1995.56,2000.00,2.25,0.00
00:48:54.560 [TUNER] 667,1000,2004.45,2000.00,2.11,0.00,2005.35,2000.00,2.11,-0.00
00:48:54.600 [TUNER] 668,1000,2004.45,2000.00,2.11,0.00,2005.35,2000.00,2.11,-0.00
00:48:54.602 [TUNER] 669,1000,2041.67,2000.00,1.61,0.00,2032.08,2000.00,1.72,-0.00
00:48:54.642 [TUNER] 670,1000,2041.67,2000.00,1.61,0.00,2032.08,2000.00,1.72,-0.00
00:48:54.643 [TUNER] 671,1000,2004.43,2000.00,2.07,0.00,2041.43,2000.00,1.56,-0.00
00:48:54.685 [TUNER] 672,1000,2004.43,2000.00,2.07,0.00,2041.43,2000.00,1.56,-0.00
00:48:54.686 [TUNER] 673,1000,2000.42,2000.00,2.12,0.00,2033.45,2000.00,1.63,-0.00
00:48:54.729 [TUNER] 674,1000,2000.42,2000.00,2.12,0.00,2033.45,2000.00,1.63,-0.00
00:48:54.732 [TUNER] 675,1000,1992.05,2000.00,2.23,0.00,1987.55,2000.00,2.26,-0.00
00:48:54.769 [TUNER] 676,1000,1992.05,2000.00,2.23,0.00,1987.55,2000.00,2.26,-0.00
00:48:54.770 [TUNER] 677,1000,2012.85,2000.00,1.96,0.00,1993.79,2000.00,2.18,-0.00
00:48:54.812 [TUNER] 678,1000,2012.85,2000.00,1.96,0.00,1993.79,2000.00,2.18,-0.00
00:48:54.812 [TUNER] 679,1000,1996.84,2000.00,2.16,0.00,1973.00,2000.00,2.48,-0.00
00:48:54.855 [TUNER] 680,1000,1996.84,2000.00,2.16,0.00,1973.00,2000.00,2.48,-0.00
00:48:54.855 [TUNER] 681,1000,1972.01,2000.00,2.49,0.00,1985.58,2000.00,2.33,-0.00
00:48:54.856 [TUNER] 682,1000,1972.01,2000.00,2.49,0.00,1985.58,2000.00,2.33,-0.00
00:48:54.896 [TUNER] 683,1000,1979.63,2000.00,2.41,0.00,1980.18,2000.00,2.42,-0.00
00:48:54.942 [TUNER] 684,1000,1979.63,2000.00,2.41,0.00,1980.18,2000.00,2.42,-0.00
00:48:54.942 [TUNER] 685,1000,1997.76,2000.00,2.19,0.00,1982.74,2000.00,2.40,-0.00
00:48:54.942 [TUNER] 686,1000,1997.76,2000.00,2.19,0.00,1982.74,2000.00,2.40,-0.00
00:48:54.981 [TUNER] 687,1000,2062.08,2000.00,1.34,0.00,1993.37,2000.00,2.27,-0.00
00:48:54.981 [TUNER] 688,1000,2062.08,2000.00,1.34,0.00,1993.37,2000.00,2.27,-0.00
00:48:55.026 [TUNER] 689,1000,2039.67,2000.00,1.58,-0.00,1998.44,2000.00,2.20,-0.00
00:48:55.026 [TUNER] 690,1000,2039.67,2000.00,1.58,-0.00,1998.44,2000.00,2.20,-0.00
00:48:55.066 [TUNER] 691,1000,2040.63,2000.00,1.54,-0.00,2023.11,2000.00,1.85,-0.00
00:48:55.067 [TUNER] 692,1000,2040.63,2000.00,1.54,-0.00,2023.11,2000.00,1.85,-0.00
00:48:55.113 [TUNER] 693,1000,2010.48,2000.00,1.90,-0.00,1999.90,2000.00,2.16,-0.00
00:48:55.115 [TUNER] 694,1000,2010.48,2000.00,1.90,-0.00,1999.90,2000.00,2.16,-0.00
00:48:55.153 [TUNER] 695,1000,2000.10,2000.00,2.03,-0.00,2001.94,2000.00,2.13,-0.00
00:48:55.155 [TUNER] 696,1000,2000.10,2000.00,2.03,-0.00,2001.94,2000.00,2.13,-0.00
00:48:55.196 [TUNER] 697,1000,1962.59,2000.00,2.52,-0.00,1974.37,2000.00,2.52,-0.00
00:48:55.196 [TUNER] 698,1000,1962.59,2000.00,2.52,-0.00,1974.37,2000.00,2.52,-0.00
00:48:55.235 [TUNER] 699,1000,1957.97,2000.00,2.62,0.00,2000.00,2000.00,2.18,-0.00
00:48:55.236 [TUNER] 700,1000,1957.97,2000.00,2.62,0.00,2000.00,2000.00,2.18,-0.00
00:48:55.280 [TUNER] 701,1000,1987.72,2000.00,2.26,0.00,1969.75,2000.00,2.61,0.00
00:48:55.280 [TUNER] 702,1000,2008.13,2000.00,2.01,0.00,1990.33,2000.00,2.34,0.00
00:48:55.324 [TUNER] 703,1000,2008.13,2000.00,2.01,0.00,1990.33,2000.00,2.34,0.00
00:48:55.324 [TUNER] 704,1000,2052.15,2000.00,1.42,-0.00,1991.45,2000.00,2.34,0.00
00:48:55.365 [TUNER] 705,1000,2052.15,2000.00,1.42,-0.00,1991.45,2000.00,2.34,0.00
00:48:55.366 [TUNER] 706,1000,2054.05,2000.00,1.35,-0.00,1981.44,2000.00,2.49,0.00
00:48:55.409 [TUNER] 707,1000,2054.05,2000.00,1.35,-0.00,1981.44,2000.00,2.49,0.00
00:48:55.410 [TUNER] 708,1000,2019.50,2000.00,1.76,-0.00,2004.36,2000.00,2.18,0.00
00:48:55.452 [TUNER] 709,1000,2019.50,2000.00,1.76,-0.00,2004.36,2000.00,2.18,0.00
00:48:55.454 [TUNER] 710,1000,1984.98,2000.00,2.19,-0.00,2000.36,2000.00,2.23,0.00
00:48:55.493 [TUNER] 711,1000,1984.98,2000.00,2.19,-0.00,2000.36,2000.00,2.23,0.00
00:48:55.493 [TUNER] 712,1000,1960.80,2000.00,2.53,-0.00,2038.39,2000.00,1.68,0.00
00:48:55.536 [TUNER] 713,1000,1960.80,2000.00,2.53,-0.00,2038.39,2000.00,1.68,0.00
00:48:55.538 [TUNER] 714,1000,1979.26,2000.00,2.32,-0.00,2043.05,2000.00,1.58,-0.00
00:48:55.578 [TUNER] 715,1000,1979.26,2000.00,2.32,-0.00,2043.05,2000.00,1.58,-0.00
00:48:55.579 [TUNER] 716,1000,1985.43,2000.00,2.26,-0.00,2082.85,2000.00,0.97,-0.00
00:48:55.582 [TUNER] 717,1000,1985.43,2000.00,2.26,-0.00,2082.85,2000.00,0.97,-0.00
00:48:55.620 [TUNER] 718,1000,2031.60,2000.00,1.66,-0.00,2013.33,2000.00,1.89,-0.00
00:48:55.620 [TUNER] 719,1000,2031.60,2000.00,1.66,-0.00,2013.33,2000.00,1.89,-0.00
