00:03:07.279 [TUNER] --- CSV START ---
00:03:07.279 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:15.06000 I:642.76068 D:0.00000),PID_1(P:16.28460 I:690.83972 D:0.00000)
00:03:07.279 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:03:12.389 [TUNER] 253,1002,1847.41,1951.20,4.89,0.00,1868.85,1951.20,4.00,0.00
00:03:12.422 [TUNER] 254,1000,1847.41,1954.40,4.89,0.00,1868.85,1954.40,4.00,0.00
00:03:12.423 [TUNER] 255,998,1906.16,1957.50,4.18,0.00,1794.32,1957.50,5.54,0.00
00:03:12.457 [TUNER] 256,1000,1906.16,1960.50,4.18,0.00,1794.32,1960.50,5.54,0.00
00:03:12.492 [TUNER] 257,1000,1951.00,1963.40,3.61,0.00,1796.25,1963.40,5.84,0.00
00:03:12.492 [TUNER] 258,1000,1951.00,1966.20,3.61,0.00,1796.25,1966.20,5.84,0.00
00:03:12.530 [TUNER] 259,1000,2007.50,1968.90,2.80,0.00,1876.82,1968.90,4.75,0.00
00:03:12.532 [TUNER] 260,1000,2007.50,1971.50,2.80,0.00,1876.82,1971.50,4.75,0.00
00:03:12.563 [TUNER] 261,1000,2056.13,1974.00,2.04,0.00,1994.54,1974.00,2.90,0.00
00:03:12.564 [TUNER] 262,1000,2056.13,1976.40,2.04,0.00,1994.54,1976.40,2.90,0.00
00:03:12.598 [TUNER] 263,1000,2131.11,1978.70,0.79,0.00,2104.18,1978.70,1.02,0.00
00:03:12.632 [TUNER] 264,1000,2131.11,1980.90,0.79,0.00,2104.18,1980.90,1.02,0.00
00:03:12.633 [TUNER] 265,1000,2144.71,1983.00,0.45,0.00,2210.79,1983.00,-0.96,0.00
00:03:12.667 [TUNER] 266,1000,2144.71,1985.00,0.45,0.00,2210.79,1985.00,-0.96,0.00
00:03:12.668 [TUNER] 267,1000,2147.00,1986.90,0.27,0.00,2230.79,1986.90,-1.55,0.00
00:03:12.705 [TUNER] 268,1000,2147.00,1988.70,0.27,0.00,2230.79,1988.70,-1.55,0.00
00:03:12.738 [TUNER] 269,1000,2032.01,1990.40,2.01,0.00,2154.01,1990.40,-0.47,0.00
00:03:12.739 [TUNER] 270,1000,2032.01,1992.00,2.01,0.00,2154.01,1992.00,-0.47,0.00
00:03:12.772 [TUNER] 271,1000,1922.83,1993.50,3.79,0.00,1948.28,1993.50,3.00,0.00
00:03:12.772 [TUNER] 272,1000,1922.83,1994.90,3.79,0.00,1948.28,1994.90,3.00,0.00
00:03:12.807 [TUNER] 273,1000,1864.70,1996.20,4.88,0.00,1788.84,1996.20,5.93,0.00
00:03:12.841 [TUNER] 274,1000,1864.70,1997.40,4.88,0.00,1788.84,1997.40,5.93,0.00
00:03:12.841 [TUNER] 275,1000,1931.58,1998.50,4.00,0.00,1803.89,1998.50,5.99,0.00
00:03:12.879 [TUNER] 276,1000,1931.58,1999.50,4.00,0.00,1803.89,1999.50,5.99,0.00
00:03:12.880 [TUNER] 277,1000,2038.35,2000.40,2.37,0.00,1884.65,2000.40,4.87,0.00
00:03:12.912 [TUNER] 278,1000,2038.35,2001.20,2.37,0.00,1884.65,2001.20,4.87,0.00
00:03:12.913 [TUNER] 279,1000,2092.83,2001.90,1.46,0.00,2054.07,2001.90,2.06,0.00
00:03:12.947 [TUNER] 280,1000,2092.83,2002.50,1.46,0.00,2054.07,2002.50,2.06,0.00
00:03:12.984 [TUNER] 281,1000,2023.03,2003.00,2.50,0.00,2077.92,2003.00,1.59,0.00
00:03:12.984 [TUNER] 282,1000,2023.03,2003.40,2.50,0.00,2077.92,2003.40,1.59,0.00
00:03:13.018 [TUNER] 283,1002,1971.64,2003.70,3.33,0.00,2090.99,2003.70,1.27,0.00
00:03:13.020 [TUNER] 284,998,1971.64,2003.90,3.33,0.00,2090.99,2003.90,1.27,0.00
00:03:13.055 [TUNER] 285,1000,1947.44,2004.00,3.77,0.00,1987.83,2004.00,2.98,0.00
00:03:13.088 [TUNER] 286,1000,1947.44,2000.00,3.77,0.00,1987.83,2000.00,2.98,0.00
00:03:13.089 [TUNER] 287,1000,1978.87,2000.00,3.26,0.00,1894.36,2000.00,4.57,0.00
00:03:13.122 [TUNER] 288,1000,1978.87,2000.00,3.26,0.00,1894.36,2000.00,4.57,0.00
00:03:13.157 [TUNER] 289,1000,2065.87,2000.00,1.86,0.00,1886.59,2000.00,4.86,0.00
00:03:13.158 [TUNER] 290,1000,2065.87,2000.00,1.86,0.00,1886.59,2000.00,4.86,0.00
00:03:13.158 [TUNER] 291,1000,2059.47,2000.00,1.88,0.00,1866.27,2000.00,5.37,0.00
00:03:13.191 [TUNER] 292,1000,2059.47,2000.00,1.88,0.00,1866.27,2000.00,5.37,0.00
00:03:13.226 [TUNER] 293,1000,2024.21,2000.00,2.38,0.00,1914.36,2000.00,4.71,0.00
00:03:13.227 [TUNER] 294,1000,2024.21,2000.00,2.38,0.00,1914.36,2000.00,4.71,0.00
00:03:13.263 [TUNER] 295,1000,1976.72,2000.00,3.13,0.00,1923.21,2000.00,4.67,0.00
00:03:13.264 [TUNER] 296,1000,1976.72,2000.00,3.13,0.00,1923.21,2000.00,4.67,0.00
00:03:13.297 [TUNER] 297,1000,1990.28,2000.00,2.94,0.00,1945.75,2000.00,4.38,0.00
00:03:13.297 [TUNER] 298,1000,1990.28,2000.00,2.94,0.00,1945.75,2000.00,4.38,0.00
00:03:13.333 [TUNER] 299,1000,1977.07,2000.00,3.16,0.00,1965.49,2000.00,4.10,0.00
00:03:13.369 [TUNER] 300,1000,1977.07,2000.00,3.16,0.00,1965.49,2000.00,4.10,0.00
00:03:13.370 [TUNER] 301,1000,1975.09,2000.00,3.23,0.00,2036.27,2000.00,2.90,0.00
00:03:13.403 [TUNER] 302,1000,1975.09,2000.00,3.23,0.00,2036.27,2000.00,2.90,0.00
00:03:13.403 [TUNER] 303,1000,2016.46,2000.00,2.58,0.00,2087.74,2000.00,1.94,0.00
00:03:13.438 [TUNER] 304,1000,2016.46,2000.00,2.58,0.00,2087.74,2000.00,1.94,0.00
00:03:13.439 [TUNER] 305,1000,2101.09,2000.00,1.18,0.00,2168.43,2000.00,0.40,0.00
00:03:13.473 [TUNER] 306,1000,2101.09,2000.00,1.18,0.00,2168.43,2000.00,0.40,0.00
00:03:13.507 [TUNER] 307,1000,2161.93,2000.00,0.05,0.00,2179.72,2000.00,-0.04,0.00
00:03:13.507 [TUNER] 308,1000,2161.93,2000.00,0.05,0.00,2179.72,2000.00,-0.04,0.00
00:03:13.542 [TUNER] 309,1000,2169.37,2000.00,-0.28,0.00,2149.24,2000.00,0.25,0.00
00:03:13.542 [TUNER] 310,1000,2169.37,2000.00,-0.28,0.00,2149.24,2000.00,0.25,0.00
00:03:13.577 [TUNER] 311,1000,2111.75,2000.00,0.45,0.00,2025.20,2000.00,2.24,0.00
00:03:13.612 [TUNER] 312,1000,2111.75,2000.00,0.45,0.00,2025.20,2000.00,2.24,0.00
00:03:13.613 [TUNER] 313,1000,1986.62,2000.00,2.35,0.00,1922.54,2000.00,4.02,0.00
00:03:13.649 [TUNER] 314,1000,1986.62,2000.00,2.35,0.00,1922.54,2000.00,4.02,0.00
00:03:13.650 [TUNER] 315,1000,1919.17,2000.00,3.47,0.00,1916.01,2000.00,4.24,0.00
00:03:13.682 [TUNER] 316,1000,1919.17,2000.00,3.47,0.00,1916.01,2000.00,4.24,0.00
00:03:13.718 [TUNER] 317,1000,1887.54,2000.00,4.09,0.00,1905.62,2000.00,4.54,0.00
00:03:13.719 [TUNER] 318,1000,1887.54,2000.00,4.09,0.00,1905.62,2000.00,4.54,0.00
00:03:13.752 [TUNER] 319,1000,1879.41,2000.00,4.37,0.00,1950.58,2000.00,3.88,0.00
00:03:13.753 [TUNER] 320,1000,1879.41,2000.00,4.37,0.00,1950.58,2000.00,3.88,0.00
00:03:13.788 [TUNER] 321,1000,1910.71,2000.00,4.01,0.00,1948.74,2000.00,3.98,0.00
00:03:13.822 [TUNER] 322,1000,1910.71,2000.00,4.01,0.00,1948.74,2000.00,3.98,0.00
00:03:13.823 [TUNER] 323,1002,1969.67,2000.00,3.16,0.00,1986.36,2000.00,3.38,0.00
00:03:13.857 [TUNER] 324,1000,1969.67,2000.00,3.16,0.00,1986.36,2000.00,3.38,0.00
00:03:13.857 [TUNER] 325,998,1991.92,2000.00,2.84,0.00,2015.60,2000.00,2.89,0.00
00:03:13.892 [TUNER] 326,1000,1991.92,2000.00,2.84,0.00,2015.60,2000.00,2.89,0.00
00:03:13.927 [TUNER] 327,1000,1976.66,2000.00,3.10,0.00,2084.94,2000.00,1.64,0.00
00:03:13.927 [TUNER] 328,1000,1976.66,2000.00,3.10,0.00,2084.94,2000.00,1.64,0.00
00:03:13.962 [TUNER] 329,1000,2000.54,2000.00,2.74,0.00,2095.75,2000.00,1.33,0.00
00:03:13.963 [TUNER] 330,1000,2000.54,2000.00,2.74,0.00,2095.75,2000.00,1.33,0.00
00:03:14.000 [TUNER] 331,1000,1995.58,2000.00,2.82,0.00,2140.48,2000.00,0.41,0.00
00:03:14.003 [TUNER] 332,1000,1995.58,2000.00,2.82,0.00,2140.48,2000.00,0.41,0.00
00:03:14.032 [TUNER] 333,1000,2022.54,2000.00,2.38,0.00,2114.41,2000.00,0.68,0.00
00:03:14.068 [TUNER] 334,1000,2022.54,2000.00,2.38,0.00,2114.41,2000.00,0.68,0.00
00:03:14.071 [TUNER] 335,1000,1990.85,2000.00,2.87,0.00,2059.19,2000.00,1.49,0.00
00:03:14.102 [TUNER] 336,1000,1990.85,2000.00,2.87,0.00,2059.19,2000.00,1.49,0.00
00:03:14.105 [TUNER] 337,1000,2005.02,2000.00,2.65,0.00,2004.71,2000.00,2.37,0.00
00:03:14.138 [TUNER] 338,1000,2005.02,2000.00,2.65,0.00,2004.71,2000.00,2.37,0.00
00:03:14.173 [TUNER] 339,1000,2009.48,2000.00,2.57,0.00,1961.12,2000.00,3.14,0.00
00:03:14.174 [TUNER] 340,1000,2009.48,2000.00,2.57,0.00,1961.12,2000.00,3.14,0.00
00:03:14.207 [TUNER] 341,1000,2076.61,2000.00,1.46,0.00,1974.36,2000.00,2.96,0.00
00:03:14.208 [TUNER] 342,1000,2076.61,2000.00,1.46,0.00,1974.36,2000.00,2.96,0.00
00:03:14.242 [TUNER] 343,1000,2068.47,2000.00,1.50,0.00,1978.08,2000.00,2.93,0.00
00:03:14.276 [TUNER] 344,1000,2068.47,2000.00,1.50,0.00,1978.08,2000.00,2.93,0.00
00:03:14.276 [TUNER] 345,1000,2056.80,2000.00,1.60,0.00,2029.16,2000.00,2.05,0.00
00:03:14.314 [TUNER] 346,1000,2056.80,2000.00,1.60,0.00,2029.16,2000.00,2.05,0.00
00:03:14.316 [TUNER] 347,1000,2014.82,2000.00,2.21,0.00,2021.92,2000.00,2.14,0.00
00:03:14.347 [TUNER] 348,1000,2014.82,2000.00,2.21,0.00,2021.92,2000.00,2.14,0.00
00:03:14.382 [TUNER] 349,1000,1994.99,2000.00,2.52,0.00,2050.48,2000.00,1.61,0.00
00:03:14.384 [TUNER] 350,1000,1994.99,2000.00,2.52,0.00,2050.48,2000.00,1.61,0.00
00:03:14.418 [TUNER] 351,1000,1972.24,2000.00,2.90,0.00,2051.00,2000.00,1.53,0.00
00:03:14.418 [TUNER] 352,1000,1972.24,2000.00,2.90,0.00,2051.00,2000.00,1.53,0.00
00:03:14.452 [TUNER] 353,1000,2010.74,2000.00,2.30,0.00,2051.42,2000.00,1.45,0.00
00:03:14.489 [TUNER] 354,1000,2010.74,2000.00,2.30,0.00,2051.42,2000.00,1.45,0.00
00:03:14.490 [TUNER] 355,1000,2024.37,2000.00,2.07,0.00,1996.77,2000.00,2.34,0.00
00:03:14.522 [TUNER] 356,1000,2024.37,2000.00,2.07,0.00,1996.77,2000.00,2.34,0.00
00:03:14.523 [TUNER] 357,1000,1994.03,2000.00,2.53,0.00,1968.52,2000.00,2.85,0.00
00:03:14.557 [TUNER] 358,1000,1994.03,2000.00,2.53,0.00,1968.52,2000.00,2.85,0.00
00:03:14.592 [TUNER] 359,1000,2009.28,2000.00,2.29,0.00,1956.22,2000.00,3.11,0.00
00:03:14.593 [TUNER] 360,1000,2009.28,2000.00,2.29,0.00,1956.22,2000.00,3.11,0.00
00:03:14.627 [TUNER] 361,1000,1983.68,2000.00,2.69,0.00,1939.52,2000.00,3.46,0.00
00:03:14.627 [TUNER] 362,1000,1983.68,2000.00,2.69,0.00,1939.52,2000.00,3.46,0.00
00:03:14.663 [TUNER] 363,1000,1983.81,2000.00,2.71,0.00,1970.82,2000.00,3.00,0.00
00:03:14.698 [TUNER] 364,1000,1983.81,2000.00,2.71,0.00,1970.82,2000.00,3.00,0.00
00:03:14.698 [TUNER] 365,1000,2007.97,2000.00,2.34,0.00,1976.96,2000.00,2.93,0.00
00:03:14.733 [TUNER] 366,1000,2007.97,2000.00,2.34,0.00,1976.96,2000.00,2.93,0.00
00:03:14.733 [TUNER] 367,1000,2051.36,2000.00,1.62,0.00,2059.19,2000.00,1.51,0.00
00:03:14.767 [TUNER] 368,1000,2051.36,2000.00,1.62,0.00,2059.19,2000.00,1.51,0.00
00:03:14.805 [TUNER] 369,1000,2063.73,2000.00,1.35,0.00,2071.71,2000.00,1.20,0.00
00:03:14.805 [TUNER] 370,1000,2063.73,2000.00,1.35,0.00,2071.71,2000.00,1.20,0.00
00:03:14.839 [TUNER] 371,1000,2094.24,2000.00,0.77,0.00,2098.91,2000.00,0.62,0.00
00:03:14.839 [TUNER] 372,1000,2094.24,2000.00,0.77,0.00,2098.91,2000.00,0.62,0.00
00:03:14.874 [TUNER] 373,1000,2044.78,2000.00,1.46,0.00,2057.10,2000.00,1.23,-0.00
00:03:14.906 [TUNER] 374,1000,2044.78,2000.00,1.46,0.00,2057.10,2000.00,1.23,-0.00
00:03:14.907 [TUNER] 375,1000,1991.46,2000.00,2.27,0.00,2033.96,2000.00,1.56,-0.00
00:03:14.942 [TUNER] 376,1000,1991.46,2000.00,2.27,0.00,2033.96,2000.00,1.56,-0.00
00:03:14.978 [TUNER] 377,1000,1933.34,2000.00,3.23,0.00,1958.76,2000.00,2.84,-0.00
00:03:14.979 [TUNER] 378,1000,1933.34,2000.00,3.23,0.00,1958.76,2000.00,2.84,-0.00
00:03:15.012 [TUNER] 379,1000,1917.77,2000.00,3.57,0.00,1919.21,2000.00,3.59,0.00
00:03:15.012 [TUNER] 380,1000,1917.77,2000.00,3.57,0.00,1919.21,2000.00,3.59,0.00
00:03:15.048 [TUNER] 381,1000,2027.30,2000.00,1.89,0.00,1963.16,2000.00,2.93,0.00
00:03:15.048 [TUNER] 382,1000,2027.30,2000.00,1.89,0.00,1963.16,2000.00,2.93,0.00
00:03:15.082 [TUNER] 383,1002,2071.52,2000.00,1.13,0.00,1948.12,2000.00,3.25,0.00
00:03:15.117 [TUNER] 384,998,2071.52,2000.00,1.13,0.00,1948.12,2000.00,3.25,0.00
00:03:15.118 [TUNER] 385,1000,2106.08,2000.00,0.47,-0.00,1959.21,2000.00,3.12,0.00
00:03:15.151 [TUNER] 386,1000,2106.08,2000.00,0.47,-0.00,1959.21,2000.00,3.12,0.00
00:03:15.187 [TUNER] 387,1000,1995.83,2000.00,2.14,-0.00,1931.59,2000.00,3.66,0.00
00:03:15.187 [TUNER] 388,1000,1995.83,2000.00,2.14,-0.00,1931.59,2000.00,3.66,0.00
00:03:15.221 [TUNER] 389,1000,1942.00,2000.00,3.03,0.00,1978.23,2000.00,2.94,0.00
00:03:15.222 [TUNER] 390,1000,1942.00,2000.00,3.03,0.00,1978.23,2000.00,2.94,0.00
00:03:15.259 [TUNER] 391,1000,1960.37,2000.00,2.80,0.00,1991.07,2000.00,2.74,0.00
00:03:15.261 [TUNER] 392,1000,1960.37,2000.00,2.80,0.00,1991.07,2000.00,2.74,0.00
00:03:15.292 [TUNER] 393,1002,1997.81,2000.00,2.24,0.00,2013.78,2000.00,2.35,0.00
00:03:15.329 [TUNER] 394,1000,1997.81,2000.00,2.24,0.00,2013.78,2000.00,2.35,0.00
00:03:15.329 [TUNER] 395,998,2053.99,2000.00,1.32,0.00,2001.41,2000.00,2.55,0.00
00:03:15.362 [TUNER] 396,1000,2053.99,2000.00,1.32,0.00,2001.41,2000.00,2.55,0.00
00:03:15.363 [TUNER] 397,1000,2065.83,2000.00,1.06,-0.00,2016.90,2000.00,2.27,0.00
00:03:15.396 [TUNER] 398,1000,2065.83,2000.00,1.06,-0.00,2016.90,2000.00,2.27,0.00
00:03:15.433 [TUNER] 399,1000,2035.79,2000.00,1.47,-0.00,2006.96,2000.00,2.43,0.00
00:03:15.434 [TUNER] 400,1000,2035.79,2000.00,1.47,-0.00,2006.96,2000.00,2.43,0.00
00:03:15.467 [TUNER] 401,1000,1967.09,2000.00,2.54,-0.00,2023.05,2000.00,2.13,0.00
00:03:15.468 [TUNER] 402,1000,1967.09,2000.00,2.54,-0.00,2023.05,2000.00,2.13,0.00
00:03:15.502 [TUNER] 403,1000,1967.11,2000.00,2.59,-0.00,2017.03,2000.00,2.21,0.00
00:03:15.504 [TUNER] 404,1000,1967.11,2000.00,2.59,-0.00,2017.03,2000.00,2.21,0.00
00:03:15.537 [TUNER] 405,1000,1920.74,2000.00,3.39,0.00,1976.14,2000.00,2.91,0.00
00:03:15.573 [TUNER] 406,1000,1920.74,2000.00,3.39,0.00,1976.14,2000.00,2.91,0.00
00:03:15.574 [TUNER] 407,1000,1911.13,2000.00,3.65,0.00,1984.65,2000.00,2.79,0.00
00:03:15.609 [TUNER] 408,1000,1911.13,2000.00,3.65,0.00,1984.65,2000.00,2.79,0.00
00:03:15.610 [TUNER] 409,1000,1965.29,2000.00,2.88,0.00,1963.98,2000.00,3.17,0.00
00:03:15.642 [TUNER] 410,1000,1965.29,2000.00,2.88,0.00,1963.98,2000.00,3.17,0.00
00:03:15.676 [TUNER] 411,1000,2077.34,2000.00,1.09,0.00,2048.80,2000.00,1.73,0.00
00:03:15.677 [TUNER] 412,1000,2077.34,2000.00,1.09,0.00,2048.80,2000.00,1.73,0.00
00:03:15.713 [TUNER] 413,1000,2099.98,2000.00,0.62,0.00,2039.35,2000.00,1.83,0.00
00:03:15.714 [TUNER] 414,1000,2099.98,2000.00,0.62,0.00,2039.35,2000.00,1.83,0.00
00:03:15.748 [TUNER] 415,1000,2035.62,2000.00,1.54,-0.00,2060.99,2000.00,1.39,0.00
00:03:15.783 [TUNER] 416,1000,2035.62,2000.00,1.54,-0.00,2060.99,2000.00,1.39,0.00
00:03:15.784 [TUNER] 417,1000,1948.05,2000.00,2.93,0.00,2025.05,2000.00,1.94,0.00
00:03:15.817 [TUNER] 418,1000,1948.05,2000.00,2.93,0.00,2025.05,2000.00,1.94,0.00
00:03:15.819 [TUNER] 419,1000,1890.03,2000.00,3.94,0.00,2020.35,2000.00,1.99,0.00
00:03:15.852 [TUNER] 420,1000,1890.03,2000.00,3.94,0.00,2020.35,2000.00,1.99,0.00
00:03:15.888 [TUNER] 421,1000,1941.54,2000.00,3.24,0.00,1989.10,2000.00,2.51,0.00
00:03:15.889 [TUNER] 422,1000,1941.54,2000.00,3.24,0.00,1989.10,2000.00,2.51,0.00
00:03:15.922 [TUNER] 423,1000,1984.46,2000.00,2.62,0.00,1984.71,2000.00,2.60,0.00
00:03:15.922 [TUNER] 424,1000,1984.46,2000.00,2.62,0.00,1984.71,2000.00,2.60,0.00
00:03:15.958 [TUNER] 425,1000,2053.16,2000.00,1.51,0.00,1998.39,2000.00,2.38,0.00
00:03:15.995 [TUNER] 426,1000,2053.16,2000.00,1.51,0.00,1998.39,2000.00,2.38,0.00
00:03:15.996 [TUNER] 427,1000,2053.15,2000.00,1.44,0.00,2011.04,2000.00,2.16,0.00
00:03:16.027 [TUNER] 428,1000,2053.15,2000.00,1.44,0.00,2011.04,2000.00,2.16,0.00
00:03:16.028 [TUNER] 429,1000,2042.83,2000.00,1.54,0.00,2033.20,2000.00,1.76,0.00
00:03:16.062 [TUNER] 430,1000,2042.83,2000.00,1.54,0.00,2033.20,2000.00,1.76,0.00
00:03:16.097 [TUNER] 431,1000,1962.41,2000.00,2.80,0.00,2002.81,2000.00,2.25,0.00
00:03:16.098 [TUNER] 432,1000,1962.41,2000.00,2.80,0.00,2002.81,2000.00,2.25,0.00
00:03:16.133 [TUNER] 433,1000,1941.03,2000.00,3.20,0.00,2004.27,2000.00,2.22,0.00
00:03:16.133 [TUNER] 434,1000,1941.03,2000.00,3.20,0.00,2004.27,2000.00,2.22,0.00
00:03:16.169 [TUNER] 435,1000,1980.62,2000.00,2.63,0.00,1960.78,2000.00,2.98,0.00
00:03:16.201 [TUNER] 436,1000,1980.62,2000.00,2.63,0.00,1960.78,2000.00,2.98,0.00
00:03:16.201 [TUNER] 437,1000,2063.83,2000.00,1.30,0.00,1979.24,2000.00,2.71,0.00
00:03:16.240 [TUNER] 438,1000,2063.83,2000.00,1.30,0.00,1979.24,2000.00,2.71,0.00
00:03:16.240 [TUNER] 439,1000,2085.74,2000.00,0.86,0.00,1973.39,2000.00,2.84,0.00
00:03:16.272 [TUNER] 440,1000,2085.74,2000.00,0.86,0.00,1973.39,2000.00,2.84,0.00
00:03:16.309 [TUNER] 441,1000,2048.28,2000.00,1.36,-0.00,2011.66,2000.00,2.20,0.00
00:03:16.310 [TUNER] 442,1000,2048.28,2000.00,1.36,-0.00,2011.66,2000.00,2.20,0.00
00:03:16.342 [TUNER] 443,1000,2002.85,2000.00,2.04,-0.00,2009.64,2000.00,2.22,0.00
00:03:16.343 [TUNER] 444,1000,2002.85,2000.00,2.04,-0.00,2009.64,2000.00,2.22,0.00
00:03:16.377 [TUNER] 445,1000,1973.38,2000.00,2.52,0.00,2002.86,2000.00,2.33,0.00
00:03:16.412 [TUNER] 446,1000,1973.38,2000.00,2.52,0.00,2002.86,2000.00,2.33,0.00
00:03:16.413 [TUNER] 447,1000,1992.76,2000.00,2.23,0.00,2004.32,2000.00,2.30,0.00
00:03:16.448 [TUNER] 448,1000,1992.76,2000.00,2.23,0.00,2004.32,2000.00,2.30,0.00
00:03:16.449 [TUNER] 449,1000,1955.00,2000.00,2.86,0.00,1996.89,2000.00,2.42,0.00
00:03:16.483 [TUNER] 450,1000,1955.00,2000.00,2.86,0.00,1996.89,2000.00,2.42,0.00
00:03:16.517 [TUNER] 451,1000,1971.18,2000.00,2.65,0.00,2013.28,2000.00,2.14,0.00
00:03:16.518 [TUNER] 452,1000,1971.18,2000.00,2.65,0.00,2013.28,2000.00,2.14,0.00
00:03:16.553 [TUNER] 453,1000,2006.46,2000.00,2.11,0.00,1998.91,2000.00,2.37,0.00
00:03:16.554 [TUNER] 454,1000,2006.46,2000.00,2.11,0.00,1998.91,2000.00,2.37,0.00
00:03:16.586 [TUNER] 455,1000,2091.38,2000.00,0.72,0.00,2045.82,2000.00,1.54,0.00
00:03:16.622 [TUNER] 456,1000,2091.38,2000.00,0.72,0.00,2045.82,2000.00,1.54,0.00
00:03:16.622 [TUNER] 457,1000,2094.03,2000.00,0.56,-0.00,2018.06,2000.00,1.97,0.00
00:03:16.657 [TUNER] 458,1000,2094.03,2000.00,0.56,-0.00,2018.06,2000.00,1.97,0.00
00:03:16.657 [TUNER] 459,1000,2046.32,2000.00,1.22,-0.00,2033.66,2000.00,1.67,0.00
00:03:16.694 [TUNER] 460,1000,2046.32,2000.00,1.22,-0.00,2033.66,2000.00,1.67,0.00
00:03:16.727 [TUNER] 461,1000,1942.87,2000.00,2.85,-0.00,2016.93,2000.00,1.92,0.00
00:03:16.728 [TUNER] 462,1000,1942.87,2000.00,2.85,-0.00,2016.93,2000.00,1.92,0.00
00:03:16.763 [TUNER] 463,1002,1887.27,2000.00,3.83,0.00,2039.19,2000.00,1.50,-0.00
00:03:16.763 [TUNER] 464,1000,1887.27,2000.00,3.83,0.00,2039.19,2000.00,1.50,-0.00
00:03:16.798 [TUNER] 465,998,1946.64,2000.00,3.00,0.00,2002.83,2000.00,2.09,-0.00
00:03:16.833 [TUNER] 466,1000,1946.64,2000.00,3.00,0.00,2002.83,2000.00,2.09,-0.00
00:03:16.835 [TUNER] 467,1000,2005.72,2000.00,2.11,0.00,2006.01,2000.00,2.03,-0.00
00:03:16.867 [TUNER] 468,1000,2005.72,2000.00,2.11,0.00,2006.01,2000.00,2.03,-0.00
00:03:16.904 [TUNER] 469,1000,2092.51,2000.00,0.68,-0.00,1998.24,2000.00,2.16,-0.00
00:03:16.905 [TUNER] 470,1000,2092.51,2000.00,0.68,-0.00,1998.24,2000.00,2.16,-0.00
00:03:16.939 [TUNER] 471,1000,2039.95,2000.00,1.42,-0.00,2009.21,2000.00,1.97,-0.00
00:03:16.939 [TUNER] 472,1000,2039.95,2000.00,1.42,-0.00,2009.21,2000.00,1.97,-0.00
00:03:16.973 [TUNER] 473,1000,1956.67,2000.00,2.73,-0.00,2026.57,2000.00,1.65,-0.00
00:03:16.975 [TUNER] 474,1000,1956.67,2000.00,2.73,-0.00,2026.57,2000.00,1.65,-0.00
00:03:17.006 [TUNER] 475,1000,1883.18,2000.00,3.99,0.00,1978.61,2000.00,2.46,-0.00
00:03:17.043 [TUNER] 476,1000,1883.18,2000.00,3.99,0.00,1978.61,2000.00,2.46,-0.00
00:03:17.044 [TUNER] 477,1000,1917.16,2000.00,3.58,0.00,1996.94,2000.00,2.17,-0.00
00:03:17.076 [TUNER] 478,1000,1917.16,2000.00,3.58,0.00,1996.94,2000.00,2.17,-0.00
00:03:17.077 [TUNER] 479,1000,1990.73,2000.00,2.49,0.00,1968.66,2000.00,2.67,-0.00
00:03:17.112 [TUNER] 480,1000,1990.73,2000.00,2.49,0.00,1968.66,2000.00,2.67,-0.00
00:03:17.148 [TUNER] 481,1000,2090.82,2000.00,0.86,0.00,1997.57,2000.00,2.20,-0.00
00:03:17.148 [TUNER] 482,1000,2090.82,2000.00,0.86,0.00,1997.57,2000.00,2.20,-0.00
00:03:17.182 [TUNER] 483,1002,2113.76,2000.00,0.37,-0.00,1991.10,2000.00,2.32,-0.00
00:03:17.183 [TUNER] 484,998,2113.76,2000.00,0.37,-0.00,1991.10,2000.00,2.32,-0.00
00:03:17.217 [TUNER] 485,1000,2055.60,2000.00,1.18,-0.00,2019.38,2000.00,1.83,-0.00
00:03:17.252 [TUNER] 486,1000,2055.60,2000.00,1.18,-0.00,2019.38,2000.00,1.83,-0.00
00:03:17.254 [TUNER] 487,1000,2008.71,2000.00,1.87,-0.00,2003.79,2000.00,2.08,-0.00
00:03:17.289 [TUNER] 488,1000,2008.71,2000.00,1.87,-0.00,2003.79,2000.00,2.08,-0.00
00:03:17.289 [TUNER] 489,1000,1976.35,2000.00,2.39,-0.00,1986.16,2000.00,2.39,-0.00
00:03:17.322 [TUNER] 490,1000,1976.35,2000.00,2.39,-0.00,1986.16,2000.00,2.39,-0.00
00:03:17.357 [TUNER] 491,1000,1953.53,2000.00,2.79,-0.00,1993.98,2000.00,2.27,-0.00
00:03:17.358 [TUNER] 492,1000,1953.53,2000.00,2.79,-0.00,1993.98,2000.00,2.27,-0.00
00:03:17.392 [TUNER] 493,1000,1917.09,2000.00,3.45,0.00,1975.26,2000.00,2.61,0.00
00:03:17.393 [TUNER] 494,1000,1917.09,2000.00,3.45,0.00,1975.26,2000.00,2.61,0.00
00:03:17.429 [TUNER] 495,1000,1946.01,2000.00,3.08,0.00,1997.69,2000.00,2.25,0.00
00:03:17.462 [TUNER] 496,1000,1946.01,2000.00,3.08,0.00,1997.69,2000.00,2.25,0.00
00:03:17.462 [TUNER] 497,1000,2008.66,2000.00,2.13,0.00,1986.44,2000.00,2.45,0.00
