16:32:30.908 [TUNER] --- CSV START ---
16:32:30.908 [TUNER] Metadata,PID_0(P:15.61860 I:661.27509 D:0.00000),PID_1(P:15.35330 I:650.89368 D:0.00000)
16:32:30.908 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
16:32:40.746 [TUNER] 492,1004,1497.60,1500.00,1.52,-0.00,1482.31,1500.00,1.76,0.00
16:32:40.747 [TUNER] 493,996,1497.60,1500.00,1.52,-0.00,1482.31,1500.00,1.76,0.00
16:32:40.789 [TUNER] 494,1004,1507.33,1500.00,1.35,-0.00,1478.78,1500.00,1.84,0.00
16:32:40.790 [TUNER] 495,996,1507.33,1500.00,1.35,-0.00,1478.78,1500.00,1.84,0.00
16:32:40.832 [TUNER] 496,1004,1499.66,1500.00,1.47,-0.00,1517.18,1500.00,1.23,0.00
16:32:40.832 [TUNER] 497,996,1499.66,1500.00,1.47,-0.00,1517.18,1500.00,1.23,0.00
16:32:40.874 [TUNER] 498,1004,1506.40,1500.00,1.36,-0.00,1524.72,1500.00,1.08,-0.00
16:32:40.875 [TUNER] 499,996,1506.40,1500.00,1.36,-0.00,1524.72,1500.00,1.08,-0.00
16:32:40.915 [TUNER] 500,1004,1498.91,1500.00,1.48,-0.00,1522.15,1500.00,1.09,-0.00
16:32:40.915 [TUNER] 501,996,1498.91,1500.00,1.48,-0.00,1522.15,1500.00,1.09,-0.00
16:32:40.960 [TUNER] 502,1004,1495.49,1500.00,1.54,-0.00,1514.09,1500.00,1.20,-0.00
16:32:40.960 [TUNER] 503,996,1495.49,1500.00,1.54,-0.00,1514.09,1500.00,1.20,-0.00
16:32:41.003 [TUNER] 504,1004,1490.18,1500.00,1.63,-0.00,1471.55,1500.00,1.89,-0.00
16:32:41.004 [TUNER] 505,996,1490.18,1500.00,1.63,-0.00,1471.55,1500.00,1.89,-0.00
16:32:41.044 [TUNER] 506,1004,1521.15,1500.00,1.12,-0.00,1468.45,1500.00,1.98,0.00
16:32:41.046 [TUNER] 507,996,1521.15,1500.00,1.12,-0.00,1468.45,1500.00,1.98,0.00
16:32:41.047 [TUNER] 508,1004,1512.43,1500.00,1.24,-0.00,1475.42,1500.00,1.90,0.00
16:32:41.085 [TUNER] 509,996,1512.43,1500.00,1.24,-0.00,1475.42,1500.00,1.90,0.00
16:32:41.085 [TUNER] 510,1004,1490.84,1500.00,1.59,-0.00,1499.04,1500.00,1.54,0.00
16:32:41.129 [TUNER] 511,996,1490.84,1500.00,1.59,-0.00,1499.04,1500.00,1.54,0.00
16:32:41.129 [TUNER] 512,1004,1509.66,1500.00,1.29,-0.00,1536.83,1500.00,0.91,-0.00
16:32:41.170 [TUNER] 513,996,1509.66,1500.00,1.29,-0.00,1536.83,1500.00,0.91,-0.00
16:32:41.171 [TUNER] 514,1004,1498.08,1500.00,1.47,-0.00,1560.19,1500.00,0.48,-0.00
16:32:41.215 [TUNER] 515,996,1498.08,1500.00,1.47,-0.00,1560.19,1500.00,0.48,-0.00
16:32:41.217 [TUNER] 516,1004,1498.26,1500.00,1.47,-0.00,1560.84,1500.00,0.39,-0.00
16:32:41.256 [TUNER] 517,996,1498.26,1500.00,1.47,-0.00,1560.84,1500.00,0.39,-0.00
16:32:41.257 [TUNER] 518,1004,1516.45,1500.00,1.16,-0.00,1527.86,1500.00,0.86,-0.00
16:32:41.298 [TUNER] 519,996,1516.45,1500.00,1.16,-0.00,1527.86,1500.00,0.86,-0.00
16:32:41.298 [TUNER] 520,1004,1512.10,1500.00,1.21,-0.00,1504.91,1500.00,1.20,-0.00
16:32:41.341 [TUNER] 521,996,1512.10,1500.00,1.21,-0.00,1504.91,1500.00,1.20,-0.00
16:32:41.383 [TUNER] 522,1004,1474.26,1500.00,1.84,-0.00,1477.10,1500.00,1.66,-0.00
16:32:41.383 [TUNER] 523,996,1474.26,1500.00,1.84,-0.00,1477.10,1500.00,1.66,-0.00
16:32:41.384 [TUNER] 524,1004,1474.06,1500.00,1.88,-0.00,1461.72,1500.00,1.95,-0.00
16:32:41.385 [TUNER] 525,996,1474.06,1500.00,1.88,-0.00,1461.72,1500.00,1.95,-0.00
16:32:41.427 [TUNER] 526,1004,1507.40,1500.00,1.35,-0.00,1464.02,1500.00,1.96,-0.00
16:32:41.429 [TUNER] 527,996,1507.40,1500.00,1.35,-0.00,1464.02,1500.00,1.96,-0.00
16:32:41.468 [TUNER] 528,1004,1508.29,1500.00,1.32,-0.00,1436.66,1500.00,2.46,0.00
16:32:41.469 [TUNER] 529,996,1508.29,1500.00,1.32,-0.00,1436.66,1500.00,2.46,0.00
16:32:41.512 [TUNER] 530,1004,1515.03,1500.00,1.20,-0.00,1462.01,1500.00,2.12,0.00
16:32:41.513 [TUNER] 531,996,1515.03,1500.00,1.20,-0.00,1462.01,1500.00,2.12,0.00
16:32:41.558 [TUNER] 532,1004,1526.43,1500.00,0.98,-0.00,1507.21,1500.00,1.42,0.00
16:32:41.561 [TUNER] 533,996,1526.43,1500.00,0.98,-0.00,1507.21,1500.00,1.42,0.00
16:32:41.596 [TUNER] 534,1004,1491.74,1500.00,1.54,-0.00,1510.72,1500.00,1.35,0.00
16:32:41.597 [TUNER] 535,1003,1486.88,1500.00,1.62,-0.00,1519.24,1500.00,1.21,0.00
16:32:41.639 [TUNER] 536,993,1486.88,1500.00,1.62,-0.00,1519.24,1500.00,1.21,0.00
16:32:41.640 [TUNER] 537,1004,1485.16,1500.00,1.67,-0.00,1519.64,1500.00,1.17,-0.00
16:32:41.683 [TUNER] 538,996,1485.16,1500.00,1.67,-0.00,1519.64,1500.00,1.17,-0.00
16:32:41.683 [TUNER] 539,1004,1494.80,1500.00,1.52,-0.00,1495.75,1500.00,1.55,-0.00
16:32:41.723 [TUNER] 540,996,1494.80,1500.00,1.52,-0.00,1495.75,1500.00,1.55,-0.00
16:32:41.723 [TUNER] 541,1004,1505.95,1500.00,1.34,-0.00,1483.52,1500.00,1.76,0.00
16:32:41.725 [TUNER] 542,996,1505.95,1500.00,1.34,-0.00,1483.52,1500.00,1.76,0.00
16:32:41.767 [TUNER] 543,1004,1501.98,1500.00,1.40,-0.00,1479.74,1500.00,1.84,0.00
16:32:41.768 [TUNER] 544,996,1501.98,1500.00,1.40,-0.00,1479.74,1500.00,1.84,0.00
16:32:41.809 [TUNER] 545,1004,1495.38,1500.00,1.51,-0.00,1486.17,1500.00,1.76,0.00
16:32:41.809 [TUNER] 546,996,1495.38,1500.00,1.51,-0.00,1486.17,1500.00,1.76,0.00
16:32:41.851 [TUNER] 547,1004,1493.53,1500.00,1.55,-0.00,1510.22,1500.00,1.38,0.00
16:32:41.852 [TUNER] 548,996,1493.53,1500.00,1.55,-0.00,1510.22,1500.00,1.38,0.00
16:32:41.894 [TUNER] 549,1004,1489.47,1500.00,1.63,-0.00,1507.11,1500.00,1.42,0.00
16:32:41.897 [TUNER] 550,996,1489.47,1500.00,1.63,-0.00,1507.11,1500.00,1.42,0.00
16:32:41.935 [TUNER] 551,1004,1492.23,1500.00,1.59,-0.00,1471.99,1500.00,1.99,0.00
16:32:41.936 [TUNER] 552,996,1492.23,1500.00,1.59,-0.00,1471.99,1500.00,1.99,0.00
16:32:41.978 [TUNER] 553,1004,1503.90,1500.00,1.40,-0.00,1481.69,1500.00,1.87,0.00
16:32:41.979 [TUNER] 554,996,1503.90,1500.00,1.40,-0.00,1481.69,1500.00,1.87,0.00
16:32:42.024 [TUNER] 555,1004,1500.34,1500.00,1.46,-0.00,1518.65,1500.00,1.27,0.00
16:32:42.025 [TUNER] 556,996,1500.34,1500.00,1.46,-0.00,1518.65,1500.00,1.27,0.00
16:32:42.063 [TUNER] 557,1004,1480.32,1500.00,1.80,-0.00,1518.16,1500.00,1.26,0.00
16:32:42.063 [TUNER] 558,996,1480.32,1500.00,1.80,-0.00,1518.16,1500.00,1.26,0.00
16:32:42.064 [TUNER] 559,1004,1500.38,1500.00,1.48,-0.00,1503.16,1500.00,1.48,0.00
16:32:42.106 [TUNER] 560,996,1500.38,1500.00,1.48,-0.00,1503.16,1500.00,1.48,0.00
16:32:42.107 [TUNER] 561,1004,1503.54,1500.00,1.43,-0.00,1492.02,1500.00,1.67,0.00
16:32:42.149 [TUNER] 562,1002,1513.18,1500.00,1.27,-0.00,1454.24,1500.00,2.28,0.00
16:32:42.149 [TUNER] 563,994,1513.18,1492.02,1.27,-0.00,1454.24,1492.02,2.28,0.00
16:32:42.194 [TUNER] 564,1004,1506.34,1484.04,1.09,-0.00,1470.37,1484.04,1.79,0.00
16:32:42.194 [TUNER] 565,996,1506.34,1476.06,1.09,-0.00,1470.37,1476.06,1.79,0.00
16:32:42.233 [TUNER] 566,1004,1490.27,1468.09,1.04,-0.00,1497.58,1468.09,1.07,0.00
16:32:42.233 [TUNER] 567,996,1490.27,1460.11,1.04,-0.00,1497.58,1460.11,1.07,0.00
16:32:42.278 [TUNER] 568,1004,1495.46,1452.13,0.64,-0.00,1496.14,1452.13,0.78,0.00
16:32:42.280 [TUNER] 569,996,1495.46,1444.15,0.64,-0.00,1496.14,1444.15,0.78,0.00
16:32:42.319 [TUNER] 570,1004,1466.96,1436.17,0.78,-0.00,1524.21,1436.17,-0.03,-0.00
16:32:42.321 [TUNER] 571,996,1466.96,1428.19,0.78,-0.00,1524.21,1428.19,-0.03,-0.00
16:32:42.362 [TUNER] 572,1004,1446.74,1420.21,0.80,-0.00,1514.87,1420.21,-0.27,-0.00
16:32:42.363 [TUNER] 573,996,1446.74,1412.23,0.80,-0.00,1514.87,1412.23,-0.27,-0.00
16:32:42.404 [TUNER] 574,1004,1448.60,1404.26,0.45,-0.00,1466.17,1404.26,0.14,-0.00
16:32:42.404 [TUNER] 575,996,1448.60,1396.28,0.45,-0.00,1466.17,1396.28,0.14,-0.00
16:32:42.405 [TUNER] 576,1004,1414.01,1388.30,0.69,-0.00,1444.39,1388.30,0.14,-0.00
16:32:42.446 [TUNER] 577,996,1414.01,1380.32,0.69,-0.00,1444.39,1380.32,0.14,-0.00
16:32:42.447 [TUNER] 578,1004,1395.79,1372.34,0.68,-0.00,1428.68,1372.34,0.05,-0.00
16:32:42.489 [TUNER] 579,996,1395.79,1364.36,0.68,-0.00,1428.68,1364.36,0.05,-0.00
16:32:42.489 [TUNER] 580,1004,1384.65,1356.38,0.55,-0.00,1420.41,1356.38,-0.17,-0.00
16:32:42.531 [TUNER] 581,996,1384.65,1348.40,0.55,-0.00,1420.41,1348.40,-0.17,-0.00
16:32:42.532 [TUNER] 582,1004,1365.43,1340.43,0.56,-0.00,1397.47,1340.43,-0.15,-0.00
16:32:42.575 [TUNER] 583,996,1365.43,1332.45,0.56,-0.00,1397.47,1332.45,-0.15,-0.00
16:32:42.575 [TUNER] 584,1004,1387.85,1324.47,-0.14,-0.00,1371.39,1324.47,-0.07,-0.00
16:32:42.615 [TUNER] 585,996,1387.85,1316.49,-0.14,-0.00,1371.39,1316.49,-0.07,-0.00
16:32:42.616 [TUNER] 586,1004,1395.48,1308.51,-0.64,-0.00,1358.26,1308.51,-0.19,-0.00
16:32:42.661 [TUNER] 587,996,1395.48,1300.53,-0.64,-0.00,1358.26,1300.53,-0.19,-0.00
16:32:42.663 [TUNER] 588,1004,1382.68,1292.55,-0.82,-0.00,1300.51,1292.55,0.42,-0.00
16:32:42.700 [TUNER] 589,996,1382.68,1284.57,-0.82,-0.00,1300.51,1284.57,0.42,-0.00
16:32:42.700 [TUNER] 590,1004,1332.07,1276.60,-0.37,-0.00,1287.81,1276.60,0.35,-0.00
16:32:42.744 [TUNER] 591,996,1332.07,1268.62,-0.37,-0.00,1287.81,1268.62,0.35,-0.00
16:32:42.746 [TUNER] 592,1004,1264.95,1260.64,0.41,-0.00,1275.93,1260.64,0.25,-0.00
16:32:42.746 [TUNER] 593,996,1264.95,1252.66,0.41,-0.00,1275.93,1252.66,0.25,-0.00
16:32:42.785 [TUNER] 594,1004,1245.62,1244.68,0.45,-0.00,1267.28,1244.68,0.09,-0.00
16:32:42.786 [TUNER] 595,996,1245.62,1236.70,0.45,-0.00,1267.28,1236.70,0.09,-0.00
16:32:42.830 [TUNER] 596,1004,1201.80,1228.72,0.90,-0.00,1237.17,1228.72,0.28,-0.00
16:32:42.831 [TUNER] 597,996,1201.80,1220.74,0.90,-0.00,1237.17,1220.74,0.28,-0.00
16:32:42.872 [TUNER] 598,1004,1202.83,1212.77,0.64,-0.00,1248.31,1212.77,-0.19,-0.00
16:32:42.873 [TUNER] 599,996,1202.83,1204.79,0.64,-0.00,1248.31,1204.79,-0.19,-0.00
16:32:42.914 [TUNER] 600,1004,1214.82,1196.81,0.16,-0.00,1240.03,1196.81,-0.38,-0.00
16:32:42.958 [TUNER] 601,996,1214.82,1188.83,0.16,-0.00,1240.03,1188.83,-0.38,-0.00
16:32:42.961 [TUNER] 602,1004,1245.88,1180.85,-0.67,-0.00,1190.46,1180.85,0.11,-0.00
16:32:42.962 [TUNER] 603,996,1245.88,1172.87,-0.67,-0.00,1190.46,1172.87,0.11,-0.00
16:32:42.997 [TUNER] 604,1004,1220.91,1164.89,-0.62,-0.00,1155.10,1164.89,0.40,-0.00
16:32:42.998 [TUNER] 605,996,1220.91,1156.91,-0.62,-0.00,1155.10,1156.91,0.40,-0.00
16:32:43.042 [TUNER] 606,1004,1194.92,1148.94,-0.54,-0.00,1145.71,1148.94,0.29,-0.00
16:32:43.042 [TUNER] 607,996,1194.92,1140.96,-0.54,-0.00,1145.71,1140.96,0.29,-0.00
16:32:43.085 [TUNER] 608,1004,1133.76,1132.98,0.15,-0.00,1143.35,1132.98,0.06,-0.00
16:32:43.086 [TUNER] 609,996,1133.76,1125.00,0.15,-0.00,1143.35,1125.00,0.06,-0.00
16:32:43.086 [TUNER] 610,1004,1147.54,1117.02,-0.37,-0.00,1137.17,1117.02,-0.14,-0.00
16:32:43.128 [TUNER] 611,996,1147.54,1109.04,-0.37,-0.00,1137.17,1109.04,-0.14,-0.00
16:32:43.131 [TUNER] 612,1004,1092.41,1101.06,0.24,-0.00,1140.81,1101.06,-0.50,-0.00
16:32:43.173 [TUNER] 613,996,1092.41,1093.09,0.24,-0.00,1140.81,1093.09,-0.50,-0.00
16:32:43.174 [TUNER] 614,1004,1088.69,1085.11,0.03,-0.00,1142.87,1085.11,-0.87,-0.00
16:32:43.210 [TUNER] 615,996,1088.69,1077.13,0.03,-0.00,1142.87,1077.13,-0.87,-0.00
16:32:43.213 [TUNER] 616,1004,1090.86,1069.15,-0.30,-0.00,1116.17,1069.15,-0.78,-0.00
16:32:43.254 [TUNER] 617,996,1090.86,1061.17,-0.30,-0.00,1116.17,1061.17,-0.78,-0.00
16:32:43.254 [TUNER] 618,1004,1102.91,1053.19,-0.81,-0.00,1038.11,1053.19,0.18,-0.00
16:32:43.297 [TUNER] 619,996,1102.91,1045.21,-0.81,-0.00,1038.11,1045.21,0.18,-0.00
16:32:43.297 [TUNER] 620,1004,942.46,1037.23,1.55,-0.00,941.30,1037.23,1.53,-0.00
16:32:43.340 [TUNER] 621,996,942.46,1029.26,1.55,-0.00,941.30,1029.26,1.53,-0.00
16:32:43.340 [TUNER] 622,1004,792.62,1021.28,3.93,-0.00,875.03,1021.28,2.48,-0.00
16:32:43.382 [TUNER] 623,996,792.62,1013.30,3.93,-0.00,875.03,1013.30,2.48,-0.00
16:32:43.382 [TUNER] 624,1004,576.54,1005.32,7.61,-0.00,950.00,1005.32,1.14,-0.00
16:32:43.424 [TUNER] 625,996,576.54,997.34,7.61,-0.00,950.00,997.34,1.14,-0.00
16:32:43.428 [TUNER] 626,1004,490.44,989.36,9.35,0.00,1009.12,989.36,-0.05,-0.00
16:32:43.430 [TUNER] 627,996,490.44,981.38,9.35,0.00,1009.12,981.38,-0.05,-0.00
16:32:43.465 [TUNER] 628,1004,659.51,973.40,6.86,0.00,1053.83,973.40,-1.10,-0.00
16:32:43.466 [TUNER] 629,996,659.51,965.43,6.86,0.00,1053.83,965.43,-1.10,-0.00
16:32:43.510 [TUNER] 630,1004,840.30,957.45,3.93,0.00,1099.06,957.45,-2.24,-0.00
16:32:43.511 [TUNER] 631,996,840.30,949.47,3.93,0.00,1099.06,949.47,-2.24,-0.00
16:32:43.551 [TUNER] 632,1007,1064.81,941.49,-0.00,0.00,990.92,941.49,-0.91,-0.00
16:32:43.552 [TUNER] 633,993,1064.81,933.51,-0.00,0.00,990.92,933.51,-0.91,-0.00
16:32:43.596 [TUNER] 634,1004,1102.69,925.53,-1.09,0.00,917.30,925.53,-0.02,-0.00
16:32:43.596 [TUNER] 635,996,1102.69,917.55,-1.09,0.00,917.30,917.55,-0.02,-0.00
16:32:43.636 [TUNER] 636,1004,1050.52,909.57,-0.73,0.00,933.13,909.57,-0.56,-0.00
16:32:43.637 [TUNER] 637,996,1050.52,901.60,-0.73,0.00,933.13,901.60,-0.56,-0.00
16:32:43.677 [TUNER] 638,1004,992.46,893.62,-0.22,0.00,924.32,893.62,-0.72,-0.00
16:32:43.678 [TUNER] 639,996,992.46,885.64,-0.22,0.00,924.32,885.64,-0.72,-0.00
16:32:43.723 [TUNER] 640,1004,968.35,877.66,-0.22,0.00,900.96,877.66,-0.65,-0.00
16:32:43.725 [TUNER] 641,996,968.35,869.68,-0.22,0.00,900.96,869.68,-0.65,-0.00
16:32:43.764 [TUNER] 642,1004,884.64,861.70,0.79,0.00,853.91,861.70,-0.18,-0.00
16:32:43.765 [TUNER] 643,996,884.64,853.72,0.79,0.00,853.91,853.72,-0.18,-0.00
16:32:43.767 [TUNER] 644,1004,893.26,845.74,0.33,0.00,816.28,845.74,0.18,-0.00
16:32:43.807 [TUNER] 645,996,893.26,837.77,0.33,0.00,816.28,837.77,0.18,-0.00
16:32:43.808 [TUNER] 646,1004,930.23,829.79,-0.65,0.00,761.26,829.79,0.85,-0.00
16:32:43.849 [TUNER] 647,996,930.23,821.81,-0.65,0.00,761.26,821.81,0.85,-0.00
16:32:43.849 [TUNER] 648,1004,909.11,813.83,-0.71,-0.00,709.52,813.83,1.52,-0.00
16:32:43.892 [TUNER] 649,996,909.11,805.85,-0.71,-0.00,709.52,805.85,1.52,-0.00
16:32:43.893 [TUNER] 650,1004,879.34,797.87,-0.61,-0.00,674.13,797.87,1.97,-0.00
16:32:43.934 [TUNER] 651,996,879.34,789.89,-0.61,-0.00,674.13,789.89,1.97,-0.00
16:32:43.934 [TUNER] 652,1004,826.31,781.91,-0.11,-0.00,740.32,781.91,0.74,-0.00
16:32:43.978 [TUNER] 653,996,826.31,773.94,-0.11,-0.00,740.32,773.94,0.74,-0.00
16:32:43.978 [TUNER] 654,1004,778.74,765.96,0.36,-0.00,812.17,765.96,-0.68,-0.00
16:32:44.019 [TUNER] 655,996,778.74,757.98,0.36,-0.00,812.17,757.98,-0.68,-0.00
16:32:44.019 [TUNER] 656,1004,770.74,750.00,0.19,-0.00,813.81,750.00,-1.05,-0.00
16:32:44.064 [TUNER] 657,996,770.74,742.02,0.19,-0.00,813.81,742.02,-1.05,-0.00
16:32:44.065 [TUNER] 658,1004,762.63,734.04,0.02,-0.00,805.67,734.04,-1.27,-0.00
16:32:44.103 [TUNER] 659,996,762.63,726.06,0.02,-0.00,805.67,726.06,-1.27,-0.00
16:32:44.104 [TUNER] 660,1004,726.07,718.09,0.31,-0.00,770.81,718.09,-1.07,-0.00
16:32:44.106 [TUNER] 661,996,726.07,710.11,0.31,-0.00,770.81,710.11,-1.07,-0.00
16:32:44.147 [TUNER] 662,1004,693.39,702.13,0.57,-0.00,691.39,702.13,-0.09,-0.00
16:32:44.147 [TUNER] 663,996,693.39,694.15,0.57,-0.00,691.39,694.15,-0.09,-0.00
16:32:44.190 [TUNER] 664,1004,735.11,686.17,-0.41,-0.00,636.44,686.17,0.56,-0.00
16:32:44.191 [TUNER] 665,996,735.11,678.19,-0.41,-0.00,636.44,678.19,0.56,-0.00
16:32:44.229 [TUNER] 666,1004,743.57,670.21,-0.90,-0.00,651.75,670.21,0.08,-0.00
16:32:44.230 [TUNER] 667,996,743.57,662.23,-0.90,-0.00,651.75,662.23,0.08,-0.00
16:32:44.273 [TUNER] 668,1004,760.65,654.26,-1.57,-0.00,705.23,654.26,-1.06,-0.00
16:32:44.274 [TUNER] 669,996,760.65,646.28,-1.57,-0.00,705.23,646.28,-1.06,-0.00
16:32:44.318 [TUNER] 670,1004,757.13,638.30,-1.94,-0.00,728.26,638.30,-1.79,-0.00
16:32:44.319 [TUNER] 671,996,757.13,630.32,-1.94,-0.00,728.26,630.32,-1.79,-0.00
16:32:44.359 [TUNER] 672,1004,714.80,622.34,-1.66,-0.00,709.74,622.34,-1.88,-0.00
16:32:44.359 [TUNER] 673,996,714.80,614.36,-1.66,-0.00,709.74,614.36,-1.88,-0.00
16:32:44.401 [TUNER] 674,1004,686.09,606.38,-1.59,-0.00,657.99,606.38,-1.41,-0.00
16:32:44.402 [TUNER] 675,996,686.09,598.40,-1.59,-0.00,657.99,598.40,-1.41,-0.00
16:32:44.446 [TUNER] 676,1004,687.18,590.43,-1.99,-0.00,622.61,590.43,-1.17,-0.00
16:32:44.447 [TUNER] 677,996,687.18,582.45,-1.99,-0.00,622.61,582.45,-1.17,-0.00
16:32:44.448 [TUNER] 678,1004,656.26,574.47,-1.88,-0.00,580.55,574.47,-0.79,-0.00
16:32:44.487 [TUNER] 679,996,656.26,566.49,-1.88,-0.00,580.55,566.49,-0.79,-0.00
16:32:44.490 [TUNER] 680,1004,603.18,558.51,-1.38,-0.00,548.63,558.51,-0.55,-0.00
16:32:44.530 [TUNER] 681,996,603.18,550.53,-1.38,-0.00,548.63,550.53,-0.55,-0.00
16:32:44.531 [TUNER] 682,1004,548.69,542.55,-0.80,-0.00,528.24,542.55,-0.48,-0.00
16:32:44.572 [TUNER] 683,996,548.69,534.57,-0.80,-0.00,528.24,534.57,-0.48,-0.00
16:32:44.572 [TUNER] 684,1004,457.85,526.60,0.45,-0.00,492.17,526.60,-0.14,-0.00
16:32:44.616 [TUNER] 685,996,457.85,518.62,0.45,-0.00,492.17,518.62,-0.14,-0.00
16:32:44.618 [TUNER] 686,1004,360.27,510.64,1.91,-0.00,436.69,510.64,0.55,-0.00
16:32:44.657 [TUNER] 687,996,360.27,502.66,1.91,-0.00,436.69,502.66,0.55,-0.00
16:32:44.699 [TUNER] 688,1004,307.11,494.68,2.72,-0.00,382.85,494.68,1.26,-0.00
16:32:44.699 [TUNER] 689,996,307.11,486.70,2.72,-0.00,382.85,486.70,1.26,-0.00
16:32:44.742 [TUNER] 690,1004,403.75,478.72,1.05,-0.00,340.64,478.72,1.83,-0.00
16:32:44.746 [TUNER] 691,996,403.75,470.74,1.05,-0.00,340.64,470.74,1.83,-0.00
16:32:44.747 [TUNER] 692,1004,476.77,462.77,-0.37,-0.00,368.73,462.77,1.26,-0.00
16:32:44.748 [TUNER] 693,996,476.77,454.79,-0.37,-0.00,368.73,454.79,1.26,-0.00
16:32:44.785 [TUNER] 694,1004,511.13,446.81,-1.26,-0.00,457.34,446.81,-0.37,-0.00
16:32:44.787 [TUNER] 695,996,511.13,438.83,-1.26,-0.00,457.34,438.83,-0.37,-0.00
16:32:44.828 [TUNER] 696,1004,511.99,430.85,-1.64,-0.00,505.03,430.85,-1.46,-0.00
16:32:44.830 [TUNER] 697,996,511.99,422.87,-1.64,-0.00,505.03,422.87,-1.46,-0.00
16:32:44.868 [TUNER] 698,1004,461.13,414.89,-1.17,-0.00,488.21,414.89,-1.56,-0.00
16:32:44.868 [TUNER] 699,996,461.13,406.91,-1.17,-0.00,488.21,406.91,-1.56,-0.00
16:32:44.912 [TUNER] 700,1004,475.42,398.94,-1.76,-0.00,458.43,398.94,-1.44,-0.00
16:32:44.914 [TUNER] 701,996,475.42,390.96,-1.76,-0.00,458.43,390.96,-1.44,-0.00
16:32:44.954 [TUNER] 702,1004,475.69,382.98,-2.15,-0.00,453.51,382.98,-1.71,-0.00
16:32:44.955 [TUNER] 703,996,475.69,375.00,-2.15,-0.00,453.51,375.00,-1.71,-0.00
16:32:44.998 [TUNER] 704,1004,422.65,367.02,-1.66,-0.00,456.44,367.02,-2.13,-0.00
16:32:44.999 [TUNER] 705,996,422.65,359.04,-1.66,-0.00,456.44,359.04,-2.13,-0.00
16:32:45.039 [TUNER] 706,1004,351.86,351.06,-0.82,-0.00,418.41,351.06,-1.90,-0.00
16:32:45.039 [TUNER] 707,996,351.86,343.09,-0.82,-0.00,418.41,343.09,-1.90,-0.00
16:32:45.083 [TUNER] 708,1004,282.35,335.11,0.07,-0.00,332.15,335.11,-0.83,-0.00
16:32:45.084 [TUNER] 709,996,282.35,327.13,0.07,-0.00,332.15,327.13,-0.83,-0.00
16:32:45.122 [TUNER] 710,1004,217.29,319.15,0.96,-0.00,257.99,319.15,0.13,-0.00
16:32:45.123 [TUNER] 711,996,217.29,311.17,0.96,-0.00,257.99,311.17,0.13,-0.00
16:32:45.123 [TUNER] 712,1004,160.94,303.19,1.76,-0.00,194.37,303.19,0.99,-0.00
16:32:45.167 [TUNER] 713,996,160.94,295.21,1.76,-0.00,194.37,295.21,0.99,-0.00
16:32:45.167 [TUNER] 714,1004,133.05,287.23,2.14,-0.00,145.18,287.23,1.67,-0.00
16:32:45.211 [TUNER] 715,996,133.05,279.26,2.14,-0.00,145.18,279.26,1.67,-0.00
16:32:45.213 [TUNER] 716,1004,177.74,271.28,1.30,-0.00,115.29,271.28,2.07,-0.00
16:32:45.251 [TUNER] 717,996,177.74,263.30,1.30,-0.00,115.29,263.30,2.07,-0.00
16:32:45.251 [TUNER] 718,1004,276.20,255.32,-0.53,-0.00,189.30,255.32,0.76,-0.00
16:32:45.295 [TUNER] 719,996,276.20,247.34,-0.53,-0.00,189.30,247.34,0.76,-0.00
16:32:45.296 [TUNER] 720,1004,317.17,239.36,-1.54,-0.00,289.74,239.36,-1.11,-0.00
16:32:45.339 [TUNER] 721,996,317.17,231.38,-1.54,-0.00,289.74,231.38,-1.11,-0.00
16:32:45.339 [TUNER] 722,1004,294.11,223.40,-1.53,-0.00,337.46,223.40,-2.25,-0.00
16:32:45.379 [TUNER] 723,996,294.11,215.43,-1.53,-0.00,337.46,215.43,-2.25,-0.00
16:32:45.379 [TUNER] 724,1004,285.97,207.45,-1.77,-0.00,299.17,207.45,-2.04,-0.00
16:32:45.423 [TUNER] 725,996,285.97,199.47,-1.77,-0.00,299.17,199.47,-2.04,-0.00
16:32:45.423 [TUNER] 726,1004,313.82,191.49,-2.63,-0.00,290.88,191.49,-2.30,-0.00
16:32:45.463 [TUNER] 727,996,313.82,183.51,-2.63,-0.00,290.88,183.51,-2.30,-0.00
16:32:45.464 [TUNER] 728,1004,282.84,175.53,-2.56,-0.00,312.59,175.53,-3.07,-0.00
16:32:45.464 [TUNER] 729,996,282.84,167.55,-2.56,-0.00,312.59,167.55,-3.07,-0.00
16:32:45.507 [TUNER] 730,1004,226.27,159.57,-2.02,-0.00,280.14,159.57,-2.99,-0.00
16:32:45.550 [TUNER] 731,996,226.27,151.60,-2.02,-0.00,280.14,151.60,-2.99,-0.00
16:32:45.551 [TUNER] 732,1004,181.02,143.62,-1.63,-0.00,194.91,143.62,-2.01,-0.00
16:32:45.551 [TUNER] 733,996,181.02,135.64,-1.63,-0.00,194.91,135.64,-2.01,-0.00
16:32:45.592 [TUNER] 734,1004,101.00,127.66,-0.61,-0.00,69.16,127.66,-0.26,-0.00
16:32:45.594 [TUNER] 735,996,101.00,119.68,-0.61,-0.00,69.16,119.68,-0.26,-0.00
16:32:45.636 [TUNER] 736,1004,12.08,111.70,0.65,-0.00,-55.48,111.70,1.61,-0.00
16:32:45.636 [TUNER] 737,996,12.08,103.72,0.65,-0.00,-55.48,103.72,1.61,-0.00
