00:04:21.932 [TUNER] --- CSV START ---
00:04:21.934 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:16.84489 I:793.53180 D:0.00000),PID_1(P:18.20300 I:852.88855 D:0.00000)
00:04:21.935 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:04:27.078 [TUNER] 252,1000,1622.12,1947.90,8.33,0.00,2153.77,1947.90,-0.83,0.00
00:04:27.079 [TUNER] 253,1000,1752.98,1951.20,6.56,0.00,2209.23,1951.20,-2.15,0.00
00:04:27.112 [TUNER] 254,1000,1752.98,1954.40,6.56,0.00,2209.23,1954.40,-2.15,0.00
00:04:27.147 [TUNER] 255,1000,1866.26,1957.50,4.91,0.00,2165.97,1957.50,-1.60,0.00
00:04:27.148 [TUNER] 256,1000,1866.26,1960.50,4.91,0.00,2165.97,1960.50,-1.60,0.00
00:04:27.182 [TUNER] 257,1000,2042.79,1963.40,1.92,0.00,2002.51,1963.40,1.42,-0.00
00:04:27.182 [TUNER] 258,1000,2042.79,1966.20,1.92,0.00,2002.51,1966.20,1.42,-0.00
00:04:27.217 [TUNER] 259,1000,2194.04,1968.90,-0.89,0.00,1868.18,1968.90,4.15,0.00
00:04:27.252 [TUNER] 260,1003,2338.66,1971.50,-3.58,0.00,1793.04,1971.50,5.72,0.00
00:04:27.253 [TUNER] 261,997,2338.66,1974.00,-3.58,0.00,1793.04,1974.00,5.72,0.00
00:04:27.289 [TUNER] 262,1000,2386.52,1976.40,-4.94,-0.00,1747.59,1976.40,7.02,0.00
00:04:27.293 [TUNER] 263,1000,2386.52,1978.70,-4.94,-0.00,1747.59,1978.70,7.02,0.00
00:04:27.322 [TUNER] 264,1000,2132.56,1980.90,-0.82,-0.00,1784.64,1980.90,6.77,0.00
00:04:27.359 [TUNER] 265,1000,2132.56,1983.00,-0.82,-0.00,1784.64,1983.00,6.77,0.00
00:04:27.361 [TUNER] 266,1000,1814.29,1985.00,4.89,-0.00,1869.25,1985.00,5.51,0.00
00:04:27.392 [TUNER] 267,1000,1814.29,1986.90,4.89,-0.00,1869.25,1986.90,5.51,0.00
00:04:27.430 [TUNER] 268,1000,1599.18,1988.70,9.19,0.00,2033.15,1988.70,2.52,0.00
00:04:27.430 [TUNER] 269,1000,1599.18,1990.40,9.19,0.00,2033.15,1990.40,2.52,0.00
00:04:27.463 [TUNER] 270,1000,1636.70,1992.00,9.19,0.00,2160.84,1992.00,-0.03,0.00
00:04:27.464 [TUNER] 271,1000,1636.70,1993.50,9.19,0.00,2160.84,1993.50,-0.03,0.00
00:04:27.497 [TUNER] 272,1000,1831.65,1994.90,6.21,0.00,2204.57,1994.90,-1.13,0.00
00:04:27.498 [TUNER] 273,1000,1831.65,1996.20,6.21,0.00,2204.57,1996.20,-1.13,0.00
00:04:27.532 [TUNER] 274,1000,2140.52,1997.40,0.83,0.00,2069.47,1997.40,1.25,0.00
00:04:27.569 [TUNER] 275,1000,2140.52,1998.50,0.83,0.00,2069.47,1998.50,1.25,0.00
00:04:27.570 [TUNER] 276,1000,2435.72,1999.50,-4.80,0.00,1913.29,1999.50,4.29,0.00
00:04:27.602 [TUNER] 277,1000,2435.72,2000.40,-4.80,0.00,1913.29,2000.40,4.29,0.00
00:04:27.602 [TUNER] 278,1000,2386.68,2001.20,-4.56,-0.00,1848.47,2001.20,5.76,0.00
00:04:27.638 [TUNER] 279,1000,2386.68,2001.90,-4.56,-0.00,1848.47,2001.90,5.76,0.00
00:04:27.674 [TUNER] 280,1000,2089.74,2002.50,0.33,-0.00,1839.57,2002.50,6.22,0.00
00:04:27.674 [TUNER] 281,1000,2089.74,2003.00,0.33,-0.00,1839.57,2003.00,6.22,0.00
00:04:27.711 [TUNER] 282,1000,1771.44,2003.40,6.08,0.00,1892.58,2003.40,5.46,0.00
00:04:27.711 [TUNER] 283,1000,1771.44,2003.70,6.08,0.00,1892.58,2003.70,5.46,0.00
00:04:27.743 [TUNER] 284,1000,1635.34,2003.90,8.96,0.00,1933.27,2003.90,4.85,0.00
00:04:27.781 [TUNER] 285,1000,1635.34,2004.00,8.96,0.00,1933.27,2004.00,4.85,0.00
00:04:27.781 [TUNER] 286,1000,1681.09,2000.00,8.63,0.00,1977.85,2000.00,4.01,0.00
00:04:27.813 [TUNER] 287,1000,1681.09,2000.00,8.63,0.00,1977.85,2000.00,4.01,0.00
00:04:27.814 [TUNER] 288,1000,1855.14,2000.00,5.93,0.00,2027.26,2000.00,3.06,0.00
00:04:27.848 [TUNER] 289,1000,1855.14,2000.00,5.93,0.00,2027.26,2000.00,3.06,0.00
00:04:27.848 [TUNER] 290,1000,2056.22,2000.00,2.45,0.00,2068.50,2000.00,2.19,0.00
00:04:27.883 [TUNER] 291,1000,2056.22,2000.00,2.45,0.00,2068.50,2000.00,2.19,0.00
00:04:27.917 [TUNER] 292,1000,2270.35,2000.00,-1.59,0.00,2051.67,2000.00,2.41,0.00
00:04:27.917 [TUNER] 293,1000,2270.35,2000.00,-1.59,0.00,2051.67,2000.00,2.41,0.00
00:04:27.954 [TUNER] 294,1000,2429.63,2000.00,-4.95,0.00,2041.64,2000.00,2.52,0.00
00:04:27.954 [TUNER] 295,1000,2429.63,2000.00,-4.95,0.00,2041.64,2000.00,2.52,0.00
00:04:27.987 [TUNER] 296,1000,2354.32,2000.00,-4.24,-0.00,2011.29,2000.00,3.05,0.00
00:04:27.987 [TUNER] 297,1000,2354.32,2000.00,-4.24,-0.00,2011.29,2000.00,3.05,0.00
00:04:28.022 [TUNER] 298,1000,2103.37,2000.00,-0.18,-0.00,1968.11,2000.00,3.90,0.00
00:04:28.058 [TUNER] 299,1000,2103.37,2000.00,-0.18,-0.00,1968.11,2000.00,3.90,0.00
00:04:28.059 [TUNER] 300,1000,1806.39,2000.00,5.13,-0.00,1986.82,2000.00,3.58,0.00
00:04:28.093 [TUNER] 301,1000,1806.39,2000.00,5.13,-0.00,1986.82,2000.00,3.58,0.00
00:04:28.096 [TUNER] 302,1000,1635.82,2000.00,8.58,0.00,2022.41,2000.00,2.89,0.00
00:04:28.128 [TUNER] 303,1000,1635.82,2000.00,8.58,0.00,2022.41,2000.00,2.89,0.00
00:04:28.164 [TUNER] 304,1000,1643.68,2000.00,9.02,0.00,2059.47,2000.00,2.11,0.00
00:04:28.164 [TUNER] 305,1000,1643.68,2000.00,9.02,0.00,2059.47,2000.00,2.11,0.00
00:04:28.198 [TUNER] 306,1000,1783.97,2000.00,7.00,0.00,2020.39,2000.00,2.79,0.00
00:04:28.200 [TUNER] 307,1000,1783.97,2000.00,7.00,0.00,2020.39,2000.00,2.79,0.00
00:04:28.231 [TUNER] 308,1000,1915.11,2000.00,4.92,0.00,1965.08,2000.00,3.86,0.00
00:04:28.268 [TUNER] 309,1000,1915.11,2000.00,4.92,0.00,1965.08,2000.00,3.86,0.00
00:04:28.269 [TUNER] 310,1000,1951.29,2000.00,4.39,0.00,1931.14,2000.00,4.59,0.00
00:04:28.303 [TUNER] 311,1000,1975.15,2000.00,4.01,0.00,1955.60,2000.00,4.19,0.00
00:04:28.303 [TUNER] 312,1000,1975.15,2000.00,4.01,0.00,1955.60,2000.00,4.19,0.00
00:04:28.338 [TUNER] 313,1000,2058.69,2000.00,2.51,0.00,2022.40,2000.00,2.93,0.00
00:04:28.339 [TUNER] 314,1000,2058.69,2000.00,2.51,0.00,2022.40,2000.00,2.93,0.00
00:04:28.373 [TUNER] 315,1000,2162.37,2000.00,0.50,0.00,2088.67,2000.00,1.58,0.00
00:04:28.408 [TUNER] 316,1000,2162.37,2000.00,0.50,0.00,2088.67,2000.00,1.58,0.00
00:04:28.408 [TUNER] 317,1000,2274.52,2000.00,-1.82,0.00,2143.40,2000.00,0.34,0.00
00:04:28.443 [TUNER] 318,1000,2274.52,2000.00,-1.82,0.00,2143.40,2000.00,0.34,0.00
00:04:28.444 [TUNER] 319,1000,2247.42,2000.00,-1.76,0.00,2145.95,2000.00,0.04,0.00
00:04:28.477 [TUNER] 320,1000,2247.42,2000.00,-1.76,0.00,2145.95,2000.00,0.04,0.00
00:04:28.513 [TUNER] 321,1000,2115.77,2000.00,0.28,0.00,2123.94,2000.00,0.23,0.00
00:04:28.514 [TUNER] 322,1000,2115.77,2000.00,0.28,0.00,2123.94,2000.00,0.23,0.00
00:04:28.549 [TUNER] 323,1000,1907.38,2000.00,3.94,0.00,2039.33,2000.00,1.70,0.00
00:04:28.550 [TUNER] 324,1000,1907.38,2000.00,3.94,0.00,2039.33,2000.00,1.70,0.00
00:04:28.582 [TUNER] 325,1000,1726.91,2000.00,7.41,0.00,1985.38,2000.00,2.71,0.00
00:04:28.616 [TUNER] 326,1000,1726.91,2000.00,7.41,0.00,1985.38,2000.00,2.71,0.00
00:04:28.617 [TUNER] 327,1000,1711.40,2000.00,8.13,0.00,1947.38,2000.00,3.49,0.00
00:04:28.652 [TUNER] 328,1000,1711.40,2000.00,8.13,0.00,1947.38,2000.00,3.49,0.00
00:04:28.653 [TUNER] 329,1000,1779.73,2000.00,7.33,0.00,1961.65,2000.00,3.30,0.00
00:04:28.687 [TUNER] 330,1000,1779.73,2000.00,7.33,0.00,1961.65,2000.00,3.30,0.00
00:04:28.688 [TUNER] 331,1000,1867.05,2000.00,6.07,0.00,1974.78,2000.00,3.10,0.00
00:04:28.721 [TUNER] 332,1000,1867.05,2000.00,6.07,0.00,1974.78,2000.00,3.10,0.00
00:04:28.758 [TUNER] 333,1000,1914.56,2000.00,5.40,0.00,1959.52,2000.00,3.45,0.00
00:04:28.760 [TUNER] 334,1000,1914.56,2000.00,5.40,0.00,1959.52,2000.00,3.45,0.00
00:04:28.794 [TUNER] 335,1000,2079.71,2000.00,2.49,0.00,1912.94,2000.00,4.44,0.00
00:04:28.795 [TUNER] 336,1000,2079.71,2000.00,2.49,0.00,1912.94,2000.00,4.44,0.00
00:04:28.828 [TUNER] 337,1000,2213.55,2000.00,-0.10,0.00,1894.58,2000.00,4.96,0.00
00:04:28.863 [TUNER] 338,1000,2213.55,2000.00,-0.10,0.00,1894.58,2000.00,4.96,0.00
00:04:28.864 [TUNER] 339,1000,2286.25,2000.00,-1.78,0.00,1940.03,2000.00,4.23,0.00
00:04:28.898 [TUNER] 340,1000,2286.25,2000.00,-1.78,0.00,1940.03,2000.00,4.23,0.00
00:04:28.898 [TUNER] 341,1000,2220.72,2000.00,-1.03,0.00,2000.43,2000.00,3.13,0.00
00:04:28.934 [TUNER] 342,1000,2220.72,2000.00,-1.03,0.00,2000.43,2000.00,3.13,0.00
00:04:28.967 [TUNER] 343,1000,2030.85,2000.00,2.12,0.00,2141.54,2000.00,0.32,0.00
00:04:28.967 [TUNER] 344,1000,2030.85,2000.00,2.12,0.00,2141.54,2000.00,0.32,0.00
00:04:29.002 [TUNER] 345,1000,1823.97,2000.00,5.89,0.00,2180.54,2000.00,-0.70,0.00
00:04:29.002 [TUNER] 346,1000,1823.97,2000.00,5.89,0.00,2180.54,2000.00,-0.70,0.00
00:04:29.037 [TUNER] 347,1000,1718.61,2000.00,8.11,0.00,2139.59,2000.00,-0.19,0.00
00:04:29.072 [TUNER] 348,1000,1718.61,2000.00,8.11,0.00,2139.59,2000.00,-0.19,0.00
00:04:29.073 [TUNER] 349,1000,1807.84,2000.00,6.91,0.00,2027.79,2000.00,1.80,0.00
00:04:29.108 [TUNER] 350,1000,1807.84,2000.00,6.91,0.00,2027.79,2000.00,1.80,0.00
00:04:29.111 [TUNER] 351,1000,1999.48,2000.00,3.68,0.00,1953.82,2000.00,3.23,0.00
00:04:29.142 [TUNER] 352,1000,1999.48,2000.00,3.68,0.00,1953.82,2000.00,3.23,0.00
00:04:29.179 [TUNER] 353,1000,2230.11,2000.00,-0.57,0.00,1903.23,2000.00,4.31,0.00
00:04:29.180 [TUNER] 354,1000,2230.11,2000.00,-0.57,0.00,1903.23,2000.00,4.31,0.00
00:04:29.213 [TUNER] 355,1000,2234.22,2000.00,-1.01,0.00,1902.28,2000.00,4.50,0.00
00:04:29.214 [TUNER] 356,1000,2234.22,2000.00,-1.01,0.00,1902.28,2000.00,4.50,0.00
00:04:29.248 [TUNER] 357,1000,2132.71,2000.00,0.49,0.00,1951.33,2000.00,3.69,0.00
00:04:29.282 [TUNER] 358,1000,2132.71,2000.00,0.49,0.00,1951.33,2000.00,3.69,0.00
00:04:29.282 [TUNER] 359,1000,2027.44,2000.00,2.22,0.00,1966.53,2000.00,3.47,0.00
00:04:29.317 [TUNER] 360,1000,2027.44,2000.00,2.22,0.00,1966.53,2000.00,3.47,0.00
00:04:29.317 [TUNER] 361,1002,1999.55,2000.00,2.69,0.00,1993.73,2000.00,2.98,0.00
00:04:29.354 [TUNER] 362,1000,1999.55,2000.00,2.69,0.00,1993.73,2000.00,2.98,0.00
00:04:29.387 [TUNER] 363,998,1945.32,2000.00,3.69,0.00,1985.37,2000.00,3.16,0.00
00:04:29.388 [TUNER] 364,1000,1945.32,2000.00,3.69,0.00,1985.37,2000.00,3.16,0.00
00:04:29.424 [TUNER] 365,1000,1977.18,2000.00,3.19,0.00,2026.40,2000.00,2.37,0.00
00:04:29.424 [TUNER] 366,1000,1977.18,2000.00,3.19,0.00,2026.40,2000.00,2.37,0.00
00:04:29.457 [TUNER] 367,1000,2023.28,2000.00,2.38,0.00,2007.69,2000.00,2.69,0.00
00:04:29.495 [TUNER] 368,1000,2023.28,2000.00,2.38,0.00,2007.69,2000.00,2.69,0.00
00:04:29.495 [TUNER] 369,1000,2072.19,2000.00,1.44,0.00,2030.51,2000.00,2.23,0.00
00:04:29.527 [TUNER] 370,1000,2072.19,2000.00,1.44,0.00,2030.51,2000.00,2.23,0.00
00:04:29.529 [TUNER] 371,1000,2054.63,2000.00,1.65,0.00,1995.51,2000.00,2.87,0.00
00:04:29.563 [TUNER] 372,1000,2054.63,2000.00,1.65,0.00,1995.51,2000.00,2.87,0.00
00:04:29.564 [TUNER] 373,1000,1990.75,2000.00,2.74,0.00,1986.41,2000.00,3.06,0.00
00:04:29.597 [TUNER] 374,1000,1990.75,2000.00,2.74,0.00,1986.41,2000.00,3.06,0.00
00:04:29.632 [TUNER] 375,1000,1953.39,2000.00,3.44,0.00,1979.12,2000.00,3.23,0.00
00:04:29.633 [TUNER] 376,1000,1953.39,2000.00,3.44,0.00,1979.12,2000.00,3.23,0.00
00:04:29.667 [TUNER] 377,1000,1933.81,2000.00,3.88,0.00,1990.48,2000.00,3.04,0.00
00:04:29.667 [TUNER] 378,1000,1933.81,2000.00,3.88,0.00,1990.48,2000.00,3.04,0.00
00:04:29.702 [TUNER] 379,1000,2017.80,2000.00,2.44,0.00,2025.33,2000.00,2.36,0.00
00:04:29.737 [TUNER] 380,1000,2017.80,2000.00,2.44,0.00,2025.33,2000.00,2.36,0.00
00:04:29.738 [TUNER] 381,1000,2062.65,2000.00,1.58,0.00,2051.50,2000.00,1.80,0.00
00:04:29.775 [TUNER] 382,1000,2062.65,2000.00,1.58,0.00,2051.50,2000.00,1.80,0.00
00:04:29.776 [TUNER] 383,1000,2110.56,2000.00,0.60,0.00,2105.08,2000.00,0.64,0.00
00:04:29.807 [TUNER] 384,1000,2110.56,2000.00,0.60,0.00,2105.08,2000.00,0.64,0.00
00:04:29.842 [TUNER] 385,1000,2052.68,2000.00,1.49,0.00,2074.06,2000.00,1.08,0.00
00:04:29.845 [TUNER] 386,1000,2052.68,2000.00,1.49,0.00,2074.06,2000.00,1.08,0.00
00:04:29.879 [TUNER] 387,1000,1973.73,2000.00,2.86,0.00,2026.91,2000.00,1.89,0.00
00:04:29.880 [TUNER] 388,1000,1973.73,2000.00,2.86,0.00,2026.91,2000.00,1.89,0.00
00:04:29.914 [TUNER] 389,1000,1898.54,2000.00,4.29,0.00,1961.71,2000.00,3.14,0.00
00:04:29.948 [TUNER] 390,1000,1898.54,2000.00,4.29,0.00,1961.71,2000.00,3.14,0.00
00:04:29.948 [TUNER] 391,1000,1901.96,2000.00,4.39,0.00,1979.98,2000.00,2.85,0.00
00:04:29.982 [TUNER] 392,1000,1901.96,2000.00,4.39,0.00,1979.98,2000.00,2.85,0.00
00:04:29.983 [TUNER] 393,1000,1968.26,2000.00,3.32,0.00,1975.70,2000.00,2.97,0.00
00:04:30.017 [TUNER] 394,1000,1968.26,2000.00,3.32,0.00,1975.70,2000.00,2.97,0.00
00:04:30.054 [TUNER] 395,1000,2095.18,2000.00,1.03,0.00,2028.97,2000.00,1.95,0.00
00:04:30.054 [TUNER] 396,1000,2095.18,2000.00,1.03,0.00,2028.97,2000.00,1.95,0.00
00:04:30.089 [TUNER] 397,1000,2157.20,2000.00,-0.26,0.00,2008.02,2000.00,2.31,0.00
00:04:30.089 [TUNER] 398,1000,2157.20,2000.00,-0.26,0.00,2008.02,2000.00,2.31,0.00
00:04:30.122 [TUNER] 399,1000,2129.51,2000.00,-0.00,0.00,1987.83,2000.00,2.70,0.00
00:04:30.160 [TUNER] 400,1000,2129.51,2000.00,-0.00,0.00,1987.83,2000.00,2.70,0.00
00:04:30.163 [TUNER] 401,1000,2072.99,2000.00,0.83,-0.00,1975.11,2000.00,2.98,0.00
00:04:30.193 [TUNER] 402,1000,2072.99,2000.00,0.83,-0.00,1975.11,2000.00,2.98,0.00
00:04:30.194 [TUNER] 403,1000,2015.75,2000.00,1.77,-0.00,1959.78,2000.00,3.32,0.00
00:04:30.227 [TUNER] 404,1000,2015.75,2000.00,1.77,-0.00,1959.78,2000.00,3.32,0.00
00:04:30.264 [TUNER] 405,1000,1992.29,2000.00,2.18,-0.00,1981.87,2000.00,2.95,0.00
00:04:30.264 [TUNER] 406,1000,1992.29,2000.00,2.18,-0.00,1981.87,2000.00,2.95,0.00
00:04:30.297 [TUNER] 407,1000,1971.80,2000.00,2.57,0.00,1996.12,2000.00,2.70,0.00
00:04:30.298 [TUNER] 408,1000,1971.80,2000.00,2.57,0.00,1996.12,2000.00,2.70,0.00
00:04:30.332 [TUNER] 409,1000,1984.62,2000.00,2.38,0.00,2043.59,2000.00,1.76,0.00
00:04:30.367 [TUNER] 410,1000,1984.62,2000.00,2.38,0.00,2043.59,2000.00,1.76,0.00
00:04:30.367 [TUNER] 411,1002,2003.94,2000.00,2.05,0.00,2018.56,2000.00,2.18,0.00
00:04:30.402 [TUNER] 412,998,2003.94,2000.00,2.05,0.00,2018.56,2000.00,2.18,0.00
00:04:30.403 [TUNER] 413,1000,2030.51,2000.00,1.55,-0.00,2030.15,2000.00,1.92,0.00
00:04:30.437 [TUNER] 414,1000,2030.51,2000.00,1.55,-0.00,2030.15,2000.00,1.92,0.00
00:04:30.473 [TUNER] 415,1000,1998.95,2000.00,2.09,-0.00,1988.35,2000.00,2.70,0.00
00:04:30.473 [TUNER] 416,1000,1998.95,2000.00,2.09,-0.00,1988.35,2000.00,2.70,0.00
00:04:30.509 [TUNER] 417,1000,1987.44,2000.00,2.30,-0.00,2003.01,2000.00,2.43,0.00
00:04:30.513 [TUNER] 418,1000,1987.44,2000.00,2.30,-0.00,2003.01,2000.00,2.43,0.00
00:04:30.544 [TUNER] 419,1000,1978.23,2000.00,2.49,0.00,1987.25,2000.00,2.74,0.00
00:04:30.579 [TUNER] 420,1000,1978.23,2000.00,2.49,0.00,1987.25,2000.00,2.74,0.00
00:04:30.579 [TUNER] 421,1000,1984.61,2000.00,2.41,0.00,1984.96,2000.00,2.81,0.00
00:04:30.613 [TUNER] 422,1000,1984.61,2000.00,2.41,0.00,1984.96,2000.00,2.81,0.00
00:04:30.614 [TUNER] 423,1000,2013.77,2000.00,1.89,0.00,2000.30,2000.00,2.53,0.00
00:04:30.648 [TUNER] 424,1000,2013.77,2000.00,1.89,0.00,2000.30,2000.00,2.53,0.00
00:04:30.682 [TUNER] 425,1000,1990.70,2000.00,2.30,0.00,2034.91,2000.00,1.84,0.00
00:04:30.682 [TUNER] 426,1000,1990.70,2000.00,2.30,0.00,2034.91,2000.00,1.84,0.00
00:04:30.718 [TUNER] 427,1000,2010.05,2000.00,1.95,0.00,2069.47,2000.00,1.09,0.00
00:04:30.718 [TUNER] 428,1000,2010.05,2000.00,1.95,0.00,2069.47,2000.00,1.09,0.00
00:04:30.752 [TUNER] 429,1000,1989.45,2000.00,2.32,0.00,2061.04,2000.00,1.14,0.00
00:04:30.789 [TUNER] 430,1000,1989.45,2000.00,2.32,0.00,2061.04,2000.00,1.14,0.00
00:04:30.789 [TUNER] 431,1002,2013.78,2000.00,1.89,0.00,2036.72,2000.00,1.52,0.00
00:04:30.824 [TUNER] 432,1000,2013.78,2000.00,1.89,0.00,2036.72,2000.00,1.52,0.00
00:04:30.824 [TUNER] 433,998,2010.01,2000.00,1.93,0.00,1968.17,2000.00,2.82,0.00
00:04:30.858 [TUNER] 434,1000,2010.01,2000.00,1.93,0.00,1968.17,2000.00,2.82,0.00
00:04:30.894 [TUNER] 435,1000,2037.52,2000.00,1.41,-0.00,1967.97,2000.00,2.88,0.00
00:04:30.897 [TUNER] 436,1000,2037.52,2000.00,1.41,-0.00,1967.97,2000.00,2.88,0.00
00:04:30.929 [TUNER] 437,1000,2042.35,2000.00,1.26,-0.00,1990.15,2000.00,2.49,0.00
00:04:30.930 [TUNER] 438,1000,2042.35,2000.00,1.26,-0.00,1990.15,2000.00,2.49,0.00
00:04:30.965 [TUNER] 439,1000,2010.14,2000.00,1.79,-0.00,2028.51,2000.00,1.75,0.00
00:04:30.965 [TUNER] 440,1000,2010.14,2000.00,1.79,-0.00,2028.51,2000.00,1.75,0.00
00:04:30.997 [TUNER] 441,1000,1956.88,2000.00,2.75,-0.00,1997.34,2000.00,2.32,0.00
00:04:31.032 [TUNER] 442,1000,1956.88,2000.00,2.75,-0.00,1997.34,2000.00,2.32,0.00
00:04:31.033 [TUNER] 443,1000,1936.60,2000.00,3.20,0.00,2013.64,2000.00,2.00,0.00
00:04:31.068 [TUNER] 444,1000,1936.60,2000.00,3.20,0.00,2013.64,2000.00,2.00,0.00
00:04:31.069 [TUNER] 445,1000,1985.67,2000.00,2.39,0.00,1987.17,2000.00,2.50,0.00
00:04:31.102 [TUNER] 446,1000,1985.67,2000.00,2.39,0.00,1987.17,2000.00,2.50,0.00
00:04:31.138 [TUNER] 447,1000,2066.16,2000.00,0.93,-0.00,1998.63,2000.00,2.30,0.00
00:04:31.138 [TUNER] 448,1000,2066.16,2000.00,0.93,-0.00,1998.63,2000.00,2.30,0.00
00:04:31.173 [TUNER] 449,1000,2111.65,2000.00,-0.01,-0.00,2007.81,2000.00,2.12,0.00
00:04:31.174 [TUNER] 450,1000,2111.65,2000.00,-0.01,-0.00,2007.81,2000.00,2.12,0.00
00:04:31.211 [TUNER] 451,1000,2039.80,2000.00,1.14,-0.00,2009.99,2000.00,2.06,0.00
00:04:31.245 [TUNER] 452,1000,2039.80,2000.00,1.14,-0.00,2009.99,2000.00,2.06,0.00
00:04:31.245 [TUNER] 453,1000,1978.89,2000.00,2.20,-0.00,2042.66,2000.00,1.39,-0.00
00:04:31.278 [TUNER] 454,1000,1978.89,2000.00,2.20,-0.00,2042.66,2000.00,1.39,-0.00
00:04:31.280 [TUNER] 455,1000,1943.90,2000.00,2.87,-0.00,1989.77,2000.00,2.37,0.00
00:04:31.314 [TUNER] 456,1000,1943.90,2000.00,2.87,-0.00,1989.77,2000.00,2.37,0.00
00:04:31.346 [TUNER] 457,1000,1972.61,2000.00,2.43,-0.00,2002.43,2000.00,2.14,-0.00
00:04:31.347 [TUNER] 458,1000,1972.61,2000.00,2.43,-0.00,2002.43,2000.00,2.14,-0.00
00:04:31.382 [TUNER] 459,1000,1968.09,2000.00,2.56,-0.00,1991.94,2000.00,2.34,0.00
00:04:31.382 [TUNER] 460,1000,1968.09,2000.00,2.56,-0.00,1991.94,2000.00,2.34,0.00
00:04:31.417 [TUNER] 461,1000,1971.34,2000.00,2.55,-0.00,2019.63,2000.00,1.80,-0.00
00:04:31.453 [TUNER] 462,1000,1971.34,2000.00,2.55,-0.00,2019.63,2000.00,1.80,-0.00
00:04:31.453 [TUNER] 463,1000,1979.10,2000.00,2.45,0.00,1993.68,2000.00,2.29,-0.00
00:04:31.489 [TUNER] 464,1000,1979.10,2000.00,2.45,0.00,1993.68,2000.00,2.29,-0.00
00:04:31.490 [TUNER] 465,1000,1997.33,2000.00,2.15,0.00,1995.25,2000.00,2.27,-0.00
00:04:31.523 [TUNER] 466,1000,1997.33,2000.00,2.15,0.00,1995.25,2000.00,2.27,-0.00
00:04:31.557 [TUNER] 467,1000,2030.82,2000.00,1.54,-0.00,2015.41,2000.00,1.87,-0.00
00:04:31.559 [TUNER] 468,1000,2030.82,2000.00,1.54,-0.00,2015.41,2000.00,1.87,-0.00
00:04:31.595 [TUNER] 469,1000,2012.93,2000.00,1.82,-0.00,2033.25,2000.00,1.49,-0.00
00:04:31.595 [TUNER] 470,1000,2012.93,2000.00,1.82,-0.00,2033.25,2000.00,1.49,-0.00
00:04:31.629 [TUNER] 471,1000,2015.81,2000.00,1.74,-0.00,2026.91,2000.00,1.56,-0.00
00:04:31.663 [TUNER] 472,1000,2015.81,2000.00,1.74,-0.00,2026.91,2000.00,1.56,-0.00
00:04:31.664 [TUNER] 473,1000,1973.44,2000.00,2.50,-0.00,1949.67,2000.00,3.05,-0.00
00:04:31.698 [TUNER] 474,1000,1973.44,2000.00,2.50,-0.00,1949.67,2000.00,3.05,-0.00
00:04:31.698 [TUNER] 475,1000,1970.47,2000.00,2.60,0.00,1961.77,2000.00,2.90,0.00
00:04:31.732 [TUNER] 476,1000,1970.47,2000.00,2.60,0.00,1961.77,2000.00,2.90,0.00
00:04:31.767 [TUNER] 477,1000,1969.81,2000.00,2.66,0.00,1974.87,2000.00,2.70,0.00
00:04:31.768 [TUNER] 478,1000,1969.81,2000.00,2.66,0.00,1974.87,2000.00,2.70,0.00
00:04:31.802 [TUNER] 479,1000,1998.49,2000.00,2.18,0.00,2035.19,2000.00,1.54,0.00
00:04:31.803 [TUNER] 480,1000,1998.49,2000.00,2.18,0.00,2035.19,2000.00,1.54,0.00
00:04:31.836 [TUNER] 481,1000,2018.00,2000.00,1.82,0.00,2037.05,2000.00,1.45,-0.00
00:04:31.872 [TUNER] 482,1000,2018.00,2000.00,1.82,0.00,2037.05,2000.00,1.45,-0.00
00:04:31.873 [TUNER] 483,1000,2050.79,2000.00,1.19,-0.00,2005.89,2000.00,2.00,-0.00
00:04:31.908 [TUNER] 484,1000,2050.79,2000.00,1.19,-0.00,2005.89,2000.00,2.00,-0.00
00:04:31.909 [TUNER] 485,1000,2028.91,2000.00,1.51,-0.00,1975.81,2000.00,2.59,-0.00
00:04:31.942 [TUNER] 486,1000,2028.91,2000.00,1.51,-0.00,1975.81,2000.00,2.59,-0.00
00:04:31.980 [TUNER] 487,1000,1959.87,2000.00,2.73,-0.00,1972.37,2000.00,2.70,0.00
00:04:31.982 [TUNER] 488,1000,1959.87,2000.00,2.73,-0.00,1972.37,2000.00,2.70,0.00
00:04:32.012 [TUNER] 489,1000,1926.97,2000.00,3.40,0.00,1974.77,2000.00,2.70,0.00
00:04:32.013 [TUNER] 490,1000,1926.97,2000.00,3.40,0.00,1974.77,2000.00,2.70,0.00
00:04:32.048 [TUNER] 491,1000,1969.37,2000.00,2.74,0.00,1976.68,2000.00,2.71,0.00
00:04:32.082 [TUNER] 492,1000,1969.37,2000.00,2.74,0.00,1976.68,2000.00,2.71,0.00
00:04:32.083 [TUNER] 493,1000,2053.12,2000.00,1.24,0.00,1997.12,2000.00,2.34,0.00
00:04:32.117 [TUNER] 494,1000,2053.12,2000.00,1.24,0.00,1997.12,2000.00,2.34,0.00
00:04:32.118 [TUNER] 495,1000,2041.08,2000.00,1.38,-0.00,2015.18,2000.00,1.99,0.00
