00:01:51.660 [TUNER] --- CSV START ---
00:01:51.660 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:13.59964 I:531.20721 D:0.00000),PID_1(P:14.71500 I:570.94196 D:0.00000)
00:01:51.661 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:01:56.717 [TUNER] 253,1000,1837.65,1951.20,4.71,0.00,1910.48,1951.20,3.89,0.00
00:01:56.752 [TUNER] 254,998,1800.31,1954.40,5.48,0.00,1975.53,1954.40,3.01,0.00
00:01:56.754 [TUNER] 255,1000,1800.31,1957.50,5.48,0.00,1975.53,1957.50,3.01,0.00
00:01:56.789 [TUNER] 256,1000,1823.38,1960.50,5.40,0.00,1966.99,1960.50,3.23,0.00
00:01:56.791 [TUNER] 257,1000,1823.38,1963.40,5.40,0.00,1966.99,1963.40,3.23,0.00
00:01:56.822 [TUNER] 258,1000,1932.89,1966.20,4.02,0.00,1913.76,1966.20,4.16,0.00
00:01:56.823 [TUNER] 259,1000,1932.89,1968.90,4.02,0.00,1913.76,1968.90,4.16,0.00
00:01:56.857 [TUNER] 260,1000,2085.78,1971.50,1.90,0.00,1908.98,1971.50,4.38,0.00
00:01:56.891 [TUNER] 261,1000,2085.78,1974.00,1.90,0.00,1908.98,1974.00,4.38,0.00
00:01:56.892 [TUNER] 262,1000,2244.17,1976.40,-0.47,0.00,1913.75,1976.40,4.46,0.00
00:01:56.927 [TUNER] 263,1000,2244.17,1978.70,-0.47,0.00,1913.75,1978.70,4.46,0.00
00:01:56.927 [TUNER] 264,1002,2349.44,1980.90,-2.23,0.00,1987.32,1980.90,3.44,0.00
00:01:56.962 [TUNER] 265,998,2349.44,1983.00,-2.23,0.00,1987.32,1983.00,3.44,0.00
00:01:56.963 [TUNER] 266,1000,2235.72,1985.00,-0.88,0.00,2066.47,1985.00,2.25,0.00
00:01:56.998 [TUNER] 267,1000,2235.72,1986.90,-0.88,0.00,2066.47,1986.90,2.25,0.00
00:01:57.034 [TUNER] 268,1000,2073.78,1988.70,1.28,0.00,2165.16,1988.70,0.66,0.00
00:01:57.034 [TUNER] 269,1000,2073.78,1990.40,1.28,0.00,2165.16,1990.40,0.66,0.00
00:01:57.067 [TUNER] 270,1000,1923.60,1992.00,3.44,0.00,2180.54,1992.00,0.27,0.00
00:01:57.068 [TUNER] 271,1000,1923.60,1993.50,3.44,0.00,2180.54,1993.50,0.27,0.00
00:01:57.102 [TUNER] 272,1000,1832.67,1994.90,4.90,0.00,2069.15,1994.90,1.87,0.00
00:01:57.138 [TUNER] 273,1000,1832.67,1996.20,4.90,0.00,2069.15,1996.20,1.87,0.00
00:01:57.140 [TUNER] 274,1000,1902.52,1997.40,4.08,0.00,1959.41,1997.40,3.56,0.00
00:01:57.172 [TUNER] 275,1000,1902.52,1998.50,4.08,0.00,1959.41,1998.50,3.56,0.00
00:01:57.172 [TUNER] 276,1000,1910.30,1999.50,4.10,0.00,1974.71,1999.50,3.40,0.00
00:01:57.207 [TUNER] 277,1000,1910.30,2000.40,4.10,0.00,1974.71,2000.40,3.40,0.00
00:01:57.208 [TUNER] 278,1000,1919.96,2001.20,4.08,0.00,1988.67,2001.20,3.23,0.00
00:01:57.242 [TUNER] 279,1000,1919.96,2001.90,4.08,0.00,1988.67,2001.90,3.23,0.00
00:01:57.277 [TUNER] 280,1000,1929.40,2002.50,4.05,0.00,2049.65,2002.50,2.30,0.00
00:01:57.277 [TUNER] 281,1000,1979.04,2003.00,3.40,0.00,2112.96,2003.00,1.32,0.00
00:01:57.313 [TUNER] 282,1000,1979.04,2003.40,3.40,0.00,2112.96,2003.40,1.32,0.00
00:01:57.314 [TUNER] 283,1000,2081.97,2003.70,1.92,0.00,2130.63,2003.70,0.92,0.00
00:01:57.348 [TUNER] 284,1000,2081.97,2003.90,1.92,0.00,2130.63,2003.90,0.92,0.00
00:01:57.348 [TUNER] 285,1000,2153.50,2004.00,0.80,0.00,2146.05,2004.00,0.54,0.00
00:01:57.383 [TUNER] 286,1000,2153.50,2000.00,0.80,0.00,2146.05,2000.00,0.54,0.00
00:01:57.417 [TUNER] 287,1002,2223.97,2000.00,-0.46,0.00,2042.94,2000.00,1.94,0.00
00:01:57.419 [TUNER] 288,1000,2223.97,2000.00,-0.46,0.00,2042.94,2000.00,1.94,0.00
00:01:57.452 [TUNER] 289,998,2226.32,2000.00,-0.73,0.00,1995.51,2000.00,2.65,0.00
00:01:57.455 [TUNER] 290,1000,2226.32,2000.00,-0.73,0.00,1995.51,2000.00,2.65,0.00
00:01:57.488 [TUNER] 291,1000,2126.39,2000.00,0.49,0.00,1933.15,2000.00,3.64,0.00
00:01:57.523 [TUNER] 292,1000,2126.39,2000.00,0.49,0.00,1933.15,2000.00,3.64,0.00
00:01:57.525 [TUNER] 293,1000,1998.33,2000.00,2.24,0.00,1943.39,2000.00,3.55,0.00
00:01:57.559 [TUNER] 294,1000,1998.33,2000.00,2.24,0.00,1943.39,2000.00,3.55,0.00
00:01:57.560 [TUNER] 295,1000,1921.66,2000.00,3.36,0.00,1963.61,2000.00,3.30,0.00
00:01:57.592 [TUNER] 296,1000,1921.66,2000.00,3.36,0.00,1963.61,2000.00,3.30,0.00
00:01:57.627 [TUNER] 297,1000,1894.69,2000.00,3.84,0.00,1993.53,2000.00,2.87,0.00
00:01:57.628 [TUNER] 298,1000,1894.69,2000.00,3.84,0.00,1993.53,2000.00,2.87,0.00
00:01:57.662 [TUNER] 299,1000,1921.21,2000.00,3.56,0.00,1995.13,2000.00,2.85,0.00
00:01:57.662 [TUNER] 300,1000,1921.21,2000.00,3.56,0.00,1995.13,2000.00,2.85,0.00
00:01:57.697 [TUNER] 301,1000,1930.40,2000.00,3.51,0.00,1948.31,2000.00,3.60,0.00
00:01:57.732 [TUNER] 302,1000,1930.40,2000.00,3.51,0.00,1948.31,2000.00,3.60,0.00
00:01:57.733 [TUNER] 303,1000,1903.40,2000.00,3.98,0.00,1958.95,2000.00,3.49,0.00
00:01:57.767 [TUNER] 304,1000,1903.40,2000.00,3.98,0.00,1958.95,2000.00,3.49,0.00
00:01:57.767 [TUNER] 305,1000,1965.98,2000.00,3.17,0.00,1934.83,2000.00,3.92,0.00
00:01:57.801 [TUNER] 306,1000,1965.98,2000.00,3.17,0.00,1934.83,2000.00,3.92,0.00
00:01:57.837 [TUNER] 307,1000,2029.78,2000.00,2.27,0.00,1982.53,2000.00,3.23,0.00
00:01:57.838 [TUNER] 308,1000,2029.78,2000.00,2.27,0.00,1982.53,2000.00,3.23,0.00
00:01:57.872 [TUNER] 309,1000,2091.14,2000.00,1.34,0.00,2034.44,2000.00,2.43,0.00
00:01:57.872 [TUNER] 310,1000,2091.14,2000.00,1.34,0.00,2034.44,2000.00,2.43,0.00
00:01:57.908 [TUNER] 311,1000,2074.94,2000.00,1.48,0.00,2132.66,2000.00,0.83,0.00
00:01:57.942 [TUNER] 312,1000,2074.94,2000.00,1.48,0.00,2132.66,2000.00,0.83,0.00
00:01:57.942 [TUNER] 313,1000,2070.57,2000.00,1.46,0.00,2145.95,2000.00,0.47,0.00
00:01:57.978 [TUNER] 314,1000,2070.57,2000.00,1.46,0.00,2145.95,2000.00,0.47,0.00
00:01:57.979 [TUNER] 315,1000,1994.91,2000.00,2.50,0.00,2115.35,2000.00,0.79,0.00
00:01:58.013 [TUNER] 316,1000,1994.91,2000.00,2.50,0.00,2115.35,2000.00,0.79,0.00
00:01:58.013 [TUNER] 317,1000,1941.26,2000.00,3.29,0.00,1982.63,2000.00,2.76,0.00
00:01:58.049 [TUNER] 318,1000,1941.26,2000.00,3.29,0.00,1982.63,2000.00,2.76,0.00
00:01:58.082 [TUNER] 319,1000,1874.28,2000.00,4.33,0.00,1921.13,2000.00,3.76,0.00
00:01:58.119 [TUNER] 320,1000,1874.28,2000.00,4.33,0.00,1921.13,2000.00,3.76,0.00
00:01:58.121 [TUNER] 321,1000,1860.22,2000.00,4.68,0.00,1920.03,2000.00,3.87,0.00
00:01:58.122 [TUNER] 322,1000,1860.22,2000.00,4.68,0.00,1920.03,2000.00,3.87,0.00
00:01:58.153 [TUNER] 323,1000,1928.00,2000.00,3.83,0.00,1938.05,2000.00,3.67,0.00
00:01:58.189 [TUNER] 324,1000,1928.00,2000.00,3.83,0.00,1938.05,2000.00,3.67,0.00
00:01:58.223 [TUNER] 325,1000,2013.15,2000.00,2.66,0.00,1979.95,2000.00,3.08,0.00
00:01:58.224 [TUNER] 326,1000,2013.15,2000.00,2.66,0.00,1979.95,2000.00,3.08,0.00
00:01:58.224 [TUNER] 327,1000,2117.34,2000.00,1.12,0.00,1982.55,2000.00,3.06,0.00
00:01:58.258 [TUNER] 328,1000,2117.34,2000.00,1.12,0.00,1982.55,2000.00,3.06,0.00
00:01:58.291 [TUNER] 329,1000,2095.90,2000.00,1.31,0.00,2022.43,2000.00,2.45,0.00
00:01:58.293 [TUNER] 330,1000,2095.90,2000.00,1.31,0.00,2022.43,2000.00,2.45,0.00
00:01:58.327 [TUNER] 331,1000,2040.95,2000.00,2.01,0.00,2002.79,2000.00,2.73,0.00
00:01:58.327 [TUNER] 332,1000,2040.95,2000.00,2.01,0.00,2002.79,2000.00,2.73,0.00
00:01:58.362 [TUNER] 333,1000,1952.32,2000.00,3.27,0.00,2004.26,2000.00,2.71,0.00
00:01:58.362 [TUNER] 334,1000,1952.32,2000.00,3.27,0.00,2004.26,2000.00,2.71,0.00
00:01:58.397 [TUNER] 335,1000,1910.62,2000.00,3.93,0.00,1976.22,2000.00,3.15,0.00
00:01:58.433 [TUNER] 336,1000,1910.62,2000.00,3.93,0.00,1976.22,2000.00,3.15,0.00
00:01:58.434 [TUNER] 337,1000,1949.42,2000.00,3.46,0.00,1989.88,2000.00,2.96,0.00
00:01:58.469 [TUNER] 338,1000,1949.42,2000.00,3.46,0.00,1989.88,2000.00,2.96,0.00
00:01:58.469 [TUNER] 339,1000,2009.67,2000.00,2.63,0.00,2004.24,2000.00,2.74,0.00
00:01:58.503 [TUNER] 340,1000,2009.67,2000.00,2.63,0.00,2004.24,2000.00,2.74,0.00
00:01:58.503 [TUNER] 341,1000,2054.43,2000.00,1.96,0.00,2026.03,2000.00,2.39,0.00
00:01:58.538 [TUNER] 342,1000,2054.43,2000.00,1.96,0.00,2026.03,2000.00,2.39,0.00
00:01:58.574 [TUNER] 343,1000,2121.16,2000.00,0.92,0.00,2055.49,2000.00,1.89,0.00
00:01:58.575 [TUNER] 344,1000,2121.16,2000.00,0.92,0.00,2055.49,2000.00,1.89,0.00
00:01:58.607 [TUNER] 345,1000,2124.73,2000.00,0.74,0.00,2029.24,2000.00,2.25,0.00
00:01:58.607 [TUNER] 346,1000,2124.73,2000.00,0.74,0.00,2029.24,2000.00,2.25,0.00
00:01:58.641 [TUNER] 347,1000,2065.73,2000.00,1.47,0.00,2035.73,2000.00,2.11,0.00
00:01:58.677 [TUNER] 348,1000,2065.73,2000.00,1.47,0.00,2035.73,2000.00,2.11,0.00
00:01:58.678 [TUNER] 349,1000,2008.22,2000.00,2.25,0.00,2004.84,2000.00,2.56,0.00
00:01:58.712 [TUNER] 350,1000,2008.22,2000.00,2.25,0.00,2004.84,2000.00,2.56,0.00
00:01:58.712 [TUNER] 351,1000,1996.58,2000.00,2.41,0.00,2026.51,2000.00,2.21,0.00
00:01:58.750 [TUNER] 352,1000,1996.58,2000.00,2.41,0.00,2026.51,2000.00,2.21,0.00
00:01:58.782 [TUNER] 353,1000,2004.44,2000.00,2.30,0.00,1997.46,2000.00,2.64,0.00
00:01:58.784 [TUNER] 354,1000,2004.44,2000.00,2.30,0.00,1997.46,2000.00,2.64,0.00
00:01:58.817 [TUNER] 355,1000,1974.65,2000.00,2.73,0.00,2015.46,2000.00,2.36,0.00
00:01:58.817 [TUNER] 356,1000,1974.65,2000.00,2.73,0.00,2015.46,2000.00,2.36,0.00
00:01:58.853 [TUNER] 357,1002,1981.35,2000.00,2.66,0.00,1986.53,2000.00,2.80,0.00
00:01:58.888 [TUNER] 358,1000,1981.35,2000.00,2.66,0.00,1986.53,2000.00,2.80,0.00
00:01:58.888 [TUNER] 359,998,1977.19,2000.00,2.74,0.00,1991.65,2000.00,2.73,0.00
00:01:58.922 [TUNER] 360,1000,1977.19,2000.00,2.74,0.00,1991.65,2000.00,2.73,0.00
00:01:58.922 [TUNER] 361,1000,2014.70,2000.00,2.21,0.00,1983.32,2000.00,2.87,0.00
00:01:58.957 [TUNER] 362,1000,2014.70,2000.00,2.21,0.00,1983.32,2000.00,2.87,0.00
00:01:58.957 [TUNER] 363,1000,2020.66,2000.00,2.11,0.00,2002.43,2000.00,2.59,0.00
00:01:58.992 [TUNER] 364,1000,2020.66,2000.00,2.11,0.00,2002.43,2000.00,2.59,0.00
00:01:59.027 [TUNER] 365,1000,2042.60,2000.00,1.77,0.00,2040.05,2000.00,1.99,0.00
00:01:59.027 [TUNER] 366,1000,2042.60,2000.00,1.77,0.00,2040.05,2000.00,1.99,0.00
00:01:59.063 [TUNER] 367,1000,2036.11,2000.00,1.82,0.00,2058.12,2000.00,1.66,0.00
00:01:59.063 [TUNER] 368,1000,2036.11,2000.00,1.82,0.00,2058.12,2000.00,1.66,0.00
00:01:59.098 [TUNER] 369,1000,2046.38,2000.00,1.63,0.00,2079.44,2000.00,1.25,0.00
00:01:59.134 [TUNER] 370,1000,2046.38,2000.00,1.63,0.00,2079.44,2000.00,1.25,0.00
00:01:59.136 [TUNER] 371,1000,2009.92,2000.00,2.11,0.00,2070.73,2000.00,1.30,0.00
00:01:59.169 [TUNER] 372,1000,2009.92,2000.00,2.11,0.00,2070.73,2000.00,1.30,0.00
00:01:59.170 [TUNER] 373,1000,1975.60,2000.00,2.61,0.00,2080.95,2000.00,1.06,0.00
00:01:59.202 [TUNER] 374,1000,1975.60,2000.00,2.61,0.00,2080.95,2000.00,1.06,0.00
00:01:59.238 [TUNER] 375,1000,2015.15,2000.00,2.05,0.00,2042.73,2000.00,1.57,0.00
00:01:59.239 [TUNER] 376,1000,2015.15,2000.00,2.05,0.00,2042.73,2000.00,1.57,0.00
00:01:59.272 [TUNER] 377,1000,2033.04,2000.00,1.77,0.00,2031.06,2000.00,1.71,-0.00
00:01:59.273 [TUNER] 378,1000,2033.04,2000.00,1.77,0.00,2031.06,2000.00,1.71,-0.00
00:01:59.306 [TUNER] 379,1000,2074.85,2000.00,1.13,0.00,1990.79,2000.00,2.31,-0.00
00:01:59.341 [TUNER] 380,1000,2074.85,2000.00,1.13,0.00,1990.79,2000.00,2.31,-0.00
00:01:59.342 [TUNER] 381,1000,2013.80,2000.00,1.94,0.00,2003.25,2000.00,2.13,-0.00
00:01:59.377 [TUNER] 382,1000,2013.80,2000.00,1.94,0.00,2003.25,2000.00,2.13,-0.00
00:01:59.378 [TUNER] 383,1000,1961.52,2000.00,2.69,0.00,1984.01,2000.00,2.43,0.00
00:01:59.412 [TUNER] 384,1000,1961.52,2000.00,2.69,0.00,1984.01,2000.00,2.43,0.00
00:01:59.448 [TUNER] 385,1000,1945.47,2000.00,2.97,0.00,1994.39,2000.00,2.28,0.00
00:01:59.448 [TUNER] 386,1000,1945.47,2000.00,2.97,0.00,1994.39,2000.00,2.28,0.00
00:01:59.485 [TUNER] 387,1000,1991.05,2000.00,2.36,0.00,2004.41,2000.00,2.13,0.00
00:01:59.488 [TUNER] 388,1000,1991.05,2000.00,2.36,0.00,2004.41,2000.00,2.13,0.00
00:01:59.517 [TUNER] 389,1000,2018.92,2000.00,1.96,0.00,1993.53,2000.00,2.30,0.00
00:01:59.553 [TUNER] 390,1000,2018.92,2000.00,1.96,0.00,1993.53,2000.00,2.30,0.00
00:01:59.554 [TUNER] 391,1000,2066.98,2000.00,1.23,0.00,1996.85,2000.00,2.25,0.00
00:01:59.588 [TUNER] 392,1000,2066.98,2000.00,1.23,0.00,1996.85,2000.00,2.25,0.00
00:01:59.588 [TUNER] 393,1000,2052.18,2000.00,1.38,-0.00,1990.91,2000.00,2.35,0.00
00:01:59.622 [TUNER] 394,1000,2052.18,2000.00,1.38,-0.00,1990.91,2000.00,2.35,0.00
00:01:59.658 [TUNER] 395,1000,2021.43,2000.00,1.78,-0.00,2005.06,2000.00,2.13,0.00
00:01:59.658 [TUNER] 396,1000,2021.43,2000.00,1.78,-0.00,2005.06,2000.00,2.13,0.00
00:01:59.692 [TUNER] 397,1000,1995.12,2000.00,2.14,-0.00,1980.31,2000.00,2.52,0.00
00:01:59.693 [TUNER] 398,1000,1995.12,2000.00,2.14,-0.00,1980.31,2000.00,2.52,0.00
00:01:59.727 [TUNER] 399,1000,1948.30,2000.00,2.83,0.00,1998.30,2000.00,2.26,0.00
00:01:59.762 [TUNER] 400,1000,1948.30,2000.00,2.83,0.00,1998.30,2000.00,2.26,0.00
00:01:59.763 [TUNER] 401,1000,1970.97,2000.00,2.55,0.00,1968.02,2000.00,2.74,0.00
00:01:59.798 [TUNER] 402,1000,1970.97,2000.00,2.55,0.00,1968.02,2000.00,2.74,0.00
00:01:59.798 [TUNER] 403,1000,1978.80,2000.00,2.47,0.00,1985.03,2000.00,2.51,0.00
00:01:59.836 [TUNER] 404,1000,1978.80,2000.00,2.47,0.00,1985.03,2000.00,2.51,0.00
00:01:59.869 [TUNER] 405,1000,2024.58,2000.00,1.82,0.00,1986.62,2000.00,2.50,0.00
00:01:59.870 [TUNER] 406,1000,2024.58,2000.00,1.82,0.00,1986.62,2000.00,2.50,0.00
00:01:59.904 [TUNER] 407,1000,2013.10,2000.00,1.96,0.00,2013.65,2000.00,2.09,0.00
00:01:59.904 [TUNER] 408,1000,2013.10,2000.00,1.96,0.00,2013.65,2000.00,2.09,0.00
00:01:59.937 [TUNER] 409,1000,2031.41,2000.00,1.68,0.00,2021.54,2000.00,1.94,0.00
00:01:59.972 [TUNER] 410,1000,2031.41,2000.00,1.68,0.00,2021.54,2000.00,1.94,0.00
00:01:59.973 [TUNER] 411,1000,2030.59,2000.00,1.66,-0.00,2039.87,2000.00,1.63,0.00
00:02:00.007 [TUNER] 412,1000,2030.59,2000.00,1.66,-0.00,2039.87,2000.00,1.63,0.00
00:02:00.008 [TUNER] 413,1000,2035.08,2000.00,1.56,-0.00,2030.49,2000.00,1.73,-0.00
00:02:00.041 [TUNER] 414,1000,2035.08,2000.00,1.56,-0.00,2030.49,2000.00,1.73,-0.00
00:02:00.079 [TUNER] 415,1000,1992.30,2000.00,2.15,-0.00,2012.67,2000.00,1.98,-0.00
00:02:00.080 [TUNER] 416,1000,1992.30,2000.00,2.15,-0.00,2012.67,2000.00,1.98,-0.00
00:02:00.113 [TUNER] 417,1000,1963.22,2000.00,2.59,-0.00,2024.19,2000.00,1.78,-0.00
00:02:00.114 [TUNER] 418,1000,1963.22,2000.00,2.59,-0.00,2024.19,2000.00,1.78,-0.00
00:02:00.148 [TUNER] 419,1000,1960.58,2000.00,2.66,0.00,2031.69,2000.00,1.64,-0.00
00:02:00.183 [TUNER] 420,1000,1960.58,2000.00,2.66,0.00,2031.69,2000.00,1.64,-0.00
00:02:00.183 [TUNER] 421,1000,1984.23,2000.00,2.36,0.00,2044.55,2000.00,1.40,-0.00
00:02:00.220 [TUNER] 422,1000,1984.23,2000.00,2.36,0.00,2044.55,2000.00,1.40,-0.00
00:02:00.221 [TUNER] 423,1000,2027.21,2000.00,1.74,0.00,1994.72,2000.00,2.14,-0.00
00:02:00.253 [TUNER] 424,1000,2027.21,2000.00,1.74,0.00,1994.72,2000.00,2.14,-0.00
00:02:00.287 [TUNER] 425,1000,1996.30,2000.00,2.17,0.00,2004.67,2000.00,1.98,-0.00
00:02:00.288 [TUNER] 426,1000,1996.30,2000.00,2.17,0.00,2004.67,2000.00,1.98,-0.00
00:02:00.322 [TUNER] 427,1002,2000.38,2000.00,2.11,0.00,1971.04,2000.00,2.51,-0.00
00:02:00.322 [TUNER] 428,1000,2000.38,2000.00,2.11,0.00,1971.04,2000.00,2.51,-0.00
00:02:00.357 [TUNER] 429,998,1964.90,2000.00,2.63,0.00,1975.82,2000.00,2.47,-0.00
00:02:00.392 [TUNER] 430,1000,1964.90,2000.00,2.63,0.00,1975.82,2000.00,2.47,-0.00
00:02:00.392 [TUNER] 431,1000,1968.79,2000.00,2.61,0.00,1965.50,2000.00,2.66,-0.00
00:02:00.427 [TUNER] 432,1000,1968.79,2000.00,2.61,0.00,1965.50,2000.00,2.66,-0.00
00:02:00.428 [TUNER] 433,1000,1965.03,2000.00,2.70,0.00,1970.99,2000.00,2.61,0.00
00:02:00.462 [TUNER] 434,1000,1965.03,2000.00,2.70,0.00,1970.99,2000.00,2.61,0.00
00:02:00.497 [TUNER] 435,1000,2011.85,2000.00,2.05,0.00,1997.72,2000.00,2.22,0.00
00:02:00.498 [TUNER] 436,1000,2011.85,2000.00,2.05,0.00,1997.72,2000.00,2.22,0.00
00:02:00.533 [TUNER] 437,1000,2073.35,2000.00,1.14,0.00,1989.89,2000.00,2.35,0.00
00:02:00.533 [TUNER] 438,1000,2073.35,2000.00,1.14,0.00,1989.89,2000.00,2.35,0.00
00:02:00.567 [TUNER] 439,1000,2127.71,2000.00,0.26,-0.00,2024.86,2000.00,1.81,-0.00
00:02:00.602 [TUNER] 440,1000,2127.71,2000.00,0.26,-0.00,2024.86,2000.00,1.81,-0.00
00:02:00.604 [TUNER] 441,1000,2068.12,2000.00,1.00,-0.00,2008.17,2000.00,2.04,-0.00
00:02:00.638 [TUNER] 442,1000,2068.12,2000.00,1.00,-0.00,2008.17,2000.00,2.04,-0.00
00:02:00.640 [TUNER] 443,1000,2001.54,2000.00,1.90,-0.00,2013.72,2000.00,1.95,-0.00
00:02:00.671 [TUNER] 444,1000,2001.54,2000.00,1.90,-0.00,2013.72,2000.00,1.95,-0.00
00:02:00.707 [TUNER] 445,1000,1953.44,2000.00,2.61,-0.00,1973.48,2000.00,2.57,-0.00
00:02:00.708 [TUNER] 446,1000,1953.44,2000.00,2.61,-0.00,1973.48,2000.00,2.57,-0.00
00:02:00.744 [TUNER] 447,1000,1940.72,2000.00,2.84,-0.00,1975.66,2000.00,2.56,0.00
00:02:00.744 [TUNER] 448,1000,1940.72,2000.00,2.84,-0.00,1975.66,2000.00,2.56,0.00
00:02:00.777 [TUNER] 449,1000,1964.91,2000.00,2.55,-0.00,1960.22,2000.00,2.84,0.00
00:02:00.813 [TUNER] 450,1000,1964.91,2000.00,2.55,-0.00,1960.22,2000.00,2.84,0.00
00:02:00.813 [TUNER] 451,1000,1982.54,2000.00,2.33,0.00,1987.38,2000.00,2.45,0.00
00:02:00.848 [TUNER] 452,1000,1982.54,2000.00,2.33,0.00,1987.38,2000.00,2.45,0.00
00:02:00.848 [TUNER] 453,1000,2046.48,2000.00,1.41,-0.00,2007.39,2000.00,2.15,0.00
00:02:00.882 [TUNER] 454,1000,2046.48,2000.00,1.41,-0.00,2007.39,2000.00,2.15,0.00
00:02:00.916 [TUNER] 455,1000,2073.57,2000.00,0.97,-0.00,2023.40,2000.00,1.89,0.00
00:02:00.918 [TUNER] 456,1000,2073.57,2000.00,0.97,-0.00,2023.40,2000.00,1.89,0.00
00:02:00.952 [TUNER] 457,1000,2103.83,2000.00,0.44,-0.00,2022.47,2000.00,1.87,0.00
00:02:00.954 [TUNER] 458,1000,2103.83,2000.00,0.44,-0.00,2022.47,2000.00,1.87,0.00
00:02:00.988 [TUNER] 459,1000,2047.29,2000.00,1.16,-0.00,2018.28,2000.00,1.91,-0.00
00:02:01.023 [TUNER] 460,1000,2047.29,2000.00,1.16,-0.00,2018.28,2000.00,1.91,-0.00
00:02:01.024 [TUNER] 461,1000,1984.88,2000.00,2.03,-0.00,2037.27,2000.00,1.59,-0.00
00:02:01.058 [TUNER] 462,1000,1984.88,2000.00,2.03,-0.00,2037.27,2000.00,1.59,-0.00
00:02:01.058 [TUNER] 463,1000,1907.46,2000.00,3.18,-0.00,2021.53,2000.00,1.80,-0.00
00:02:01.092 [TUNER] 464,1000,1907.46,2000.00,3.18,-0.00,2021.53,2000.00,1.80,-0.00
00:02:01.128 [TUNER] 465,1000,1898.79,2000.00,3.40,-0.00,2032.99,2000.00,1.59,-0.00
00:02:01.128 [TUNER] 466,1000,1898.79,2000.00,3.40,-0.00,2032.99,2000.00,1.59,-0.00
00:02:01.162 [TUNER] 467,1000,1989.78,2000.00,2.18,-0.00,1990.62,2000.00,2.23,-0.00
00:02:01.162 [TUNER] 468,1000,1989.78,2000.00,2.18,-0.00,1990.62,2000.00,2.23,-0.00
00:02:01.197 [TUNER] 469,1000,2005.88,2000.00,1.95,-0.00,2006.55,2000.00,1.98,-0.00
00:02:01.234 [TUNER] 470,1000,2005.88,2000.00,1.95,-0.00,2006.55,2000.00,1.98,-0.00
00:02:01.236 [TUNER] 471,1000,2047.96,2000.00,1.33,-0.00,1988.37,2000.00,2.27,-0.00
00:02:01.267 [TUNER] 472,1000,2047.96,2000.00,1.33,-0.00,1988.37,2000.00,2.27,-0.00
00:02:01.303 [TUNER] 473,1000,1999.16,2000.00,1.99,-0.00,1991.00,2000.00,2.24,-0.00
00:02:01.304 [TUNER] 474,1000,1999.16,2000.00,1.99,-0.00,1991.00,2000.00,2.24,-0.00
00:02:01.337 [TUNER] 475,1000,1939.50,2000.00,2.87,-0.00,1989.67,2000.00,2.27,-0.00
00:02:01.339 [TUNER] 476,1000,1939.50,2000.00,2.87,-0.00,1989.67,2000.00,2.27,-0.00
00:02:01.372 [TUNER] 477,1000,1896.93,2000.00,3.55,0.00,1993.76,2000.00,2.22,-0.00
00:02:01.373 [TUNER] 478,1000,1896.93,2000.00,3.55,0.00,1993.76,2000.00,2.22,-0.00
00:02:01.408 [TUNER] 479,1000,1928.16,2000.00,3.21,0.00,2003.91,2000.00,2.06,-0.00
00:02:01.442 [TUNER] 480,1000,1928.16,2000.00,3.21,0.00,2003.91,2000.00,2.06,-0.00
00:02:01.443 [TUNER] 481,1000,2008.12,2000.00,2.11,0.00,2013.74,2000.00,1.90,-0.00
00:02:01.477 [TUNER] 482,1000,2008.12,2000.00,2.11,0.00,2013.74,2000.00,1.90,-0.00
00:02:01.478 [TUNER] 483,1000,2058.35,2000.00,1.37,0.00,2019.89,2000.00,1.79,-0.00
00:02:01.512 [TUNER] 484,1000,2058.35,2000.00,1.37,0.00,2019.89,2000.00,1.79,-0.00
00:02:01.548 [TUNER] 485,1000,2043.55,2000.00,1.52,0.00,1999.04,2000.00,2.10,-0.00
00:02:01.549 [TUNER] 486,1000,2043.55,2000.00,1.52,0.00,1999.04,2000.00,2.10,-0.00
00:02:01.582 [TUNER] 487,1000,1978.45,2000.00,2.43,0.00,1997.82,2000.00,2.12,-0.00
00:02:01.583 [TUNER] 488,1000,1978.45,2000.00,2.43,0.00,1997.82,2000.00,2.12,-0.00
00:02:01.617 [TUNER] 489,1000,1959.02,2000.00,2.74,0.00,1955.61,2000.00,2.79,-0.00
00:02:01.653 [TUNER] 490,1000,1959.02,2000.00,2.74,0.00,1955.61,2000.00,2.79,-0.00
00:02:01.654 [TUNER] 491,1000,1950.34,2000.00,2.91,0.00,1971.67,2000.00,2.58,-0.00
00:02:01.687 [TUNER] 492,1000,1950.34,2000.00,2.91,0.00,1971.67,2000.00,2.58,-0.00
00:02:01.688 [TUNER] 493,1000,1996.66,2000.00,2.28,0.00,1965.62,2000.00,2.71,0.00
00:02:01.722 [TUNER] 494,1000,1996.66,2000.00,2.28,0.00,1965.62,2000.00,2.71,0.00
00:02:01.758 [TUNER] 495,1000,2006.23,2000.00,2.14,0.00,1988.26,2000.00,2.39,0.00
00:02:01.758 [TUNER] 496,1000,2006.23,2000.00,2.14,0.00,1988.26,2000.00,2.39,0.00
