00:08:05.113 [TUNER] --- CSV START ---
00:08:05.113 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:12.38267 I:446.36163 D:0.00000),PID_1(P:13.40700 I:479.74985 D:0.00000)
00:08:05.113 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:08:15.138 [TUNER] 490,1000,2074.36,2000.00,1.08,-0.00,2005.66,2000.00,2.05,-0.00
00:08:15.139 [TUNER] 491,1000,2018.56,2000.00,1.75,-0.00,2011.71,2000.00,1.96,-0.00
00:08:15.173 [TUNER] 492,1000,2018.56,2000.00,1.75,-0.00,2011.71,2000.00,1.96,-0.00
00:08:15.208 [TUNER] 493,1000,1961.90,2000.00,2.49,-0.00,2007.96,2000.00,2.00,-0.00
00:08:15.246 [TUNER] 494,1000,1961.90,2000.00,2.49,-0.00,2007.96,2000.00,2.00,-0.00
00:08:15.246 [TUNER] 495,1000,1980.13,2000.00,2.28,-0.00,2008.39,2000.00,1.99,-0.00
00:08:15.247 [TUNER] 496,1000,1980.13,2000.00,2.28,-0.00,2008.39,2000.00,1.99,-0.00
00:08:15.279 [TUNER] 497,1000,1968.95,2000.00,2.45,-0.00,1972.66,2000.00,2.50,-0.00
00:08:15.313 [TUNER] 498,1000,1968.95,2000.00,2.45,-0.00,1972.66,2000.00,2.50,-0.00
00:08:15.314 [TUNER] 499,1000,1975.47,2000.00,2.39,-0.00,1995.62,2000.00,2.19,-0.00
00:08:15.349 [TUNER] 500,1000,1975.47,2000.00,2.39,-0.00,1995.62,2000.00,2.19,-0.00
00:08:15.349 [TUNER] 501,1000,1990.99,2000.00,2.20,-0.00,1952.13,2000.00,2.82,-0.00
00:08:15.383 [TUNER] 502,1000,1990.99,2000.00,2.20,-0.00,1952.13,2000.00,2.82,-0.00
00:08:15.417 [TUNER] 503,1000,2034.33,2000.00,1.64,-0.00,1958.58,2000.00,2.77,0.00
00:08:15.418 [TUNER] 504,1000,2034.33,2000.00,1.64,-0.00,1958.58,2000.00,2.77,0.00
00:08:15.452 [TUNER] 505,1000,2056.98,2000.00,1.30,-0.00,1951.71,2000.00,2.91,0.00
00:08:15.452 [TUNER] 506,1000,2056.98,2000.00,1.30,-0.00,1951.71,2000.00,2.91,0.00
00:08:15.487 [TUNER] 507,1000,1987.48,2000.00,2.18,-0.00,1985.73,2000.00,2.47,0.00
00:08:15.524 [TUNER] 508,1000,1987.48,2000.00,2.18,-0.00,1985.73,2000.00,2.47,0.00
00:08:15.524 [TUNER] 509,1000,1964.52,2000.00,2.49,-0.00,2012.94,2000.00,2.09,0.00
00:08:15.560 [TUNER] 510,1000,1964.52,2000.00,2.49,-0.00,2012.94,2000.00,2.09,0.00
00:08:15.561 [TUNER] 511,1000,1946.15,2000.00,2.77,0.00,2062.20,2000.00,1.37,0.00
00:08:15.594 [TUNER] 512,1000,1946.15,2000.00,2.77,0.00,2062.20,2000.00,1.37,0.00
00:08:15.627 [TUNER] 513,1000,1979.56,2000.00,2.37,0.00,2084.43,2000.00,0.99,-0.00
00:08:15.628 [TUNER] 514,1000,1979.56,2000.00,2.37,0.00,2084.43,2000.00,0.99,-0.00
00:08:15.663 [TUNER] 515,1000,2006.29,2000.00,2.04,0.00,2078.16,2000.00,1.00,-0.00
00:08:15.664 [TUNER] 516,1000,2006.29,2000.00,2.04,0.00,2078.16,2000.00,1.00,-0.00
00:08:15.697 [TUNER] 517,1000,2062.04,2000.00,1.29,-0.00,2023.32,2000.00,1.72,-0.00
00:08:15.733 [TUNER] 518,1000,2062.04,2000.00,1.29,-0.00,2023.32,2000.00,1.72,-0.00
00:08:15.734 [TUNER] 519,1000,2068.84,2000.00,1.14,-0.00,1974.29,2000.00,2.40,-0.00
00:08:15.770 [TUNER] 520,1000,2068.84,2000.00,1.14,-0.00,1974.29,2000.00,2.40,-0.00
00:08:15.772 [TUNER] 521,1000,2077.71,2000.00,0.96,-0.00,1969.43,2000.00,2.49,-0.00
00:08:15.804 [TUNER] 522,1000,2077.71,2000.00,0.96,-0.00,1969.43,2000.00,2.49,-0.00
00:08:15.840 [TUNER] 523,1000,1990.32,2000.00,2.06,-0.00,1941.49,2000.00,2.92,-0.00
00:08:15.840 [TUNER] 524,1000,1990.32,2000.00,2.06,-0.00,1941.49,2000.00,2.92,-0.00
00:08:15.874 [TUNER] 525,1000,1911.81,2000.00,3.11,-0.00,1977.56,2000.00,2.46,-0.00
00:08:15.874 [TUNER] 526,1000,1911.81,2000.00,3.11,-0.00,1977.56,2000.00,2.46,-0.00
00:08:15.908 [TUNER] 527,1000,1912.58,2000.00,3.18,-0.00,1965.17,2000.00,2.66,0.00
00:08:15.944 [TUNER] 528,1000,1912.58,2000.00,3.18,-0.00,1965.17,2000.00,2.66,0.00
00:08:15.947 [TUNER] 529,1000,2002.53,2000.00,2.06,-0.00,1987.91,2000.00,2.37,0.00
00:08:15.977 [TUNER] 530,1000,2002.53,2000.00,2.06,-0.00,1987.91,2000.00,2.37,0.00
00:08:15.979 [TUNER] 531,1000,2081.36,2000.00,1.01,-0.00,1992.35,2000.00,2.32,0.00
00:08:16.013 [TUNER] 532,1000,2081.36,2000.00,1.01,-0.00,1992.35,2000.00,2.32,0.00
00:08:16.048 [TUNER] 533,1000,2072.27,2000.00,1.06,-0.00,2019.96,2000.00,1.93,0.00
00:08:16.048 [TUNER] 534,1000,2072.27,2000.00,1.06,-0.00,2019.96,2000.00,1.93,0.00
00:08:16.083 [TUNER] 535,1000,2044.38,2000.00,1.36,-0.00,2035.17,2000.00,1.69,-0.00
00:08:16.084 [TUNER] 536,1000,2044.38,2000.00,1.36,-0.00,2035.17,2000.00,1.69,-0.00
00:08:16.118 [TUNER] 537,1000,1985.99,2000.00,2.10,-0.00,2014.70,2000.00,1.95,-0.00
00:08:16.154 [TUNER] 538,1000,1985.99,2000.00,2.10,-0.00,2014.70,2000.00,1.95,-0.00
00:08:16.155 [TUNER] 539,1000,1980.51,2000.00,2.18,-0.00,2017.22,2000.00,1.90,-0.00
00:08:16.189 [TUNER] 540,1000,1980.51,2000.00,2.18,-0.00,2017.22,2000.00,1.90,-0.00
00:08:16.190 [TUNER] 541,1000,1953.79,2000.00,2.56,-0.00,1979.73,2000.00,2.42,-0.00
00:08:16.223 [TUNER] 542,1000,1953.79,2000.00,2.56,-0.00,1979.73,2000.00,2.42,-0.00
00:08:16.259 [TUNER] 543,1000,1973.44,2000.00,2.34,-0.00,1997.63,2000.00,2.18,-0.00
00:08:16.259 [TUNER] 544,1000,1973.44,2000.00,2.34,-0.00,1997.63,2000.00,2.18,-0.00
00:08:16.329 [TUNER] 545,1000,2013.64,2000.00,1.83,-0.00,1962.51,2000.00,2.69,0.00
00:08:16.329 [TUNER] 546,1000,2013.64,2000.00,1.83,-0.00,1962.51,2000.00,2.69,0.00
00:08:16.329 [TUNER] 547,1000,2031.84,2000.00,1.57,-0.00,1977.19,2000.00,2.51,0.00
00:08:16.364 [TUNER] 548,1000,2031.84,2000.00,1.57,-0.00,1977.19,2000.00,2.51,0.00
00:08:16.365 [TUNER] 549,1000,2000.01,2000.00,1.97,-0.00,1951.13,2000.00,2.91,0.00
00:08:16.399 [TUNER] 550,1000,2000.01,2000.00,1.97,-0.00,1951.13,2000.00,2.91,0.00
00:08:16.399 [TUNER] 551,1000,1935.03,2000.00,2.83,-0.00,1986.99,2000.00,2.44,0.00
00:08:16.432 [TUNER] 552,1000,1935.03,2000.00,2.83,-0.00,1986.99,2000.00,2.44,0.00
00:08:16.468 [TUNER] 553,1000,1934.58,2000.00,2.90,-0.00,2000.20,2000.00,2.26,0.00
00:08:16.468 [TUNER] 554,1000,1934.58,2000.00,2.90,-0.00,2000.20,2000.00,2.26,0.00
00:08:16.503 [TUNER] 555,1000,1941.10,2000.00,2.87,0.00,2039.99,2000.00,1.69,0.00
00:08:16.503 [TUNER] 556,1000,1941.10,2000.00,2.87,0.00,2039.99,2000.00,1.69,0.00
00:08:16.540 [TUNER] 557,1000,2009.89,2000.00,2.01,0.00,2068.38,2000.00,1.25,-0.00
00:08:16.574 [TUNER] 558,1000,2009.89,2000.00,2.01,0.00,2068.38,2000.00,1.25,-0.00
00:08:16.575 [TUNER] 559,1000,2061.48,2000.00,1.31,-0.00,2070.47,2000.00,1.15,-0.00
00:08:16.608 [TUNER] 560,1000,2061.48,2000.00,1.31,-0.00,2070.47,2000.00,1.15,-0.00
00:08:16.610 [TUNER] 561,1000,2114.77,2000.00,0.55,-0.00,2037.79,2000.00,1.55,-0.00
00:08:16.643 [TUNER] 562,1000,2114.77,2000.00,0.55,-0.00,2037.79,2000.00,1.55,-0.00
00:08:16.679 [TUNER] 563,1000,2014.81,2000.00,1.77,-0.00,2003.05,2000.00,2.02,-0.00
00:08:16.680 [TUNER] 564,1000,2014.81,2000.00,1.77,-0.00,2003.05,2000.00,2.02,-0.00
00:08:16.714 [TUNER] 565,1000,1964.05,2000.00,2.44,-0.00,2011.34,2000.00,1.89,-0.00
00:08:16.714 [TUNER] 566,1000,1964.05,2000.00,2.44,-0.00,2011.34,2000.00,1.89,-0.00
00:08:16.747 [TUNER] 567,1000,1890.80,2000.00,3.44,-0.00,1971.58,2000.00,2.45,-0.00
00:08:16.784 [TUNER] 568,1000,1890.80,2000.00,3.44,-0.00,1971.58,2000.00,2.45,-0.00
00:08:16.784 [TUNER] 569,1000,1890.61,2000.00,3.54,0.00,1991.32,2000.00,2.20,-0.00
00:08:16.818 [TUNER] 570,1000,1890.61,2000.00,3.54,0.00,1991.32,2000.00,2.20,-0.00
00:08:16.819 [TUNER] 571,1000,1955.75,2000.00,2.77,0.00,1967.59,2000.00,2.55,-0.00
00:08:16.853 [TUNER] 572,1000,1955.75,2000.00,2.77,0.00,1967.59,2000.00,2.55,-0.00
00:08:16.891 [TUNER] 573,1000,2043.94,2000.00,1.64,0.00,2005.30,2000.00,2.04,-0.00
00:08:16.892 [TUNER] 574,1000,2043.94,2000.00,1.64,0.00,2005.30,2000.00,2.04,-0.00
00:08:16.924 [TUNER] 575,1000,2112.77,2000.00,0.69,-0.00,1994.24,2000.00,2.19,-0.00
00:08:16.924 [TUNER] 576,1000,2112.77,2000.00,0.69,-0.00,1994.24,2000.00,2.19,-0.00
00:08:16.958 [TUNER] 577,1000,2080.22,2000.00,1.02,-0.00,2019.75,2000.00,1.83,-0.00
00:08:16.995 [TUNER] 578,1000,2080.22,2000.00,1.02,-0.00,2019.75,2000.00,1.83,-0.00
00:08:16.996 [TUNER] 579,1000,2004.35,2000.00,1.96,-0.00,2007.52,2000.00,1.99,-0.00
00:08:17.028 [TUNER] 580,1000,2004.35,2000.00,1.96,-0.00,2007.52,2000.00,1.99,-0.00
00:08:17.031 [TUNER] 581,1000,1911.01,2000.00,3.19,-0.00,1987.43,2000.00,2.27,-0.00
00:08:17.064 [TUNER] 582,1000,1911.01,2000.00,3.19,-0.00,1987.43,2000.00,2.27,-0.00
00:08:17.099 [TUNER] 583,1000,1934.27,2000.00,2.96,0.00,1991.97,2000.00,2.21,-0.00
00:08:17.099 [TUNER] 584,1000,1934.27,2000.00,2.96,0.00,1991.97,2000.00,2.21,-0.00
00:08:17.133 [TUNER] 585,1000,1988.96,2000.00,2.29,0.00,1966.39,2000.00,2.59,-0.00
00:08:17.134 [TUNER] 586,1000,1988.96,2000.00,2.29,0.00,1966.39,2000.00,2.59,-0.00
00:08:17.168 [TUNER] 587,1000,2020.68,2000.00,1.88,0.00,1995.76,2000.00,2.20,-0.00
00:08:17.203 [TUNER] 588,1000,2020.68,2000.00,1.88,0.00,1995.76,2000.00,2.20,-0.00
00:08:17.205 [TUNER] 589,1000,2011.70,2000.00,1.98,0.00,1952.24,2000.00,2.83,0.00
00:08:17.238 [TUNER] 590,1000,2011.70,2000.00,1.98,0.00,1952.24,2000.00,2.83,0.00
00:08:17.239 [TUNER] 591,1000,2026.85,2000.00,1.77,0.00,1951.79,2000.00,2.88,0.00
00:08:17.275 [TUNER] 592,1000,2026.85,2000.00,1.77,0.00,1951.79,2000.00,2.88,0.00
00:08:17.310 [TUNER] 593,1000,1985.71,2000.00,2.29,0.00,1939.41,2000.00,3.11,0.00
00:08:17.310 [TUNER] 594,1000,1985.71,2000.00,2.29,0.00,1939.41,2000.00,3.11,0.00
00:08:17.345 [TUNER] 595,1000,1945.92,2000.00,2.84,0.00,1972.45,2000.00,2.69,0.00
00:08:17.345 [TUNER] 596,1000,1945.92,2000.00,2.84,0.00,1972.45,2000.00,2.69,0.00
00:08:17.379 [TUNER] 597,1000,1972.51,2000.00,2.53,0.00,2002.32,2000.00,2.29,0.00
00:08:17.414 [TUNER] 598,1000,1972.51,2000.00,2.53,0.00,2002.32,2000.00,2.29,0.00
00:08:17.415 [TUNER] 599,1000,1983.47,2000.00,2.41,0.00,2065.73,2000.00,1.37,0.00
00:08:17.452 [TUNER] 600,1000,1983.47,2000.00,2.41,0.00,2065.73,2000.00,1.37,0.00
00:08:17.453 [TUNER] 601,1000,2042.06,2000.00,1.65,0.00,2090.69,2000.00,0.95,-0.00
00:08:17.483 [TUNER] 602,1000,2042.06,2000.00,1.65,0.00,2090.69,2000.00,0.95,-0.00
00:08:17.518 [TUNER] 603,1000,2047.70,2000.00,1.53,0.00,2102.07,2000.00,0.70,-0.00
00:08:17.519 [TUNER] 604,1000,2047.70,2000.00,1.53,0.00,2102.07,2000.00,0.70,-0.00
00:08:17.555 [TUNER] 605,1000,2083.14,2000.00,1.02,-0.00,2090.55,2000.00,0.77,-0.00
00:08:17.555 [TUNER] 606,1000,2083.14,2000.00,1.02,-0.00,2090.55,2000.00,0.77,-0.00
00:08:17.588 [TUNER] 607,1000,2061.66,2000.00,1.23,-0.00,2004.03,2000.00,1.92,-0.00
00:08:17.625 [TUNER] 608,1000,2061.66,2000.00,1.23,-0.00,2004.03,2000.00,1.92,-0.00
00:08:17.625 [TUNER] 609,1000,2068.54,2000.00,1.09,-0.00,1962.30,2000.00,2.52,-0.00
00:08:17.660 [TUNER] 610,1000,2068.54,2000.00,1.09,-0.00,1962.30,2000.00,2.52,-0.00
00:08:17.660 [TUNER] 611,1000,1967.52,2000.00,2.37,-0.00,1913.45,2000.00,3.26,-0.00
00:08:17.693 [TUNER] 612,1000,1967.52,2000.00,2.37,-0.00,1913.45,2000.00,3.26,-0.00
00:08:17.729 [TUNER] 613,1000,1905.43,2000.00,3.22,-0.00,1949.76,2000.00,2.82,-0.00
00:08:17.731 [TUNER] 614,1000,1905.43,2000.00,3.22,-0.00,1949.76,2000.00,2.82,-0.00
00:08:17.765 [TUNER] 615,1000,1948.92,2000.00,2.73,0.00,1941.40,2000.00,2.99,0.00
00:08:17.768 [TUNER] 616,1000,1948.92,2000.00,2.73,0.00,1941.40,2000.00,2.99,0.00
00:08:17.799 [TUNER] 617,1000,2014.42,2000.00,1.90,-0.00,1962.02,2000.00,2.75,0.00
00:08:17.833 [TUNER] 618,1000,2014.42,2000.00,1.90,-0.00,1962.02,2000.00,2.75,0.00
00:08:17.871 [TUNER] 619,1000,2080.57,2000.00,1.01,-0.00,1976.80,2000.00,2.57,0.00
00:08:17.874 [TUNER] 620,1000,2080.57,2000.00,1.01,-0.00,1976.80,2000.00,2.57,0.00
00:08:17.875 [TUNER] 621,1000,2057.89,2000.00,1.24,-0.00,2014.39,2000.00,2.05,0.00
00:08:17.903 [TUNER] 622,1000,2057.89,2000.00,1.24,-0.00,2014.39,2000.00,2.05,0.00
00:08:17.938 [TUNER] 623,1000,2019.13,2000.00,1.70,-0.00,2041.03,2000.00,1.66,0.00
00:08:17.938 [TUNER] 624,1000,2019.13,2000.00,1.70,-0.00,2041.03,2000.00,1.66,0.00
00:08:17.974 [TUNER] 625,1000,1955.48,2000.00,2.53,-0.00,2065.77,2000.00,1.26,-0.00
00:08:17.975 [TUNER] 626,1000,1955.48,2000.00,2.53,-0.00,2065.77,2000.00,1.26,-0.00
00:08:18.008 [TUNER] 627,1000,1926.89,2000.00,2.95,-0.00,2035.74,2000.00,1.63,-0.00
00:08:18.044 [TUNER] 628,1000,1926.89,2000.00,2.95,-0.00,2035.74,2000.00,1.63,-0.00
00:08:18.044 [TUNER] 629,1000,1936.67,2000.00,2.89,0.00,1987.67,2000.00,2.29,-0.00
00:08:18.080 [TUNER] 630,1000,1936.67,2000.00,2.89,0.00,1987.67,2000.00,2.29,-0.00
00:08:18.082 [TUNER] 631,1000,1963.39,2000.00,2.59,0.00,1993.88,2000.00,2.21,-0.00
00:08:18.115 [TUNER] 632,1000,1963.39,2000.00,2.59,0.00,1993.88,2000.00,2.21,-0.00
00:08:18.149 [TUNER] 633,1000,2001.94,2000.00,2.11,0.00,1961.05,2000.00,2.69,-0.00
00:08:18.150 [TUNER] 634,1000,2001.94,2000.00,2.11,0.00,1961.05,2000.00,2.69,-0.00
00:08:18.182 [TUNER] 635,1000,2032.79,2000.00,1.70,0.00,1967.43,2000.00,2.63,0.00
00:08:18.183 [TUNER] 636,1000,2032.79,2000.00,1.70,0.00,1967.43,2000.00,2.63,0.00
00:08:18.218 [TUNER] 637,1000,1992.18,2000.00,2.21,0.00,1948.48,2000.00,2.94,0.00
00:08:18.255 [TUNER] 638,1000,1992.18,2000.00,2.21,0.00,1948.48,2000.00,2.94,0.00
00:08:18.255 [TUNER] 639,1000,1951.10,2000.00,2.76,0.00,1948.78,2000.00,2.98,0.00
00:08:18.289 [TUNER] 640,1000,1951.10,2000.00,2.76,0.00,1948.78,2000.00,2.98,0.00
00:08:18.289 [TUNER] 641,1000,1956.03,2000.00,2.74,0.00,1981.67,2000.00,2.56,0.00
00:08:18.323 [TUNER] 642,1000,1956.03,2000.00,2.74,0.00,1981.67,2000.00,2.56,0.00
00:08:18.360 [TUNER] 643,1000,1977.16,2000.00,2.50,0.00,2023.44,2000.00,1.98,0.00
00:08:18.394 [TUNER] 644,1000,1977.16,2000.00,2.50,0.00,2023.44,2000.00,1.98,0.00
00:08:18.396 [TUNER] 645,1000,2042.17,2000.00,1.65,0.00,2065.45,2000.00,1.35,0.00
00:08:18.397 [TUNER] 646,1000,2042.17,2000.00,1.65,0.00,2065.45,2000.00,1.35,0.00
00:08:18.428 [TUNER] 647,1000,2068.40,2000.00,1.27,0.00,2087.03,2000.00,0.98,-0.00
00:08:18.465 [TUNER] 648,1000,2068.40,2000.00,1.27,0.00,2087.03,2000.00,0.98,-0.00
00:08:18.466 [TUNER] 649,1000,2115.16,2000.00,0.59,-0.00,2083.67,2000.00,0.94,-0.00
00:08:18.500 [TUNER] 650,1000,2115.16,2000.00,0.59,-0.00,2083.67,2000.00,0.94,-0.00
00:08:18.501 [TUNER] 651,1000,2087.28,2000.00,0.85,-0.00,2056.94,2000.00,1.25,-0.00
00:08:18.533 [TUNER] 652,1000,2087.28,2000.00,0.85,-0.00,2056.94,2000.00,1.25,-0.00
00:08:18.569 [TUNER] 653,1000,2047.80,2000.00,1.30,-0.00,2018.37,2000.00,1.74,-0.00
00:08:18.569 [TUNER] 654,1000,2047.80,2000.00,1.30,-0.00,2018.37,2000.00,1.74,-0.00
00:08:18.603 [TUNER] 655,1000,1945.77,2000.00,2.61,-0.00,1954.87,2000.00,2.64,-0.00
00:08:18.638 [TUNER] 656,1000,1945.77,2000.00,2.61,-0.00,1954.87,2000.00,2.64,-0.00
00:08:18.639 [TUNER] 657,1000,1896.79,2000.00,3.31,-0.00,1952.18,2000.00,2.72,-0.00
00:08:18.672 [TUNER] 658,1000,1896.79,2000.00,3.31,-0.00,1952.18,2000.00,2.72,-0.00
00:08:18.675 [TUNER] 659,1000,1926.33,2000.00,3.01,0.00,1944.87,2000.00,2.87,-0.00
00:08:18.707 [TUNER] 660,1000,1926.33,2000.00,3.01,0.00,1944.87,2000.00,2.87,-0.00
00:08:18.707 [TUNER] 661,1000,2028.99,2000.00,1.71,-0.00,1959.64,2000.00,2.71,-0.00
00:08:18.743 [TUNER] 662,1000,2028.99,2000.00,1.71,-0.00,1959.64,2000.00,2.71,-0.00
00:08:18.780 [TUNER] 663,1000,2107.69,2000.00,0.64,-0.00,1969.74,2000.00,2.61,0.00
00:08:18.781 [TUNER] 664,1000,2107.69,2000.00,0.64,-0.00,1969.74,2000.00,2.61,0.00
00:08:18.814 [TUNER] 665,1000,2076.15,2000.00,0.97,-0.00,1991.56,2000.00,2.32,0.00
00:08:18.814 [TUNER] 666,1000,2076.15,2000.00,0.97,-0.00,1991.56,2000.00,2.32,0.00
00:08:18.849 [TUNER] 667,1000,2007.97,2000.00,1.80,-0.00,2009.02,2000.00,2.08,0.00
00:08:18.883 [TUNER] 668,1000,2007.97,2000.00,1.80,-0.00,2009.02,2000.00,2.08,0.00
00:08:18.884 [TUNER] 669,1000,1913.91,2000.00,3.04,-0.00,2024.70,2000.00,1.85,-0.00
00:08:18.918 [TUNER] 670,1000,1913.91,2000.00,3.04,-0.00,2024.70,2000.00,1.85,-0.00
00:08:18.953 [TUNER] 671,1000,1886.76,2000.00,3.48,-0.00,2042.40,2000.00,1.57,-0.00
00:08:18.953 [TUNER] 672,1000,1886.76,2000.00,3.48,-0.00,2042.40,2000.00,1.57,-0.00
00:08:18.990 [TUNER] 673,1000,1938.93,2000.00,2.89,0.00,2001.59,2000.00,2.11,-0.00
00:08:18.990 [TUNER] 674,1000,1938.93,2000.00,2.89,0.00,2001.59,2000.00,2.11,-0.00
00:08:19.024 [TUNER] 675,1000,1946.29,2000.00,2.85,0.00,2008.45,2000.00,2.01,-0.00
00:08:19.025 [TUNER] 676,1000,1946.29,2000.00,2.85,0.00,2008.45,2000.00,2.01,-0.00
00:08:19.059 [TUNER] 677,1000,1974.52,2000.00,2.52,0.00,1958.96,2000.00,2.72,-0.00
00:08:19.097 [TUNER] 678,1000,1974.52,2000.00,2.52,0.00,1958.96,2000.00,2.72,-0.00
00:08:19.099 [TUNER] 679,1000,2009.13,2000.00,2.08,0.00,1962.32,2000.00,2.71,0.00
00:08:19.129 [TUNER] 680,1000,2009.13,2000.00,2.08,0.00,1962.32,2000.00,2.71,0.00
00:08:19.130 [TUNER] 681,1000,2036.82,2000.00,1.71,0.00,1930.65,2000.00,3.20,0.00
00:08:19.163 [TUNER] 682,1000,2036.82,2000.00,1.71,0.00,1930.65,2000.00,3.20,0.00
00:08:19.199 [TUNER] 683,1000,1984.92,2000.00,2.36,0.00,1966.95,2000.00,2.74,0.00
00:08:19.200 [TUNER] 684,1000,1984.92,2000.00,2.36,0.00,1966.95,2000.00,2.74,0.00
00:08:19.236 [TUNER] 685,1000,2002.19,2000.00,2.15,0.00,2005.01,2000.00,2.23,0.00
00:08:19.238 [TUNER] 686,1000,2002.19,2000.00,2.15,0.00,2005.01,2000.00,2.23,0.00
00:08:19.268 [TUNER] 687,1000,2012.37,2000.00,2.01,0.00,2048.99,2000.00,1.59,0.00
00:08:19.304 [TUNER] 688,1000,2012.37,2000.00,2.01,0.00,2048.99,2000.00,1.59,0.00
00:08:19.304 [TUNER] 689,1000,2017.08,2000.00,1.94,0.00,2073.86,2000.00,1.19,-0.00
00:08:19.339 [TUNER] 690,1000,2017.08,2000.00,1.94,0.00,2073.86,2000.00,1.19,-0.00
00:08:19.340 [TUNER] 691,1000,1974.45,2000.00,2.49,0.00,2081.73,2000.00,1.00,-0.00
00:08:19.373 [TUNER] 692,1000,1974.45,2000.00,2.49,0.00,2081.73,2000.00,1.00,-0.00
00:08:19.409 [TUNER] 693,1000,1981.59,2000.00,2.42,0.00,2072.56,2000.00,1.06,-0.00
00:08:19.409 [TUNER] 694,1000,1981.59,2000.00,2.42,0.00,2072.56,2000.00,1.06,-0.00
00:08:19.444 [TUNER] 695,1000,1994.17,2000.00,2.27,0.00,2056.64,2000.00,1.22,-0.00
00:08:19.445 [TUNER] 696,1000,1994.17,2000.00,2.27,0.00,2056.64,2000.00,1.22,-0.00
00:08:19.478 [TUNER] 697,1000,2091.85,2000.00,0.97,0.00,1992.36,2000.00,2.09,-0.00
00:08:19.513 [TUNER] 698,1000,2091.85,2000.00,0.97,0.00,1992.36,2000.00,2.09,-0.00
00:08:19.515 [TUNER] 699,1000,2108.15,2000.00,0.68,-0.00,1925.47,2000.00,3.05,-0.00
00:08:19.548 [TUNER] 700,1000,2108.15,2000.00,0.68,-0.00,1925.47,2000.00,3.05,-0.00
00:08:19.548 [TUNER] 701,1000,2088.55,2000.00,0.84,-0.00,1945.84,2000.00,2.83,-0.00
00:08:19.584 [TUNER] 702,1000,2088.55,2000.00,0.84,-0.00,1945.84,2000.00,2.83,-0.00
00:08:19.618 [TUNER] 703,1000,1981.81,2000.00,2.18,-0.00,1958.70,2000.00,2.70,-0.00
00:08:19.619 [TUNER] 704,1000,1981.81,2000.00,2.18,-0.00,1958.70,2000.00,2.70,-0.00
00:08:19.655 [TUNER] 705,1000,1917.03,2000.00,3.05,-0.00,1972.42,2000.00,2.54,-0.00
00:08:19.656 [TUNER] 706,1000,1917.03,2000.00,3.05,-0.00,1972.42,2000.00,2.54,-0.00
00:08:19.689 [TUNER] 707,1000,1949.39,2000.00,2.70,-0.00,1961.06,2000.00,2.73,0.00
00:08:19.723 [TUNER] 708,1000,1949.39,2000.00,2.70,-0.00,1961.06,2000.00,2.73,0.00
00:08:19.723 [TUNER] 709,1000,1961.54,2000.00,2.58,0.00,1974.31,2000.00,2.58,0.00
00:08:19.758 [TUNER] 710,1000,1961.54,2000.00,2.58,0.00,1974.31,2000.00,2.58,0.00
00:08:19.759 [TUNER] 711,1000,2027.95,2000.00,1.73,-0.00,1990.07,2000.00,2.38,0.00
00:08:19.793 [TUNER] 712,1000,2027.95,2000.00,1.73,-0.00,1990.07,2000.00,2.38,0.00
00:08:19.828 [TUNER] 713,1000,2060.47,2000.00,1.28,-0.00,1995.80,2000.00,2.30,0.00
00:08:19.828 [TUNER] 714,1000,2060.47,2000.00,1.28,-0.00,1995.80,2000.00,2.30,0.00
00:08:19.863 [TUNER] 715,1000,2110.53,2000.00,0.56,-0.00,2031.31,2000.00,1.80,0.00
00:08:19.864 [TUNER] 716,1000,2110.53,2000.00,0.56,-0.00,2031.31,2000.00,1.80,0.00
00:08:19.902 [TUNER] 717,1000,2071.55,2000.00,0.98,-0.00,2018.48,2000.00,1.95,0.00
00:08:19.933 [TUNER] 718,1000,2071.55,2000.00,0.98,-0.00,2018.48,2000.00,1.95,0.00
00:08:19.933 [TUNER] 719,1000,2043.81,2000.00,1.28,-0.00,2015.09,2000.00,1.98,0.00
00:08:19.967 [TUNER] 720,1000,2043.81,2000.00,1.28,-0.00,2015.09,2000.00,1.98,0.00
00:08:19.968 [TUNER] 721,1000,1976.94,2000.00,2.13,-0.00,1972.87,2000.00,2.58,0.00
00:08:20.004 [TUNER] 722,1000,1976.94,2000.00,2.13,-0.00,1972.87,2000.00,2.58,0.00
00:08:20.038 [TUNER] 723,1000,1966.40,2000.00,2.29,-0.00,1988.91,2000.00,2.37,0.00
00:08:20.038 [TUNER] 724,1000,1966.40,2000.00,2.29,-0.00,1988.91,2000.00,2.37,0.00
00:08:20.073 [TUNER] 725,1000,1975.14,2000.00,2.21,-0.00,1967.38,2000.00,2.69,0.00
00:08:20.074 [TUNER] 726,1000,1975.14,2000.00,2.21,-0.00,1967.38,2000.00,2.69,0.00
00:08:20.108 [TUNER] 727,1000,1964.96,2000.00,2.36,-0.00,1991.39,2000.00,2.38,0.00
00:08:20.143 [TUNER] 728,1000,1964.96,2000.00,2.36,-0.00,1991.39,2000.00,2.38,0.00
00:08:20.143 [TUNER] 729,1000,1960.25,2000.00,2.46,-0.00,2005.45,2000.00,2.18,0.00
00:08:20.179 [TUNER] 730,1000,1960.25,2000.00,2.46,-0.00,2005.45,2000.00,2.18,0.00
