04:12:00.810 [TUNER] --- CSV START ---
04:12:00.810 [TUNER] Metadata,PID_0(P:12.35200 I:445.32941 D:0.00000),PID_1(P:13.37410 I:478.63708 D:0.00000)
04:12:00.811 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
04:12:10.392 [TUNER] 474,1000,1979.07,2000.00,2.01,0.00,1971.12,2000.00,2.58,-0.00
04:12:10.427 [TUNER] 475,1000,1979.07,2000.00,2.39,0.00,1971.12,2000.00,2.53,-0.00
04:12:10.427 [TUNER] 476,1000,1972.92,2000.00,2.48,0.00,1973.50,2000.00,2.51,-0.00
04:12:10.464 [TUNER] 477,1000,1981.38,2000.00,2.48,0.00,1956.18,2000.00,2.51,-0.00
04:12:10.465 [TUNER] 478,1000,1981.38,2000.00,2.39,0.00,1956.18,2000.00,2.78,0.00
04:12:10.497 [TUNER] 479,1000,1970.70,2000.00,2.54,0.00,1962.64,2000.00,2.72,0.00
04:12:10.498 [TUNER] 480,1000,1960.53,2000.00,2.54,0.00,1963.56,2000.00,2.72,0.00
04:12:10.534 [TUNER] 481,1000,1960.53,2000.00,2.69,0.00,1963.56,2000.00,2.74,0.00
04:12:10.534 [TUNER] 482,1000,1961.39,2000.00,2.71,0.00,1949.50,2000.00,2.95,0.00
04:12:10.568 [TUNER] 483,1000,1952.14,2000.00,2.71,0.00,1958.59,2000.00,2.95,0.00
04:12:10.601 [TUNER] 484,1000,1952.14,2000.00,2.86,0.00,1958.59,2000.00,2.87,0.00
04:12:10.604 [TUNER] 485,1000,1964.16,2000.00,2.73,0.00,1968.24,2000.00,2.76,0.00
04:12:10.637 [TUNER] 486,1000,1980.36,2000.00,2.73,0.00,1961.74,2000.00,2.76,0.00
04:12:10.639 [TUNER] 487,1000,1980.36,2000.00,2.54,0.00,1961.74,2000.00,2.88,0.00
04:12:10.672 [TUNER] 488,1000,1977.52,2000.00,2.59,0.00,1983.98,2000.00,2.59,0.00
04:12:10.709 [TUNER] 489,1000,1992.38,2000.00,2.59,0.00,1981.05,2000.00,2.59,0.00
04:12:10.710 [TUNER] 490,1000,1992.38,2000.00,2.41,0.00,1981.05,2000.00,2.64,0.00
04:12:10.743 [TUNER] 491,1000,2002.10,2000.00,2.29,0.00,1971.26,2000.00,2.79,0.00
04:12:10.743 [TUNER] 492,1000,2007.64,2000.00,2.29,0.00,1979.89,2000.00,2.79,0.00
04:12:10.777 [TUNER] 493,1000,2007.64,2000.00,2.22,0.00,1979.89,2000.00,2.69,0.00
04:12:10.811 [TUNER] 494,1000,2011.53,2000.00,2.16,0.00,1970.22,2000.00,2.84,0.00
04:12:10.812 [TUNER] 495,1000,2000.70,2000.00,2.16,0.00,1946.37,2000.00,2.84,0.00
04:12:10.848 [TUNER] 496,1000,2000.70,2000.00,2.30,0.00,1946.37,2000.00,3.20,0.00
04:12:10.849 [TUNER] 497,1000,1973.47,2000.00,2.65,0.00,1949.51,2000.00,3.19,0.00
04:12:10.883 [TUNER] 498,1000,1963.02,2000.00,2.65,0.00,1962.03,2000.00,3.19,0.00
04:12:10.883 [TUNER] 499,1000,1963.02,2000.00,2.81,0.00,1962.03,2000.00,3.06,0.00
04:12:10.917 [TUNER] 500,1000,1960.19,2000.00,2.86,0.00,1959.30,2000.00,3.12,0.00
04:12:10.953 [TUNER] 501,1000,1954.50,2000.00,2.86,0.00,1975.99,2000.00,3.12,0.00
04:12:10.954 [TUNER] 502,1000,1954.50,2000.00,2.97,0.00,1975.99,2000.00,2.91,0.00
04:12:10.987 [TUNER] 503,1000,1979.18,2000.00,2.68,0.00,1984.76,2000.00,2.81,0.00
04:12:10.992 [TUNER] 504,1000,1995.59,2000.00,2.68,0.00,1980.04,2000.00,2.81,0.00
04:12:11.022 [TUNER] 505,1000,1995.59,2000.00,2.48,0.00,1980.04,2000.00,2.89,0.00
04:12:11.056 [TUNER] 506,1000,1987.78,2000.00,2.58,0.00,2007.32,2000.00,2.52,0.00
04:12:11.057 [TUNER] 507,1000,1999.91,2000.00,2.58,0.00,2003.77,2000.00,2.52,0.00
04:12:11.092 [TUNER] 508,1000,1999.91,2000.00,2.43,0.00,2003.77,2000.00,2.56,0.00
04:12:11.092 [TUNER] 509,1000,2021.77,2000.00,2.15,0.00,2006.33,2000.00,2.52,0.00
04:12:11.127 [TUNER] 510,1000,2040.78,2000.00,2.15,0.00,2028.60,2000.00,2.52,0.00
04:12:11.161 [TUNER] 511,1000,2040.78,2000.00,1.88,0.00,2028.60,2000.00,2.20,0.00
04:12:11.162 [TUNER] 512,1000,2059.41,2000.00,1.62,0.00,2013.20,2000.00,2.40,0.00
04:12:11.198 [TUNER] 513,1000,2054.08,2000.00,1.62,0.00,2009.06,2000.00,2.40,0.00
04:12:11.198 [TUNER] 514,1000,2054.08,2000.00,1.64,0.00,2009.06,2000.00,2.45,0.00
04:12:11.235 [TUNER] 515,1000,2044.73,2000.00,1.73,0.00,2015.39,2000.00,2.35,0.00
04:12:11.267 [TUNER] 516,1000,2042.58,2000.00,1.73,0.00,1999.03,2000.00,2.35,0.00
04:12:11.268 [TUNER] 517,1000,2042.58,2000.00,1.73,0.00,1999.03,2000.00,2.57,0.00
04:12:11.305 [TUNER] 518,1000,2023.20,2000.00,1.95,0.00,1997.76,2000.00,2.59,0.00
04:12:11.305 [TUNER] 519,1000,2014.63,2000.00,1.95,0.00,2022.60,2000.00,2.59,0.00
04:12:11.340 [TUNER] 520,1000,2014.63,2000.00,2.05,0.00,2022.60,2000.00,2.24,0.00
04:12:11.340 [TUNER] 521,1000,2015.24,2000.00,2.03,0.00,2014.67,2000.00,2.34,0.00
04:12:11.373 [TUNER] 522,1000,1997.18,2000.00,2.03,0.00,2027.54,2000.00,2.34,0.00
04:12:11.407 [TUNER] 523,1000,1997.18,2000.00,2.26,0.00,2027.54,2000.00,2.14,0.00
04:12:11.408 [TUNER] 524,1000,1990.08,2000.00,2.35,0.00,2033.73,2000.00,2.04,0.00
04:12:11.442 [TUNER] 525,1000,1991.68,2000.00,2.35,0.00,2020.69,2000.00,2.04,0.00
04:12:11.442 [TUNER] 526,1000,1991.68,2000.00,2.34,0.00,2020.69,2000.00,2.20,0.00
04:12:11.476 [TUNER] 527,1000,1983.41,2000.00,2.45,0.00,2033.59,2000.00,2.00,0.00
04:12:11.512 [TUNER] 528,1000,1978.82,2000.00,2.45,0.00,2047.99,2000.00,2.00,0.00
04:12:11.512 [TUNER] 529,1000,1978.82,2000.00,2.52,0.00,2047.99,2000.00,1.77,0.00
04:12:11.547 [TUNER] 530,1000,1988.17,2000.00,2.41,0.00,2033.22,2000.00,1.95,0.00
04:12:11.547 [TUNER] 531,1000,1974.54,2000.00,2.41,0.00,2040.80,2000.00,1.95,0.00
04:12:11.586 [TUNER] 532,1000,1974.54,2000.00,2.60,0.00,2040.80,2000.00,1.81,0.00
04:12:11.618 [TUNER] 533,1000,1962.82,2000.00,2.77,0.00,2041.37,2000.00,1.78,0.00
04:12:11.618 [TUNER] 534,1000,1963.72,2000.00,2.77,0.00,2018.99,2000.00,1.78,0.00
04:12:11.652 [TUNER] 535,1000,1963.72,2000.00,2.78,0.00,2018.99,2000.00,2.06,0.00
04:12:11.653 [TUNER] 536,1000,1960.82,2000.00,2.84,0.00,2019.16,2000.00,2.05,0.00
04:12:11.688 [TUNER] 537,1000,1965.35,2000.00,2.84,0.00,2007.57,2000.00,2.05,0.00
04:12:11.689 [TUNER] 538,1000,1965.35,2000.00,2.81,0.00,2007.57,2000.00,2.20,0.00
04:12:11.723 [TUNER] 539,1000,1988.09,2000.00,2.54,0.00,1988.25,2000.00,2.46,0.00
04:12:11.757 [TUNER] 540,1000,1979.60,2000.00,2.54,0.00,1996.90,2000.00,2.46,0.00
04:12:11.758 [TUNER] 541,1000,1979.60,2000.00,2.66,0.00,1996.90,2000.00,2.35,0.00
04:12:11.793 [TUNER] 542,1000,1966.52,2000.00,2.84,0.00,1993.26,2000.00,2.40,0.00
04:12:11.794 [TUNER] 543,1000,1975.62,2000.00,2.84,0.00,1968.83,2000.00,2.40,0.00
04:12:11.829 [TUNER] 544,1000,1975.62,2000.00,2.74,0.00,1968.83,2000.00,2.76,0.00
04:12:11.862 [TUNER] 545,1000,1981.85,2000.00,2.68,0.00,1978.32,2000.00,2.64,0.00
04:12:11.863 [TUNER] 546,1000,2020.29,2000.00,2.68,0.00,1993.10,2000.00,2.64,0.00
04:12:11.898 [TUNER] 547,1000,2020.29,2000.00,2.19,0.00,1993.10,2000.00,2.45,0.00
04:12:11.898 [TUNER] 548,1000,2046.13,2000.00,1.84,0.00,1973.51,2000.00,2.73,0.00
04:12:11.932 [TUNER] 549,1000,2060.99,2000.00,1.84,0.00,1985.34,2000.00,2.73,0.00
04:12:11.968 [TUNER] 550,1000,2060.99,2000.00,1.61,0.00,1985.34,2000.00,2.58,0.00
04:12:11.968 [TUNER] 551,1000,2092.22,2000.00,1.17,0.00,1994.04,2000.00,2.47,0.00
04:12:12.005 [TUNER] 552,1000,2085.32,2000.00,1.17,0.00,1981.53,2000.00,2.47,0.00
04:12:12.007 [TUNER] 553,1000,2085.32,2000.00,1.19,0.00,1981.53,2000.00,2.65,0.00
04:12:12.036 [TUNER] 554,1000,2075.43,2000.00,1.27,0.00,1988.89,2000.00,2.56,0.00
04:12:12.072 [TUNER] 555,1000,2094.21,2000.00,1.27,0.00,1994.04,2000.00,2.56,0.00
04:12:12.074 [TUNER] 556,1000,2094.21,2000.00,0.97,0.00,1994.04,2000.00,2.50,0.00
04:12:12.108 [TUNER] 557,1000,2074.83,2000.00,1.16,-0.00,1993.27,2000.00,2.51,0.00
04:12:12.143 [TUNER] 558,1000,2025.09,2000.00,1.16,-0.00,2023.71,2000.00,2.51,0.00
04:12:12.144 [TUNER] 559,1000,2025.09,2000.00,1.76,-0.00,2023.71,2000.00,2.08,0.00
04:12:12.144 [TUNER] 560,1000,2016.06,2000.00,1.86,-0.00,2028.57,2000.00,2.00,0.00
04:12:12.176 [TUNER] 561,1000,1994.49,2000.00,1.86,-0.00,2028.04,2000.00,2.00,0.00
04:12:12.211 [TUNER] 562,1000,1994.49,2000.00,2.13,-0.00,2028.04,2000.00,1.99,0.00
04:12:12.211 [TUNER] 563,1000,1995.39,2000.00,2.12,-0.00,2046.23,2000.00,1.71,0.00
04:12:12.248 [TUNER] 564,1000,2017.04,2000.00,2.12,-0.00,2018.21,2000.00,1.71,0.00
04:12:12.248 [TUNER] 565,1000,2017.04,2000.00,1.84,-0.00,2018.21,2000.00,2.07,0.00
04:12:12.282 [TUNER] 566,1000,2004.51,2000.00,2.00,-0.00,2012.44,2000.00,2.14,0.00
04:12:12.317 [TUNER] 567,1000,1953.23,2000.00,2.00,-0.00,2020.38,2000.00,2.14,0.00
04:12:12.320 [TUNER] 568,1000,1953.23,2000.00,2.67,-0.00,2020.38,2000.00,2.02,0.00
04:12:12.353 [TUNER] 569,1000,1947.95,2000.00,2.76,0.00,2010.10,2000.00,2.15,0.00
04:12:12.353 [TUNER] 570,1000,1936.62,2000.00,2.76,0.00,2001.13,2000.00,2.15,0.00
04:12:12.389 [TUNER] 571,1000,1936.62,2000.00,2.95,0.00,2001.13,2000.00,2.27,0.00
04:12:12.423 [TUNER] 572,1000,1937.29,2000.00,2.98,0.00,2009.11,2000.00,2.16,0.00
04:12:12.423 [TUNER] 573,1000,1992.18,2000.00,2.98,0.00,1998.52,2000.00,2.16,0.00
04:12:12.457 [TUNER] 574,1000,1992.18,2000.00,2.30,0.00,1998.52,2000.00,2.30,0.00
04:12:12.457 [TUNER] 575,1000,2030.29,2000.00,1.82,0.00,2000.74,2000.00,2.27,0.00
04:12:12.492 [TUNER] 576,1000,2039.88,2000.00,1.82,0.00,2018.43,2000.00,2.27,0.00
04:12:12.493 [TUNER] 577,1000,2039.88,2000.00,1.67,0.00,2018.43,2000.00,2.02,0.00
04:12:12.527 [TUNER] 578,1000,2063.76,2000.00,1.34,0.00,2006.62,2000.00,2.17,0.00
04:12:12.562 [TUNER] 579,1000,2064.85,2000.00,1.34,0.00,2003.14,2000.00,2.17,0.00
04:12:12.563 [TUNER] 580,1000,2064.85,2000.00,1.27,-0.00,2003.14,2000.00,2.22,0.00
04:12:12.597 [TUNER] 581,1000,2065.60,2000.00,1.23,-0.00,2016.94,2000.00,2.02,0.00
04:12:12.597 [TUNER] 582,1000,2052.80,2000.00,1.23,-0.00,1986.71,2000.00,2.02,0.00
04:12:12.633 [TUNER] 583,1000,2052.80,2000.00,1.34,-0.00,1986.71,2000.00,2.44,0.00
04:12:12.668 [TUNER] 584,1000,2016.05,2000.00,1.79,-0.00,1984.09,2000.00,2.48,0.00
04:12:12.668 [TUNER] 585,1000,1980.77,2000.00,1.79,-0.00,1993.15,2000.00,2.48,0.00
04:12:12.706 [TUNER] 586,1000,1980.77,2000.00,2.24,-0.00,1993.15,2000.00,2.37,0.00
04:12:12.708 [TUNER] 587,1000,1960.69,2000.00,2.51,-0.00,1977.85,2000.00,2.59,0.00
04:12:12.736 [TUNER] 588,1000,1942.94,2000.00,2.51,-0.00,1973.82,2000.00,2.59,0.00
04:12:12.772 [TUNER] 589,1000,1942.94,2000.00,2.77,-0.00,1973.82,2000.00,2.66,0.00
04:12:12.773 [TUNER] 590,1000,1949.00,2000.00,2.73,0.00,1986.25,2000.00,2.50,0.00
04:12:12.808 [TUNER] 591,1000,1968.43,2000.00,2.73,0.00,1976.24,2000.00,2.50,0.00
04:12:12.808 [TUNER] 592,1000,1968.43,2000.00,2.51,0.00,1976.24,2000.00,2.66,0.00
04:12:12.841 [TUNER] 593,1000,1980.54,2000.00,2.37,0.00,1997.02,2000.00,2.38,0.00
04:12:12.842 [TUNER] 594,1000,1996.81,2000.00,2.37,0.00,2018.51,2000.00,2.38,0.00
04:12:12.877 [TUNER] 595,1000,1996.81,2000.00,2.17,0.00,2018.51,2000.00,2.08,0.00
04:12:12.912 [TUNER] 596,1000,2020.70,2000.00,1.87,0.00,2017.87,2000.00,2.08,0.00
04:12:12.912 [TUNER] 597,1000,2036.39,2000.00,1.87,0.00,2030.41,2000.00,2.08,0.00
04:12:12.946 [TUNER] 598,1000,2036.39,2000.00,1.65,0.00,2030.41,2000.00,1.88,0.00
04:12:12.947 [TUNER] 599,1000,2063.20,2000.00,1.28,-0.00,2023.43,2000.00,1.96,0.00
04:12:12.981 [TUNER] 600,1000,2045.49,2000.00,1.28,-0.00,2011.41,2000.00,1.96,0.00
04:12:13.018 [TUNER] 601,1000,2045.49,2000.00,1.46,-0.00,2011.41,2000.00,2.11,0.00
04:12:13.018 [TUNER] 602,1000,2011.20,2000.00,1.88,-0.00,2020.94,2000.00,1.97,0.00
04:12:13.055 [TUNER] 603,1000,1990.12,2000.00,1.88,-0.00,2004.03,2000.00,1.97,0.00
04:12:13.057 [TUNER] 604,1000,1990.12,2000.00,2.15,-0.00,2004.03,2000.00,2.20,0.00
04:12:13.090 [TUNER] 605,1000,1966.52,2000.00,2.46,-0.00,1982.48,2000.00,2.49,0.00
04:12:13.125 [TUNER] 606,1000,1943.05,2000.00,2.46,-0.00,1988.27,2000.00,2.49,0.00
04:12:13.126 [TUNER] 607,1000,1943.05,2000.00,2.79,-0.00,1988.27,2000.00,2.43,0.00
04:12:13.157 [TUNER] 608,1000,1953.40,2000.00,2.69,0.00,1985.50,2000.00,2.47,0.00
04:12:13.158 [TUNER] 609,1000,1970.67,2000.00,2.69,0.00,1972.13,2000.00,2.47,0.00
04:12:13.192 [TUNER] 610,1000,1970.67,2000.00,2.50,0.00,1972.13,2000.00,2.67,0.00
04:12:13.227 [TUNER] 611,1000,1968.80,2000.00,2.54,0.00,1986.45,2000.00,2.49,0.00
04:12:13.228 [TUNER] 612,1000,1974.24,2000.00,2.54,0.00,1986.70,2000.00,2.49,0.00
04:12:13.262 [TUNER] 613,1000,1974.24,2000.00,2.49,0.00,1986.70,2000.00,2.50,0.00
04:12:13.262 [TUNER] 614,1000,1972.87,2000.00,2.53,0.00,1981.51,2000.00,2.58,0.00
04:12:13.299 [TUNER] 615,1000,1971.05,2000.00,2.53,0.00,2002.83,2000.00,2.58,0.00
04:12:13.300 [TUNER] 616,1000,1971.05,2000.00,2.57,0.00,2002.83,2000.00,2.29,0.00
04:12:13.332 [TUNER] 617,1000,1973.44,2000.00,2.56,0.00,2002.04,2000.00,2.30,0.00
04:12:13.368 [TUNER] 618,1000,1975.00,2000.00,2.56,0.00,1992.16,2000.00,2.30,0.00
04:12:13.368 [TUNER] 619,1000,1975.00,2000.00,2.56,0.00,1992.16,2000.00,2.44,0.00
04:12:13.405 [TUNER] 620,1000,1963.23,2000.00,2.72,0.00,2007.06,2000.00,2.24,0.00
04:12:13.406 [TUNER] 621,1000,1962.38,2000.00,2.72,0.00,1989.82,2000.00,2.24,0.00
04:12:13.438 [TUNER] 622,1000,1962.38,2000.00,2.76,0.00,1989.82,2000.00,2.48,0.00
04:12:13.474 [TUNER] 623,1000,1967.35,2000.00,2.72,0.00,1982.59,2000.00,2.58,0.00
04:12:13.476 [TUNER] 624,1000,1964.37,2000.00,2.72,0.00,1998.66,2000.00,2.58,0.00
04:12:13.507 [TUNER] 625,1000,1964.37,2000.00,2.78,0.00,1998.66,2000.00,2.37,0.00
04:12:13.508 [TUNER] 626,1000,1988.93,2000.00,2.49,0.00,1990.55,2000.00,2.48,0.00
04:12:13.542 [TUNER] 627,1000,2007.79,2000.00,2.49,0.00,1986.96,2000.00,2.48,0.00
04:12:13.577 [TUNER] 628,1000,2007.79,2000.00,2.25,0.00,1986.96,2000.00,2.54,0.00
04:12:13.578 [TUNER] 629,1000,2015.96,2000.00,2.14,0.00,2001.52,2000.00,2.35,0.00
04:12:13.612 [TUNER] 630,1000,2030.41,2000.00,2.14,0.00,1986.55,2000.00,2.35,0.00
04:12:13.612 [TUNER] 631,1000,2030.41,2000.00,1.93,0.00,1986.55,2000.00,2.56,0.00
04:12:13.646 [TUNER] 632,1000,2029.44,2000.00,1.93,0.00,1983.95,2000.00,2.60,0.00
04:12:13.683 [TUNER] 633,1000,1997.96,2000.00,1.93,0.00,2006.74,2000.00,2.60,0.00
04:12:13.684 [TUNER] 634,1000,1997.96,2000.00,2.32,0.00,2006.74,2000.00,2.29,0.00
04:12:13.718 [TUNER] 635,1000,1971.86,2000.00,2.66,0.00,1998.68,2000.00,2.40,0.00
04:12:13.720 [TUNER] 636,1000,1971.86,2000.00,2.66,0.00,2001.14,2000.00,2.40,0.00
04:12:13.753 [TUNER] 637,1000,1971.86,2000.00,2.68,0.00,2001.14,2000.00,2.37,0.00
04:12:13.754 [TUNER] 638,1000,1969.01,2000.00,2.73,0.00,2016.00,2000.00,2.16,0.00
04:12:13.788 [TUNER] 639,1000,1979.58,2000.00,2.73,0.00,2006.43,2000.00,2.16,0.00
04:12:13.824 [TUNER] 640,1000,1979.58,2000.00,2.62,0.00,2006.43,2000.00,2.28,0.00
04:12:13.827 [TUNER] 641,1000,1988.85,2000.00,2.51,0.00,2000.13,2000.00,2.37,0.00
04:12:13.858 [TUNER] 642,1000,2006.01,2000.00,2.51,0.00,2009.30,2000.00,2.37,0.00
04:12:13.858 [TUNER] 643,1000,2006.01,2000.00,2.29,0.00,2009.30,2000.00,2.24,0.00
04:12:13.892 [TUNER] 644,1000,2035.86,2000.00,1.90,0.00,2001.84,2000.00,2.33,0.00
04:12:13.892 [TUNER] 645,1000,2043.17,2000.00,1.90,0.00,2005.70,2000.00,2.33,0.00
04:12:13.926 [TUNER] 646,1000,2043.17,2000.00,1.78,0.00,2005.70,2000.00,2.28,0.00
04:12:13.965 [TUNER] 647,1000,2036.63,2000.00,1.84,0.00,2011.50,2000.00,2.19,0.00
04:12:13.966 [TUNER] 648,1000,2042.15,2000.00,1.84,0.00,1990.39,2000.00,2.19,0.00
04:12:13.997 [TUNER] 649,1000,2042.15,2000.00,1.74,0.00,1990.39,2000.00,2.48,0.00
04:12:13.998 [TUNER] 650,1000,2037.43,2000.00,1.78,0.00,1990.84,2000.00,2.48,0.00
04:12:14.032 [TUNER] 651,1000,2029.16,2000.00,1.78,0.00,2011.23,2000.00,2.48,0.00
04:12:14.068 [TUNER] 652,1000,2029.16,2000.00,1.86,0.00,2011.23,2000.00,2.20,0.00
04:12:14.068 [TUNER] 653,1000,2015.42,2000.00,2.02,0.00,1994.99,2000.00,2.42,0.00
04:12:14.102 [TUNER] 654,1000,1988.77,2000.00,2.02,0.00,2006.39,2000.00,2.42,0.00
04:12:14.105 [TUNER] 655,1000,1988.77,2000.00,2.36,0.00,2006.39,2000.00,2.26,0.00
04:12:14.139 [TUNER] 656,1000,1982.50,2000.00,2.44,0.00,2006.96,2000.00,2.25,0.00
04:12:14.173 [TUNER] 657,1000,1983.15,2000.00,2.44,0.00,1994.87,2000.00,2.25,0.00
04:12:14.174 [TUNER] 658,1000,1983.15,2000.00,2.45,0.00,1994.87,2000.00,2.42,0.00
04:12:14.208 [TUNER] 659,1000,1973.15,2000.00,2.59,0.00,2006.92,2000.00,2.25,0.00
04:12:14.208 [TUNER] 660,1000,1976.45,2000.00,2.59,0.00,2022.27,2000.00,2.25,0.00
04:12:14.242 [TUNER] 661,1000,1976.45,2000.00,2.56,0.00,2022.27,2000.00,2.03,0.00
04:12:14.242 [TUNER] 662,1000,1998.94,2000.00,2.29,0.00,2015.24,2000.00,2.11,0.00
04:12:14.277 [TUNER] 663,1000,1999.65,2000.00,2.29,0.00,2028.04,2000.00,2.11,0.00
04:12:14.312 [TUNER] 664,1000,1999.65,2000.00,2.28,0.00,2028.04,2000.00,1.92,0.00
04:12:14.313 [TUNER] 665,1000,2012.08,2000.00,2.12,0.00,2022.15,2000.00,1.98,0.00
04:12:14.348 [TUNER] 666,1000,2029.91,2000.00,2.12,0.00,2003.04,2000.00,1.98,0.00
04:12:14.349 [TUNER] 667,1000,2029.91,1990.99,1.75,0.00,2003.04,1990.99,2.10,0.00
04:12:14.383 [TUNER] 668,1000,2022.21,1981.98,1.70,0.00,2004.05,1981.98,1.94,0.00
04:12:14.418 [TUNER] 669,1000,2029.38,1972.97,1.70,0.00,2002.74,1972.97,1.94,0.00
04:12:14.419 [TUNER] 670,1000,2029.38,1963.96,1.32,0.00,2002.74,1963.96,1.67,0.00
04:12:14.457 [TUNER] 671,1000,2011.23,1954.95,1.39,0.00,1976.94,1954.95,1.87,0.00
04:12:14.457 [TUNER] 672,1000,1978.31,1945.95,1.39,0.00,1976.62,1945.95,1.87,0.00
04:12:14.488 [TUNER] 673,1000,1978.31,1936.94,1.53,0.00,1976.62,1936.94,1.59,-0.00
04:12:14.524 [TUNER] 674,1000,1958.38,1927.93,1.63,-0.00,1969.76,1927.93,1.52,-0.00
04:12:14.526 [TUNER] 675,1000,1942.76,1918.92,1.63,-0.00,1947.85,1918.92,1.52,-0.00
04:12:14.558 [TUNER] 676,1000,1942.76,1909.91,1.56,-0.00,1947.85,1909.91,1.53,-0.00
04:12:14.560 [TUNER] 677,1000,1913.50,1900.90,1.80,-0.00,1944.72,1900.90,1.41,-0.00
04:12:14.592 [TUNER] 678,1000,1912.66,1891.89,1.80,-0.00,1947.63,1891.89,1.41,-0.00
04:12:14.628 [TUNER] 679,1000,1912.66,1882.88,1.54,-0.00,1947.63,1882.88,1.06,-0.00
04:12:14.628 [TUNER] 680,1000,1922.51,1873.87,1.27,-0.00,1931.64,1873.87,1.11,-0.00
04:12:14.663 [TUNER] 681,1000,1919.06,1864.86,1.27,-0.00,1934.14,1864.86,1.11,-0.00
04:12:14.663 [TUNER] 682,1000,1919.06,1855.86,1.03,-0.00,1934.14,1855.86,0.75,-0.00
04:12:14.698 [TUNER] 683,1000,1915.37,1846.85,0.91,-0.00,1938.40,1846.85,0.51,-0.00
04:12:14.699 [TUNER] 684,1000,1921.22,1837.84,0.91,-0.00,1914.48,1837.84,0.51,-0.00
04:12:14.732 [TUNER] 685,1000,1921.22,1828.83,0.53,-0.00,1914.48,1828.83,0.50,-0.00
04:12:14.770 [TUNER] 686,1000,1911.30,1819.82,0.48,-0.00,1894.92,1819.82,0.59,-0.00
04:12:14.770 [TUNER] 687,1000,1872.92,1810.81,0.48,-0.00,1883.93,1810.81,0.59,-0.00
04:12:14.802 [TUNER] 688,1000,1872.92,1801.80,0.66,-0.00,1883.93,1801.80,0.41,-0.00
04:12:14.805 [TUNER] 689,1000,1836.90,1792.79,0.96,-0.00,1845.94,1792.79,0.75,-0.00
04:12:14.837 [TUNER] 690,1000,1775.07,1783.78,0.96,-0.00,1783.21,1783.78,0.75,-0.00
04:12:14.873 [TUNER] 691,1000,1775.07,1774.77,1.48,-0.00,1783.21,1774.77,1.33,-0.00
04:12:14.875 [TUNER] 692,1000,1707.57,1765.77,2.23,-0.00,1745.84,1765.77,1.71,-0.00
04:12:14.909 [TUNER] 693,1000,1648.38,1756.76,2.23,-0.00,1724.01,1756.76,1.71,-0.00
04:12:14.910 [TUNER] 694,1000,1648.38,1747.75,2.79,-0.00,1724.01,1747.75,1.76,-0.00
04:12:14.942 [TUNER] 695,1000,1604.72,1738.74,3.29,-0.00,1700.29,1738.74,1.98,-0.00
04:12:14.978 [TUNER] 696,1000,1621.03,1729.73,3.29,-0.00,1677.87,1729.73,1.98,-0.00
04:12:14.978 [TUNER] 697,1000,1621.03,1720.72,2.92,-0.00,1677.87,1720.72,2.05,-0.00
04:12:15.012 [TUNER] 698,1000,1655.75,1711.71,2.41,-0.00,1670.80,1711.71,2.04,-0.00
04:12:15.013 [TUNER] 699,1000,1713.30,1702.70,2.41,-0.00,1682.22,1702.70,2.04,-0.00
04:12:15.048 [TUNER] 700,1000,1713.30,1693.69,1.44,-0.00,1682.22,1693.69,1.64,-0.00
04:12:15.081 [TUNER] 701,1000,1755.97,1684.68,0.75,-0.00,1685.03,1684.68,1.47,-0.00
04:12:15.082 [TUNER] 702,1000,1770.89,1675.68,0.75,-0.00,1693.31,1675.68,1.47,-0.00
04:12:15.118 [TUNER] 703,1000,1770.89,1666.67,0.25,-0.00,1693.31,1666.67,1.08,-0.00
04:12:15.118 [TUNER] 704,1000,1767.41,1657.66,0.11,-0.00,1709.62,1657.66,0.70,-0.00
04:12:15.152 [TUNER] 705,1000,1764.02,1648.65,0.11,-0.00,1706.86,1648.65,0.70,-0.00
04:12:15.158 [TUNER] 706,1000,1764.02,1639.64,-0.19,-0.00,1706.86,1639.64,0.43,-0.00
04:12:15.187 [TUNER] 707,1000,1741.46,1630.63,-0.09,-0.00,1696.89,1630.63,0.39,-0.00
04:12:15.224 [TUNER] 708,1000,1697.76,1621.62,-0.09,-0.00,1693.69,1621.62,0.39,-0.00
04:12:15.224 [TUNER] 709,1000,1697.76,1612.61,0.14,-0.00,1693.69,1612.61,0.11,-0.00
04:12:15.261 [TUNER] 710,1000,1669.79,1603.60,0.33,-0.00,1676.45,1603.60,0.16,-0.00
04:12:15.265 [TUNER] 711,1000,1646.99,1594.59,0.33,-0.00,1622.08,1594.59,0.16,-0.00
04:12:15.292 [TUNER] 712,1000,1646.99,1585.59,0.32,-0.00,1622.08,1585.59,0.60,-0.00
04:12:15.328 [TUNER] 713,1000,1628.39,1576.58,0.40,-0.00,1575.90,1576.58,1.09,-0.00
04:12:15.328 [TUNER] 714,1000,1606.30,1567.57,0.40,-0.00,1526.44,1567.57,1.09,-0.00
04:12:15.362 [TUNER] 715,1000,1606.30,1558.56,0.40,-0.00,1526.44,1558.56,1.52,-0.00
04:12:15.363 [TUNER] 716,1000,1582.32,1549.55,0.56,-0.00,1534.51,1549.55,1.29,-0.00
04:12:15.398 [TUNER] 717,1000,1564.83,1540.54,0.56,-0.00,1526.95,1540.54,1.29,-0.00
