00:06:54.936 [TUNER] --- CSV START ---
00:06:54.937 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:10.47029 I:327.93915 D:0.00000),PID_1(P:11.35157 I:352.46927 D:0.00000)
00:06:54.938 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:07:09.759 [TUNER] 720,1000,1988.10,2000.00,2.13,-0.00,1999.74,2000.00,2.15,-0.00
00:07:09.760 [TUNER] 721,1000,1988.10,2000.00,2.13,-0.00,1999.74,2000.00,2.15,-0.00
00:07:09.793 [TUNER] 722,1000,1995.94,2000.00,2.05,-0.00,1994.94,2000.00,2.21,-0.00
00:07:09.827 [TUNER] 723,1000,1995.94,2000.00,2.05,-0.00,1994.94,2000.00,2.21,-0.00
00:07:09.830 [TUNER] 724,1000,1998.78,2000.00,2.02,-0.00,2027.19,2000.00,1.82,-0.00
00:07:09.863 [TUNER] 725,1000,1998.78,2000.00,2.02,-0.00,2027.19,2000.00,1.82,-0.00
00:07:09.864 [TUNER] 726,1000,2007.92,2000.00,1.92,-0.00,2006.59,2000.00,2.05,-0.00
00:07:09.898 [TUNER] 727,1000,2007.92,2000.00,1.92,-0.00,2006.59,2000.00,2.05,-0.00
00:07:09.934 [TUNER] 728,1000,1963.69,2000.00,2.41,-0.00,2022.76,2000.00,1.85,-0.00
00:07:09.936 [TUNER] 729,1000,1963.69,2000.00,2.41,-0.00,2022.76,2000.00,1.85,-0.00
00:07:09.968 [TUNER] 730,1000,1966.11,2000.00,2.41,-0.00,2013.36,2000.00,1.95,-0.00
00:07:09.968 [TUNER] 731,1000,1966.11,2000.00,2.41,-0.00,2013.36,2000.00,1.95,-0.00
00:07:10.003 [TUNER] 732,1000,1954.30,2000.00,2.56,-0.00,2009.28,2000.00,1.99,-0.00
00:07:10.038 [TUNER] 733,1000,1954.30,2000.00,2.56,-0.00,2009.28,2000.00,1.99,-0.00
00:07:10.038 [TUNER] 734,1000,1960.31,2000.00,2.52,0.00,2006.01,2000.00,2.02,-0.00
00:07:10.075 [TUNER] 735,1000,1960.31,2000.00,2.52,0.00,2006.01,2000.00,2.02,-0.00
00:07:10.075 [TUNER] 736,1000,1980.58,2000.00,2.32,0.00,1984.50,2000.00,2.28,-0.00
00:07:10.108 [TUNER] 737,1000,1980.58,2000.00,2.32,0.00,1984.50,2000.00,2.28,-0.00
00:07:10.143 [TUNER] 738,1000,1971.03,2000.00,2.44,0.00,1991.35,2000.00,2.20,-0.00
00:07:10.147 [TUNER] 739,1000,1971.03,2000.00,2.44,0.00,1991.35,2000.00,2.20,-0.00
00:07:10.180 [TUNER] 740,1000,2002.90,2000.00,2.11,0.00,1974.49,2000.00,2.41,-0.00
00:07:10.181 [TUNER] 741,1000,2002.90,2000.00,2.11,0.00,1974.49,2000.00,2.41,-0.00
00:07:10.213 [TUNER] 742,1000,2007.78,2000.00,2.05,0.00,2000.51,2000.00,2.12,-0.00
00:07:10.248 [TUNER] 743,1000,2007.78,2000.00,2.05,0.00,2000.51,2000.00,2.12,-0.00
00:07:10.249 [TUNER] 744,1000,2042.61,2000.00,1.66,0.00,1973.23,2000.00,2.45,-0.00
00:07:10.285 [TUNER] 745,1000,2042.61,2000.00,1.66,0.00,1973.23,2000.00,2.45,-0.00
00:07:10.285 [TUNER] 746,1000,2029.24,2000.00,1.78,-0.00,2009.82,2000.00,2.02,-0.00
00:07:10.318 [TUNER] 747,1000,2029.24,2000.00,1.78,-0.00,2009.82,2000.00,2.02,-0.00
00:07:10.356 [TUNER] 748,1000,2039.17,2000.00,1.65,-0.00,1990.98,2000.00,2.24,-0.00
00:07:10.356 [TUNER] 749,1000,2039.17,2000.00,1.65,-0.00,1990.98,2000.00,2.24,-0.00
00:07:10.391 [TUNER] 750,1000,2000.71,2000.00,2.05,-0.00,2027.45,2000.00,1.81,-0.00
00:07:10.392 [TUNER] 751,1000,2000.71,2000.00,2.05,-0.00,2027.45,2000.00,1.81,-0.00
00:07:10.423 [TUNER] 752,1000,2007.75,2000.00,1.97,-0.00,2037.73,2000.00,1.67,-0.00
00:07:10.459 [TUNER] 753,1000,2007.75,2000.00,1.97,-0.00,2037.73,2000.00,1.67,-0.00
00:07:10.459 [TUNER] 754,1000,1970.43,2000.00,2.38,-0.00,2015.03,2000.00,1.91,-0.00
00:07:10.494 [TUNER] 755,1000,1970.43,2000.00,2.38,-0.00,2015.03,2000.00,1.91,-0.00
00:07:10.496 [TUNER] 756,1000,1988.68,2000.00,2.20,-0.00,1996.87,2000.00,2.12,-0.00
00:07:10.528 [TUNER] 757,1000,1988.68,2000.00,2.20,-0.00,1996.87,2000.00,2.12,-0.00
00:07:10.564 [TUNER] 758,1000,2030.77,2000.00,1.74,-0.00,1972.03,2000.00,2.42,-0.00
00:07:10.565 [TUNER] 759,1000,2030.77,2000.00,1.74,-0.00,1972.03,2000.00,2.42,-0.00
00:07:10.600 [TUNER] 760,1000,2061.00,2000.00,1.38,-0.00,1989.96,2000.00,2.23,-0.00
00:07:10.601 [TUNER] 761,1000,2061.00,2000.00,1.38,-0.00,1989.96,2000.00,2.23,-0.00
00:07:10.636 [TUNER] 762,1000,2045.47,2000.00,1.51,-0.00,1974.90,2000.00,2.42,-0.00
00:07:10.668 [TUNER] 763,1000,2045.47,2000.00,1.51,-0.00,1974.90,2000.00,2.42,-0.00
00:07:10.671 [TUNER] 764,1000,1956.10,2000.00,2.48,-0.00,2002.78,2000.00,2.10,-0.00
00:07:10.704 [TUNER] 765,1000,1956.10,2000.00,2.48,-0.00,2002.78,2000.00,2.10,-0.00
00:07:10.704 [TUNER] 766,1000,1958.31,2000.00,2.48,-0.00,1983.63,2000.00,2.33,-0.00
00:07:10.738 [TUNER] 767,1000,1958.31,2000.00,2.48,-0.00,1983.63,2000.00,2.33,-0.00
00:07:10.775 [TUNER] 768,1000,1961.80,2000.00,2.47,-0.00,2012.98,2000.00,1.98,-0.00
00:07:10.775 [TUNER] 769,1000,1961.80,2000.00,2.47,-0.00,2012.98,2000.00,1.98,-0.00
00:07:10.811 [TUNER] 770,1000,2005.83,2000.00,2.01,-0.00,1991.80,2000.00,2.23,-0.00
00:07:10.816 [TUNER] 771,1000,2005.83,2000.00,2.01,-0.00,1991.80,2000.00,2.23,-0.00
00:07:10.844 [TUNER] 772,1000,2003.25,2000.00,2.03,-0.00,2012.64,2000.00,1.99,-0.00
00:07:10.878 [TUNER] 773,1000,2003.25,2000.00,2.03,-0.00,2012.64,2000.00,1.99,-0.00
00:07:10.878 [TUNER] 774,1000,2032.12,2000.00,1.71,-0.00,2012.14,2000.00,1.98,-0.00
00:07:10.915 [TUNER] 775,1000,2032.12,2000.00,1.71,-0.00,2012.14,2000.00,1.98,-0.00
00:07:10.916 [TUNER] 776,1000,2056.93,2000.00,1.41,-0.00,2022.05,2000.00,1.85,-0.00
00:07:10.948 [TUNER] 777,1000,2056.93,2000.00,1.41,-0.00,2022.05,2000.00,1.85,-0.00
00:07:10.982 [TUNER] 778,1000,2083.65,2000.00,1.08,-0.00,2016.23,2000.00,1.91,-0.00
00:07:10.983 [TUNER] 779,1000,2083.65,2000.00,1.08,-0.00,2016.23,2000.00,1.91,-0.00
00:07:11.018 [TUNER] 780,1000,2003.66,2000.00,1.91,-0.00,1992.67,2000.00,2.18,-0.00
00:07:11.018 [TUNER] 781,1000,2003.66,2000.00,1.91,-0.00,1992.67,2000.00,2.18,-0.00
00:07:11.053 [TUNER] 782,1000,1937.95,2000.00,2.64,-0.00,2001.32,2000.00,2.08,-0.00
00:07:11.089 [TUNER] 783,1000,1937.95,2000.00,2.64,-0.00,2001.32,2000.00,2.08,-0.00
00:07:11.090 [TUNER] 784,1000,1912.87,2000.00,2.96,-0.00,1972.15,2000.00,2.43,-0.00
00:07:11.125 [TUNER] 785,1000,1912.87,2000.00,2.96,-0.00,1972.15,2000.00,2.43,-0.00
00:07:11.125 [TUNER] 786,1000,1959.81,2000.00,2.49,-0.00,1991.78,2000.00,2.22,-0.00
00:07:11.158 [TUNER] 787,1000,1959.81,2000.00,2.49,-0.00,1991.78,2000.00,2.22,-0.00
00:07:11.195 [TUNER] 788,1000,2045.47,2000.00,1.57,-0.00,1976.55,2000.00,2.41,-0.00
00:07:11.196 [TUNER] 789,1000,2045.47,2000.00,1.57,-0.00,1976.55,2000.00,2.41,-0.00
00:07:11.232 [TUNER] 790,1000,2052.14,2000.00,1.46,-0.00,2012.47,2000.00,1.99,-0.00
00:07:11.233 [TUNER] 791,1000,2052.14,2000.00,1.46,-0.00,2012.47,2000.00,1.99,-0.00
00:07:11.263 [TUNER] 792,1000,2086.69,2000.00,1.05,-0.00,2006.85,2000.00,2.05,-0.00
00:07:11.298 [TUNER] 793,1000,2086.69,2000.00,1.05,-0.00,2006.85,2000.00,2.05,-0.00
00:07:11.299 [TUNER] 794,1000,2035.30,2000.00,1.56,-0.00,2045.30,2000.00,1.58,-0.00
00:07:11.333 [TUNER] 795,1000,2035.30,2000.00,1.56,-0.00,2045.30,2000.00,1.58,-0.00
00:07:11.333 [TUNER] 796,1000,2023.39,2000.00,1.67,-0.00,2043.42,2000.00,1.57,-0.00
00:07:11.368 [TUNER] 797,1000,2023.39,2000.00,1.67,-0.00,2043.42,2000.00,1.57,-0.00
00:07:11.403 [TUNER] 798,1000,1945.15,2000.00,2.52,-0.00,2035.04,2000.00,1.64,-0.00
00:07:11.405 [TUNER] 799,1000,1945.15,2000.00,2.52,-0.00,2035.04,2000.00,1.64,-0.00
00:07:11.438 [TUNER] 800,1000,1944.40,2000.00,2.57,-0.00,2009.44,2000.00,1.92,-0.00
00:07:11.439 [TUNER] 801,1000,1944.40,2000.00,2.57,-0.00,2009.44,2000.00,1.92,-0.00
00:07:11.474 [TUNER] 802,1000,1973.01,2000.00,2.29,-0.00,1968.35,2000.00,2.41,-0.00
00:07:11.509 [TUNER] 803,1000,1973.01,2000.00,2.29,-0.00,1968.35,2000.00,2.41,-0.00
00:07:11.510 [TUNER] 804,1000,2014.79,2000.00,1.84,-0.00,1969.83,2000.00,2.42,-0.00
00:07:11.546 [TUNER] 805,1000,2014.79,2000.00,1.84,-0.00,1969.83,2000.00,2.42,-0.00
00:07:11.546 [TUNER] 806,1000,2027.60,2000.00,1.69,-0.00,1950.40,2000.00,2.67,-0.00
00:07:11.580 [TUNER] 807,1000,2027.60,2000.00,1.69,-0.00,1950.40,2000.00,2.67,-0.00
00:07:11.614 [TUNER] 808,1000,1984.59,2000.00,2.15,-0.00,1996.71,2000.00,2.15,-0.00
00:07:11.615 [TUNER] 809,1000,1984.59,2000.00,2.15,-0.00,1996.71,2000.00,2.15,-0.00
00:07:11.649 [TUNER] 810,1000,1991.42,2000.00,2.08,-0.00,1987.37,2000.00,2.27,-0.00
00:07:11.650 [TUNER] 811,1000,1991.42,2000.00,2.08,-0.00,1987.37,2000.00,2.27,-0.00
00:07:11.683 [TUNER] 812,1000,1993.44,2000.00,2.07,-0.00,2012.54,2000.00,1.97,-0.00
00:07:11.717 [TUNER] 813,1000,1993.44,2000.00,2.07,-0.00,2012.54,2000.00,1.97,-0.00
00:07:11.717 [TUNER] 814,1000,1991.63,2000.00,2.09,-0.00,2001.75,2000.00,2.09,-0.00
00:07:11.752 [TUNER] 815,1000,1991.63,2000.00,2.09,-0.00,2001.75,2000.00,2.09,-0.00
00:07:11.753 [TUNER] 816,1000,1952.37,2000.00,2.53,-0.00,2018.88,2000.00,1.88,-0.00
00:07:11.787 [TUNER] 817,1000,1952.37,2000.00,2.53,-0.00,2018.88,2000.00,1.88,-0.00
00:07:11.825 [TUNER] 818,1000,1948.46,2000.00,2.61,-0.00,1996.52,2000.00,2.14,-0.00
00:07:11.825 [TUNER] 819,1000,1948.46,2000.00,2.61,-0.00,1996.52,2000.00,2.14,-0.00
00:07:11.861 [TUNER] 820,1000,1972.82,2000.00,2.37,-0.00,2009.55,2000.00,1.99,-0.00
00:07:11.863 [TUNER] 821,1000,1972.82,2000.00,2.37,-0.00,2009.55,2000.00,1.99,-0.00
00:07:11.893 [TUNER] 822,1000,2028.39,2000.00,1.77,-0.00,2006.23,2000.00,2.02,-0.00
00:07:11.931 [TUNER] 823,1000,2028.39,2000.00,1.77,-0.00,2006.23,2000.00,2.02,-0.00
00:07:11.931 [TUNER] 824,1000,2048.79,2000.00,1.52,-0.00,1988.11,2000.00,2.23,-0.00
00:07:11.963 [TUNER] 825,1000,2048.79,2000.00,1.52,-0.00,1988.11,2000.00,2.23,-0.00
00:07:11.965 [TUNER] 826,1000,1989.52,2000.00,2.15,-0.00,1989.08,2000.00,2.23,-0.00
00:07:11.997 [TUNER] 827,1000,1989.52,2000.00,2.15,-0.00,1989.08,2000.00,2.23,-0.00
00:07:12.033 [TUNER] 828,1000,1976.46,2000.00,2.30,-0.00,1974.39,2000.00,2.41,-0.00
00:07:12.069 [TUNER] 829,1000,1976.46,2000.00,2.30,-0.00,1974.39,2000.00,2.41,-0.00
00:07:12.069 [TUNER] 830,1000,1947.11,2000.00,2.65,-0.00,2000.44,2000.00,2.12,-0.00
00:07:12.072 [TUNER] 831,1000,1947.11,2000.00,2.65,-0.00,2000.44,2000.00,2.12,-0.00
00:07:12.104 [TUNER] 832,1000,2000.73,2000.00,2.08,-0.00,1972.98,2000.00,2.45,-0.00
00:07:12.139 [TUNER] 833,1000,2000.73,2000.00,2.08,-0.00,1972.98,2000.00,2.45,-0.00
00:07:12.139 [TUNER] 834,1000,2013.12,2000.00,1.95,-0.00,2011.55,2000.00,2.00,-0.00
00:07:12.173 [TUNER] 835,1000,2013.12,2000.00,1.95,-0.00,2011.55,2000.00,2.00,-0.00
00:07:12.176 [TUNER] 836,1000,2048.60,2000.00,1.54,-0.00,2004.39,2000.00,2.08,-0.00
00:07:12.209 [TUNER] 837,1000,2048.60,2000.00,1.54,-0.00,2004.39,2000.00,2.08,-0.00
00:07:12.243 [TUNER] 838,1000,2039.19,2000.00,1.61,-0.00,2029.59,2000.00,1.78,-0.00
00:07:12.247 [TUNER] 839,1000,2039.19,2000.00,1.61,-0.00,2029.59,2000.00,1.78,-0.00
00:07:12.278 [TUNER] 840,1000,2017.91,2000.00,1.83,-0.00,2029.14,2000.00,1.76,-0.00
00:07:12.279 [TUNER] 841,1000,2017.91,2000.00,1.83,-0.00,2029.14,2000.00,1.76,-0.00
00:07:12.313 [TUNER] 842,1000,1990.59,2000.00,2.12,-0.00,2001.28,2000.00,2.07,-0.00
00:07:12.348 [TUNER] 843,1000,1990.59,2000.00,2.12,-0.00,2001.28,2000.00,2.07,-0.00
00:07:12.349 [TUNER] 844,1000,1994.49,2000.00,2.08,-0.00,1980.72,2000.00,2.32,-0.00
00:07:12.384 [TUNER] 845,1000,1994.49,2000.00,2.08,-0.00,1980.72,2000.00,2.32,-0.00
00:07:12.385 [TUNER] 846,1000,2018.24,2000.00,1.82,-0.00,1971.14,2000.00,2.45,-0.00
00:07:12.418 [TUNER] 847,1000,2018.24,2000.00,1.82,-0.00,1971.14,2000.00,2.45,-0.00
00:07:12.455 [TUNER] 848,1000,2020.05,2000.00,1.79,-0.00,1987.53,2000.00,2.27,-0.00
00:07:12.456 [TUNER] 849,1000,2020.05,2000.00,1.79,-0.00,1987.53,2000.00,2.27,-0.00
00:07:12.489 [TUNER] 850,1000,2023.22,2000.00,1.74,-0.00,1978.30,2000.00,2.39,-0.00
00:07:12.489 [TUNER] 851,1000,2023.22,2000.00,1.74,-0.00,1978.30,2000.00,2.39,-0.00
00:07:12.524 [TUNER] 852,1000,1984.52,2000.00,2.15,-0.00,2010.44,2000.00,2.02,-0.00
00:07:12.559 [TUNER] 853,1000,1984.52,2000.00,2.15,-0.00,2010.44,2000.00,2.02,-0.00
00:07:12.560 [TUNER] 854,1000,1991.36,2000.00,2.09,-0.00,1998.35,2000.00,2.16,-0.00
00:07:12.594 [TUNER] 855,1000,1991.36,2000.00,2.09,-0.00,1998.35,2000.00,2.16,-0.00
00:07:12.595 [TUNER] 856,1000,1972.78,2000.00,2.30,-0.00,2035.07,2000.00,1.72,-0.00
00:07:12.629 [TUNER] 857,1000,1972.78,2000.00,2.30,-0.00,2035.07,2000.00,1.72,-0.00
00:07:12.662 [TUNER] 858,1000,2012.89,2000.00,1.87,-0.00,2011.18,2000.00,1.98,-0.00
00:07:12.662 [TUNER] 859,1000,2012.89,2000.00,1.87,-0.00,2011.18,2000.00,1.98,-0.00
00:07:12.700 [TUNER] 860,1000,1986.57,2000.00,2.16,-0.00,2028.15,2000.00,1.77,-0.00
00:07:12.701 [TUNER] 861,1000,1986.57,2000.00,2.16,-0.00,2028.15,2000.00,1.77,-0.00
00:07:12.733 [TUNER] 862,1000,1994.72,2000.00,2.08,-0.00,2014.24,2000.00,1.92,-0.00
00:07:12.768 [TUNER] 863,1000,1994.72,2000.00,2.08,-0.00,2014.24,2000.00,1.92,-0.00
00:07:12.769 [TUNER] 864,1000,1994.36,2000.00,2.08,-0.00,2011.70,2000.00,1.94,-0.00
00:07:12.804 [TUNER] 865,1000,1994.36,2000.00,2.08,-0.00,2011.70,2000.00,1.94,-0.00
00:07:12.805 [TUNER] 866,1000,2004.39,2000.00,1.97,-0.00,2001.08,2000.00,2.06,-0.00
00:07:12.840 [TUNER] 867,1000,2004.39,2000.00,1.97,-0.00,2001.08,2000.00,2.06,-0.00
00:07:12.875 [TUNER] 868,1000,1959.15,2000.00,2.48,-0.00,1990.86,2000.00,2.18,-0.00
00:07:12.876 [TUNER] 869,1000,1959.15,2000.00,2.48,-0.00,1990.86,2000.00,2.18,-0.00
00:07:12.909 [TUNER] 870,1000,1922.96,2000.00,2.90,0.00,2005.02,2000.00,2.02,-0.00
00:07:12.910 [TUNER] 871,1000,1922.96,2000.00,2.90,0.00,2005.02,2000.00,2.02,-0.00
00:07:12.944 [TUNER] 872,1000,1985.06,2000.00,2.26,0.00,1971.68,2000.00,2.41,-0.00
00:07:12.977 [TUNER] 873,1000,1985.06,2000.00,2.26,0.00,1971.68,2000.00,2.41,-0.00
00:07:12.978 [TUNER] 874,1000,2010.69,2000.00,1.99,0.00,1987.96,2000.00,2.24,-0.00
00:07:13.015 [TUNER] 875,1000,2010.69,2000.00,1.99,0.00,1987.96,2000.00,2.24,-0.00
00:07:13.016 [TUNER] 876,1000,2063.84,2000.00,1.39,-0.00,1961.47,2000.00,2.57,-0.00
00:07:13.047 [TUNER] 877,1000,2063.84,2000.00,1.39,-0.00,1961.47,2000.00,2.57,-0.00
00:07:13.083 [TUNER] 878,1000,2020.45,2000.00,1.83,-0.00,1988.38,2000.00,2.27,-0.00
00:07:13.086 [TUNER] 879,1000,2020.45,2000.00,1.83,-0.00,1988.38,2000.00,2.27,-0.00
00:07:13.118 [TUNER] 880,1000,2014.95,2000.00,1.88,-0.00,1989.30,2000.00,2.27,-0.00
00:07:13.118 [TUNER] 881,1000,2014.95,2000.00,1.88,-0.00,1989.30,2000.00,2.27,-0.00
00:07:13.153 [TUNER] 882,1000,1986.50,2000.00,2.19,-0.00,2032.98,2000.00,1.75,-0.00
00:07:13.191 [TUNER] 883,1000,1986.50,2000.00,2.19,-0.00,2032.98,2000.00,1.75,-0.00
00:07:13.191 [TUNER] 884,1000,1998.10,2000.00,2.07,-0.00,2047.31,2000.00,1.55,-0.00
00:07:13.224 [TUNER] 885,1000,1998.10,2000.00,2.07,-0.00,2047.31,2000.00,1.55,-0.00
00:07:13.225 [TUNER] 886,1000,1969.58,2000.00,2.38,-0.00,2048.46,2000.00,1.50,-0.00
00:07:13.259 [TUNER] 887,1000,1969.58,2000.00,2.38,-0.00,2048.46,2000.00,1.50,-0.00
00:07:13.296 [TUNER] 888,1000,1974.25,2000.00,2.35,-0.00,2015.02,2000.00,1.87,-0.00
00:07:13.296 [TUNER] 889,1000,1974.25,2000.00,2.35,-0.00,2015.02,2000.00,1.87,-0.00
00:07:13.328 [TUNER] 890,1000,2020.94,2000.00,1.85,-0.00,1983.12,2000.00,2.25,-0.00
00:07:13.331 [TUNER] 891,1000,2020.94,2000.00,1.85,-0.00,1983.12,2000.00,2.25,-0.00
00:07:13.365 [TUNER] 892,1000,2022.22,2000.00,1.82,-0.00,1974.78,2000.00,2.36,-0.00
00:07:13.399 [TUNER] 893,1000,2022.22,2000.00,1.82,-0.00,1974.78,2000.00,2.36,-0.00
00:07:13.399 [TUNER] 894,1000,2021.52,2000.00,1.82,-0.00,1940.61,2000.00,2.79,-0.00
00:07:13.434 [TUNER] 895,1000,2021.52,2000.00,1.82,-0.00,1940.61,2000.00,2.79,-0.00
00:07:13.434 [TUNER] 896,1000,1974.57,2000.00,2.32,-0.00,1978.57,2000.00,2.37,-0.00
00:07:13.468 [TUNER] 897,1000,1974.57,2000.00,2.32,-0.00,1978.57,2000.00,2.37,-0.00
00:07:13.503 [TUNER] 898,1000,1985.12,2000.00,2.22,-0.00,1978.01,2000.00,2.39,-0.00
00:07:13.504 [TUNER] 899,1000,1985.12,2000.00,2.22,-0.00,1978.01,2000.00,2.39,-0.00
00:07:13.538 [TUNER] 900,1000,1998.71,2000.00,2.08,-0.00,2006.77,2000.00,2.06,-0.00
00:07:13.539 [TUNER] 901,1000,1998.71,2000.00,2.08,-0.00,2006.77,2000.00,2.06,-0.00
00:07:13.575 [TUNER] 902,1000,2028.27,2000.00,1.75,-0.00,1988.35,2000.00,2.28,-0.00
00:07:13.608 [TUNER] 903,1000,2028.27,2000.00,1.75,-0.00,1988.35,2000.00,2.28,-0.00
00:07:13.610 [TUNER] 904,1000,1997.34,2000.00,2.08,-0.00,2013.53,2000.00,1.99,-0.00
00:07:13.645 [TUNER] 905,1000,1997.34,2000.00,2.08,-0.00,2013.53,2000.00,1.99,-0.00
00:07:13.645 [TUNER] 906,1000,2003.33,2000.00,2.01,-0.00,1997.39,2000.00,2.17,-0.00
00:07:13.678 [TUNER] 907,1000,2003.33,2000.00,2.01,-0.00,1997.39,2000.00,2.17,-0.00
00:07:13.714 [TUNER] 908,1000,1997.82,2000.00,2.07,-0.00,2015.40,2000.00,1.96,-0.00
00:07:13.715 [TUNER] 909,1000,1997.82,2000.00,2.07,-0.00,2015.40,2000.00,1.96,-0.00
00:07:13.748 [TUNER] 910,1000,2024.33,2000.00,1.78,-0.00,1997.17,2000.00,2.16,-0.00
00:07:13.749 [TUNER] 911,1000,2024.33,2000.00,1.78,-0.00,1997.17,2000.00,2.16,-0.00
00:07:13.782 [TUNER] 912,1000,2042.11,2000.00,1.57,-0.00,1977.42,2000.00,2.40,-0.00
00:07:13.820 [TUNER] 913,1000,2042.11,2000.00,1.57,-0.00,1977.42,2000.00,2.40,-0.00
00:07:13.821 [TUNER] 914,1000,2016.81,2000.00,1.82,-0.00,1985.68,2000.00,2.32,-0.00
00:07:13.852 [TUNER] 915,1000,2016.81,2000.00,1.82,-0.00,1985.68,2000.00,2.32,-0.00
00:07:13.854 [TUNER] 916,1000,2010.32,2000.00,1.88,-0.00,1975.11,2000.00,2.46,-0.00
00:07:13.888 [TUNER] 917,1000,2010.32,2000.00,1.88,-0.00,1975.11,2000.00,2.46,-0.00
00:07:13.923 [TUNER] 918,1000,1970.77,2000.00,2.31,-0.00,2009.60,2000.00,2.06,-0.00
00:07:13.924 [TUNER] 919,1000,1970.77,2000.00,2.31,-0.00,2009.60,2000.00,2.06,-0.00
00:07:13.959 [TUNER] 920,1000,1980.36,2000.00,2.23,-0.00,1980.50,2000.00,2.40,-0.00
00:07:13.960 [TUNER] 921,1000,1980.36,2000.00,2.23,-0.00,1980.50,2000.00,2.40,-0.00
00:07:13.994 [TUNER] 922,1000,1963.98,2000.00,2.42,-0.00,2019.07,2000.00,1.95,-0.00
00:07:14.029 [TUNER] 923,1000,1963.98,2000.00,2.42,-0.00,2019.07,2000.00,1.95,-0.00
00:07:14.031 [TUNER] 924,1000,1974.93,2000.00,2.32,-0.00,1991.51,2000.00,2.27,-0.00
00:07:14.064 [TUNER] 925,1000,1974.93,2000.00,2.32,-0.00,1991.51,2000.00,2.27,-0.00
00:07:14.065 [TUNER] 926,1000,1980.25,2000.00,2.28,-0.00,2027.88,2000.00,1.84,-0.00
00:07:14.101 [TUNER] 927,1000,1980.25,2000.00,2.28,-0.00,2027.88,2000.00,1.84,-0.00
00:07:14.132 [TUNER] 928,1000,2037.77,2000.00,1.65,-0.00,2026.05,2000.00,1.84,-0.00
00:07:14.132 [TUNER] 929,1000,2037.77,2000.00,1.65,-0.00,2026.05,2000.00,1.84,-0.00
00:07:14.170 [TUNER] 930,1000,2040.83,2000.00,1.59,-0.00,2022.86,2000.00,1.86,-0.00
00:07:14.171 [TUNER] 931,1000,2040.83,2000.00,1.59,-0.00,2022.86,2000.00,1.86,-0.00
00:07:14.203 [TUNER] 932,1000,2034.69,2000.00,1.64,-0.00,1994.54,2000.00,2.19,-0.00
00:07:14.238 [TUNER] 933,1000,2034.69,2000.00,1.64,-0.00,1994.54,2000.00,2.19,-0.00
00:07:14.273 [TUNER] 934,1000,2031.50,2000.00,1.65,-0.00,1977.04,2000.00,2.40,-0.00
00:07:14.274 [TUNER] 935,1000,2031.50,2000.00,1.65,-0.00,1977.04,2000.00,2.40,-0.00
00:07:14.276 [TUNER] 936,1000,2025.50,2000.00,1.69,-0.00,1981.94,2000.00,2.36,-0.00
00:07:14.308 [TUNER] 937,1000,2025.50,2000.00,1.69,-0.00,1981.94,2000.00,2.36,-0.00
00:07:14.344 [TUNER] 938,1000,1996.66,2000.00,2.00,-0.00,1972.12,2000.00,2.49,-0.00
00:07:14.345 [TUNER] 939,1000,1996.66,2000.00,2.00,-0.00,1972.12,2000.00,2.49,-0.00
00:07:14.379 [TUNER] 940,1000,1977.02,2000.00,2.22,-0.00,2002.05,2000.00,2.15,-0.00
00:07:14.381 [TUNER] 941,1000,1977.02,2000.00,2.22,-0.00,2002.05,2000.00,2.15,-0.00
00:07:14.416 [TUNER] 942,1000,1981.92,2000.00,2.18,-0.00,1996.80,2000.00,2.21,-0.00
00:07:14.449 [TUNER] 943,1000,1981.92,2000.00,2.18,-0.00,1996.80,2000.00,2.21,-0.00
00:07:14.450 [TUNER] 944,1000,1975.54,2000.00,2.26,-0.00,2037.26,2000.00,1.72,-0.00
00:07:14.483 [TUNER] 945,1000,1975.54,2000.00,2.26,-0.00,2037.26,2000.00,1.72,-0.00
00:07:14.484 [TUNER] 946,1000,2025.41,2000.00,1.72,-0.00,2026.68,2000.00,1.83,-0.00
00:07:14.518 [TUNER] 947,1000,2025.41,2000.00,1.72,-0.00,2026.68,2000.00,1.83,-0.00
00:07:14.553 [TUNER] 948,1000,1996.58,2000.00,2.03,-0.00,2043.99,2000.00,1.60,-0.00
00:07:14.554 [TUNER] 949,1000,1996.58,2000.00,2.03,-0.00,2043.99,2000.00,1.60,-0.00
00:07:14.588 [TUNER] 950,1000,1995.85,2000.00,2.04,-0.00,2014.88,2000.00,1.92,-0.00
00:07:14.588 [TUNER] 951,1000,1995.85,2000.00,2.04,-0.00,2014.88,2000.00,1.92,-0.00
00:07:14.625 [TUNER] 952,1000,1995.27,2000.00,2.05,-0.00,2015.65,2000.00,1.90,-0.00
00:07:14.659 [TUNER] 953,1000,1995.27,2000.00,2.05,-0.00,2015.65,2000.00,1.90,-0.00
00:07:14.660 [TUNER] 954,1000,2010.27,2000.00,1.88,-0.00,2004.24,2000.00,2.03,-0.00
00:07:14.694 [TUNER] 955,1000,2010.27,2000.00,1.88,-0.00,2004.24,2000.00,2.03,-0.00
00:07:14.694 [TUNER] 956,1000,1975.88,2000.00,2.26,-0.00,1993.39,2000.00,2.15,-0.00
00:07:14.729 [TUNER] 957,1000,1975.88,2000.00,2.26,-0.00,1993.39,2000.00,2.15,-0.00
