00:05:42.225 [TUNER] --- CSV START ---
00:05:42.225 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:11.35292 I:380.33182 D:0.00000),PID_1(P:12.30023 I:408.78094 D:0.00000)
00:05:42.226 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:05:47.333 [TUNER] 253,1000,2136.04,1951.20,0.98,0.00,2132.60,1951.20,1.00,0.00
00:05:47.368 [TUNER] 254,1000,2136.04,1954.40,0.98,0.00,2132.60,1954.40,1.00,0.00
00:05:47.370 [TUNER] 255,1000,2267.20,1957.50,-0.67,0.00,2149.34,1957.50,0.72,0.00
00:05:47.404 [TUNER] 256,1040,2312.66,1960.50,-1.29,0.00,2175.42,1960.50,0.35,0.00
00:05:47.438 [TUNER] 257,960,2312.66,1963.40,-1.29,0.00,2175.42,1963.40,0.35,0.00
00:05:47.439 [TUNER] 258,1002,2286.21,1966.20,-1.15,0.00,2106.36,1966.20,1.16,0.00
00:05:47.439 [TUNER] 259,998,2286.21,1968.90,-1.15,0.00,2106.36,1968.90,1.16,0.00
00:05:47.472 [TUNER] 260,1000,2136.81,1971.50,0.48,0.00,1986.05,1971.50,2.70,0.00
00:05:47.507 [TUNER] 261,1000,2136.81,1974.00,0.48,0.00,1986.05,1974.00,2.70,0.00
00:05:47.507 [TUNER] 262,1000,1955.13,1976.40,2.62,0.00,1982.28,1976.40,2.80,0.00
00:05:47.541 [TUNER] 263,1000,1955.13,1978.70,2.62,0.00,1982.28,1978.70,2.80,0.00
00:05:47.542 [TUNER] 264,1000,1883.66,1980.90,3.56,0.00,1962.07,1980.90,3.13,0.00
00:05:47.577 [TUNER] 265,1000,1883.66,1983.00,3.56,0.00,1962.07,1983.00,3.13,0.00
00:05:47.612 [TUNER] 266,1000,1824.77,1985.00,4.40,0.00,1981.99,1985.00,2.94,0.00
00:05:47.612 [TUNER] 267,1000,1824.77,1986.90,4.40,0.00,1981.99,1986.90,2.94,0.00
00:05:47.647 [TUNER] 268,1000,1842.94,1988.70,4.35,0.00,1968.72,1988.70,3.17,0.00
00:05:47.649 [TUNER] 269,1000,1842.94,1990.40,4.35,0.00,1968.72,1990.40,3.17,0.00
00:05:47.682 [TUNER] 270,1000,1845.45,1992.00,4.48,0.00,1930.62,1992.00,3.73,0.00
00:05:47.683 [TUNER] 271,1000,1845.45,1993.50,4.48,0.00,1930.62,1993.50,3.73,0.00
00:05:47.718 [TUNER] 272,1000,1885.26,1994.90,4.14,0.00,1953.39,1994.90,3.52,0.00
00:05:47.753 [TUNER] 273,1000,1885.26,1996.20,4.14,0.00,1953.39,1996.20,3.52,0.00
00:05:47.754 [TUNER] 274,1000,1987.55,1997.40,3.02,0.00,1964.74,1997.40,3.44,0.00
00:05:47.789 [TUNER] 275,1000,1987.55,1998.50,3.02,0.00,1964.74,1998.50,3.44,0.00
00:05:47.790 [TUNER] 276,1000,2050.48,1999.50,2.29,0.00,2039.10,1999.50,2.52,0.00
00:05:47.861 [TUNER] 277,1000,2050.48,2000.40,2.29,0.00,2039.10,2000.40,2.52,0.00
00:05:47.862 [TUNER] 278,1000,2139.84,2001.20,1.19,0.00,2094.69,2001.20,1.79,0.00
00:05:47.893 [TUNER] 279,1000,2139.84,2001.90,1.19,0.00,2094.69,2001.90,1.79,0.00
00:05:47.893 [TUNER] 280,1000,2217.49,2002.50,0.17,0.00,2162.45,2002.50,0.84,0.00
00:05:47.894 [TUNER] 281,1000,2217.49,2003.00,0.17,0.00,2162.45,2003.00,0.84,0.00
00:05:47.926 [TUNER] 282,1000,2241.30,2003.40,-0.27,0.00,2099.34,2003.40,1.55,0.00
00:05:47.927 [TUNER] 283,1000,2241.30,2003.70,-0.27,0.00,2099.34,2003.70,1.55,0.00
00:05:47.961 [TUNER] 284,1000,2181.32,2003.90,0.28,0.00,2036.83,2003.90,2.30,0.00
00:05:47.998 [TUNER] 285,1000,2181.32,2004.00,0.28,0.00,2036.83,2004.00,2.30,0.00
00:05:47.999 [TUNER] 286,1000,2026.82,2000.00,1.96,0.00,1967.92,2000.00,3.12,0.00
00:05:48.034 [TUNER] 287,1000,2026.82,2000.00,1.96,0.00,1967.92,2000.00,3.12,0.00
00:05:48.034 [TUNER] 288,1000,1923.83,2000.00,3.19,0.00,1950.59,2000.00,3.37,0.00
00:05:48.068 [TUNER] 289,1000,1923.83,2000.00,3.19,0.00,1950.59,2000.00,3.37,0.00
00:05:48.105 [TUNER] 290,1000,1867.22,2000.00,3.94,0.00,1960.78,2000.00,3.28,0.00
00:05:48.105 [TUNER] 291,1040,1896.86,2000.00,3.64,0.00,1975.01,2000.00,3.12,0.00
00:05:48.139 [TUNER] 292,960,1896.86,2000.00,3.64,0.00,1975.01,2000.00,3.12,0.00
00:05:48.140 [TUNER] 293,1002,1892.27,2000.00,3.77,0.00,2049.37,2000.00,2.16,0.00
00:05:48.175 [TUNER] 294,998,1892.27,2000.00,3.77,0.00,2049.37,2000.00,2.16,0.00
00:05:48.175 [TUNER] 295,1000,1954.08,2000.00,3.11,0.00,2066.00,2000.00,1.91,0.00
00:05:48.207 [TUNER] 296,1000,1954.08,2000.00,3.11,0.00,2066.00,2000.00,1.91,0.00
00:05:48.243 [TUNER] 297,1000,2027.14,2000.00,2.26,0.00,2109.80,2000.00,1.28,0.00
00:05:48.244 [TUNER] 298,1000,2027.14,2000.00,2.26,0.00,2109.80,2000.00,1.28,0.00
00:05:48.278 [TUNER] 299,1000,2145.20,2000.00,0.80,0.00,2092.90,2000.00,1.41,0.00
00:05:48.278 [TUNER] 300,1000,2145.20,2000.00,0.80,0.00,2092.90,2000.00,1.41,0.00
00:05:48.350 [TUNER] 301,1000,2173.62,2000.00,0.35,0.00,2095.67,2000.00,1.30,0.00
00:05:48.350 [TUNER] 302,1000,2173.62,2000.00,0.35,0.00,2095.67,2000.00,1.30,0.00
00:05:48.350 [TUNER] 303,1000,2146.07,2000.00,0.55,0.00,2014.99,2000.00,2.28,0.00
00:05:48.383 [TUNER] 304,1000,2146.07,2000.00,0.55,0.00,2014.99,2000.00,2.28,0.00
00:05:48.386 [TUNER] 305,1000,2012.37,2000.00,2.06,0.00,1984.81,2000.00,2.66,0.00
00:05:48.418 [TUNER] 306,1000,2012.37,2000.00,2.06,0.00,1984.81,2000.00,2.66,0.00
00:05:48.454 [TUNER] 307,1000,1915.71,2000.00,3.22,0.00,1955.51,2000.00,3.06,0.00
00:05:48.455 [TUNER] 308,1000,1915.71,2000.00,3.22,0.00,1955.51,2000.00,3.06,0.00
00:05:48.488 [TUNER] 309,1000,1841.82,2000.00,4.18,0.00,1949.26,2000.00,3.18,0.00
00:05:48.489 [TUNER] 310,1000,1841.82,2000.00,4.18,0.00,1949.26,2000.00,3.18,0.00
00:05:48.523 [TUNER] 311,1000,1829.09,2000.00,4.46,0.00,1975.17,2000.00,2.88,0.00
00:05:48.559 [TUNER] 312,1000,1829.09,2000.00,4.46,0.00,1975.17,2000.00,2.88,0.00
00:05:48.561 [TUNER] 313,1002,1871.56,2000.00,4.07,0.00,1969.55,2000.00,2.97,0.00
00:05:48.593 [TUNER] 314,998,1871.56,2000.00,4.07,0.00,1969.55,2000.00,2.97,0.00
00:05:48.594 [TUNER] 315,1000,1934.29,2000.00,3.41,0.00,1985.16,2000.00,2.79,0.00
00:05:48.627 [TUNER] 316,1000,1934.29,2000.00,3.41,0.00,1985.16,2000.00,2.79,0.00
00:05:48.628 [TUNER] 317,1000,1978.66,2000.00,2.92,0.00,1962.66,2000.00,3.10,0.00
00:05:48.663 [TUNER] 318,1000,1978.66,2000.00,2.92,0.00,1962.66,2000.00,3.10,0.00
00:05:48.698 [TUNER] 319,1000,1957.47,2000.00,3.20,0.00,1989.34,2000.00,2.78,0.00
00:05:48.699 [TUNER] 320,1000,1957.47,2000.00,3.20,0.00,1989.34,2000.00,2.78,0.00
00:05:48.732 [TUNER] 321,1000,1950.82,2000.00,3.31,0.00,1978.03,2000.00,2.94,0.00
00:05:48.734 [TUNER] 322,1000,1950.82,2000.00,3.31,0.00,1978.03,2000.00,2.94,0.00
00:05:48.768 [TUNER] 323,1000,1966.12,2000.00,3.16,0.00,2015.38,2000.00,2.46,0.00
00:05:48.770 [TUNER] 324,1000,1966.12,2000.00,3.16,0.00,2015.38,2000.00,2.46,0.00
00:05:48.803 [TUNER] 325,1000,2074.57,2000.00,1.87,0.00,2021.20,2000.00,2.38,0.00
00:05:48.839 [TUNER] 326,1038,2152.89,2000.00,0.92,0.00,1981.09,2000.00,2.88,0.00
00:05:48.840 [TUNER] 327,962,2152.89,2000.00,0.92,0.00,1981.09,2000.00,2.88,0.00
00:05:48.873 [TUNER] 328,1002,2164.95,2000.00,0.66,0.00,2003.02,2000.00,2.60,0.00
00:05:48.874 [TUNER] 329,998,2164.95,2000.00,0.66,0.00,2003.02,2000.00,2.60,0.00
00:05:48.909 [TUNER] 330,1000,2163.62,2000.00,0.55,0.00,1985.93,2000.00,2.83,0.00
00:05:48.910 [TUNER] 331,1000,2163.62,2000.00,0.55,0.00,1985.93,2000.00,2.83,0.00
00:05:48.942 [TUNER] 332,1000,2062.48,2000.00,1.65,0.00,2021.69,2000.00,2.37,0.00
00:05:48.978 [TUNER] 333,1000,2062.48,2000.00,1.65,0.00,2021.69,2000.00,2.37,0.00
00:05:48.979 [TUNER] 334,1000,2003.91,2000.00,2.32,0.00,2009.07,2000.00,2.52,0.00
00:05:49.013 [TUNER] 335,1000,2003.91,2000.00,2.32,0.00,2009.07,2000.00,2.52,0.00
00:05:49.013 [TUNER] 336,1000,1929.56,2000.00,3.21,0.00,2045.36,2000.00,2.03,0.00
00:05:49.053 [TUNER] 337,1000,1929.56,2000.00,3.21,0.00,2045.36,2000.00,2.03,0.00
00:05:49.083 [TUNER] 338,1000,1926.77,2000.00,3.30,0.00,2040.03,2000.00,2.07,0.00
00:05:49.084 [TUNER] 339,1000,1926.77,2000.00,3.30,0.00,2040.03,2000.00,2.07,0.00
00:05:49.118 [TUNER] 340,1000,1991.55,2000.00,2.57,0.00,2059.82,2000.00,1.77,0.00
00:05:49.121 [TUNER] 341,1000,1991.55,2000.00,2.57,0.00,2059.82,2000.00,1.77,0.00
00:05:49.154 [TUNER] 342,1000,2038.22,2000.00,2.01,0.00,2036.14,2000.00,2.03,0.00
00:05:49.189 [TUNER] 343,1000,2038.22,2000.00,2.01,0.00,2036.14,2000.00,2.03,0.00
00:05:49.189 [TUNER] 344,1000,2051.50,2000.00,1.82,0.00,2015.47,2000.00,2.28,0.00
00:05:49.222 [TUNER] 345,1000,2051.50,2000.00,1.82,0.00,2015.47,2000.00,2.28,0.00
00:05:49.223 [TUNER] 346,1000,1991.68,2000.00,2.51,0.00,2019.56,2000.00,2.21,0.00
00:05:49.257 [TUNER] 347,1000,1991.68,2000.00,2.51,0.00,2019.56,2000.00,2.21,0.00
00:05:49.294 [TUNER] 348,1000,1964.45,2000.00,2.84,0.00,2002.21,2000.00,2.42,0.00
00:05:49.296 [TUNER] 349,1000,1964.45,2000.00,2.84,0.00,2002.21,2000.00,2.42,0.00
00:05:49.327 [TUNER] 350,1000,1927.20,2000.00,3.32,0.00,2019.26,2000.00,2.20,0.00
00:05:49.328 [TUNER] 351,1000,1927.20,2000.00,3.32,0.00,2019.26,2000.00,2.20,0.00
00:05:49.362 [TUNER] 352,1000,1945.50,2000.00,3.16,0.00,1996.81,2000.00,2.48,0.00
00:05:49.399 [TUNER] 353,1000,1945.50,2000.00,3.16,0.00,1996.81,2000.00,2.48,0.00
00:05:49.399 [TUNER] 354,1000,1951.55,2000.00,3.12,0.00,2013.22,2000.00,2.26,0.00
00:05:49.434 [TUNER] 355,1000,1951.55,2000.00,3.12,0.00,2013.22,2000.00,2.26,0.00
00:05:49.434 [TUNER] 356,1000,1983.89,2000.00,2.77,0.00,1981.68,2000.00,2.67,0.00
00:05:49.468 [TUNER] 357,1000,1983.89,2000.00,2.77,0.00,1981.68,2000.00,2.67,0.00
00:05:49.504 [TUNER] 358,1000,2035.52,2000.00,2.16,0.00,1987.37,2000.00,2.61,0.00
00:05:49.506 [TUNER] 359,1000,2035.52,2000.00,2.16,0.00,1987.37,2000.00,2.61,0.00
00:05:49.538 [TUNER] 360,1000,2111.19,2000.00,1.21,0.00,1976.46,2000.00,2.76,0.00
00:05:49.539 [TUNER] 361,1038,2132.54,2000.00,0.92,0.00,1965.16,2000.00,2.91,0.00
00:05:49.573 [TUNER] 362,962,2132.54,2000.00,0.92,0.00,1965.16,2000.00,2.91,0.00
00:05:49.608 [TUNER] 363,1002,2075.18,2000.00,1.51,0.00,2000.77,2000.00,2.47,0.00
00:05:49.608 [TUNER] 364,998,2075.18,2000.00,1.51,0.00,2000.77,2000.00,2.47,0.00
00:05:49.642 [TUNER] 365,1000,1993.78,2000.00,2.44,0.00,2006.48,2000.00,2.40,0.00
00:05:49.643 [TUNER] 366,1000,1993.78,2000.00,2.44,0.00,2006.48,2000.00,2.40,0.00
00:05:49.677 [TUNER] 367,1000,1933.49,2000.00,3.18,0.00,2053.60,2000.00,1.78,0.00
00:05:49.712 [TUNER] 368,1000,1933.49,2000.00,3.18,0.00,2053.60,2000.00,1.78,0.00
00:05:49.713 [TUNER] 369,1000,1916.17,2000.00,3.44,0.00,2017.42,2000.00,2.21,0.00
00:05:49.748 [TUNER] 370,1000,1916.17,2000.00,3.44,0.00,2017.42,2000.00,2.21,0.00
00:05:49.749 [TUNER] 371,1000,1976.20,2000.00,2.77,0.00,2019.40,2000.00,2.17,0.00
00:05:49.784 [TUNER] 372,1000,1976.20,2000.00,2.77,0.00,2019.40,2000.00,2.17,0.00
00:05:49.821 [TUNER] 373,1000,2039.68,2000.00,2.02,0.00,1990.05,2000.00,2.54,0.00
00:05:49.821 [TUNER] 374,1000,2039.68,2000.00,2.02,0.00,1990.05,2000.00,2.54,0.00
00:05:49.853 [TUNER] 375,1000,2107.64,2000.00,1.17,0.00,2019.84,2000.00,2.15,0.00
00:05:49.889 [TUNER] 376,1000,2107.64,2000.00,1.17,0.00,2019.84,2000.00,2.15,0.00
00:05:49.890 [TUNER] 377,1000,2074.40,2000.00,1.49,0.00,2024.77,2000.00,2.07,0.00
00:05:49.923 [TUNER] 378,1000,2074.40,2000.00,1.49,0.00,2024.77,2000.00,2.07,0.00
00:05:49.924 [TUNER] 379,1000,2016.87,2000.00,2.13,0.00,2016.69,2000.00,2.16,0.00
00:05:49.957 [TUNER] 380,1000,2016.87,2000.00,2.13,0.00,2016.69,2000.00,2.16,0.00
00:05:49.958 [TUNER] 381,1000,1924.47,2000.00,3.24,0.00,2032.56,2000.00,1.94,0.00
00:05:49.993 [TUNER] 382,1000,1924.47,2000.00,3.24,0.00,2032.56,2000.00,1.94,0.00
00:05:50.028 [TUNER] 383,1002,1953.01,2000.00,2.95,0.00,2010.31,2000.00,2.20,0.00
00:05:50.029 [TUNER] 384,998,1953.01,2000.00,2.95,0.00,2010.31,2000.00,2.20,0.00
00:05:50.062 [TUNER] 385,1000,1997.73,2000.00,2.44,0.00,2021.20,2000.00,2.05,0.00
00:05:50.063 [TUNER] 386,1000,1997.73,2000.00,2.44,0.00,2021.20,2000.00,2.05,0.00
00:05:50.098 [TUNER] 387,1000,2065.49,2000.00,1.62,0.00,1994.94,2000.00,2.38,0.00
00:05:50.134 [TUNER] 388,1000,2065.49,2000.00,1.62,0.00,1994.94,2000.00,2.38,0.00
00:05:50.134 [TUNER] 389,1000,2054.42,2000.00,1.71,0.00,2025.46,2000.00,1.98,0.00
00:05:50.171 [TUNER] 390,1000,2054.42,2000.00,1.71,0.00,2025.46,2000.00,1.98,0.00
00:05:50.173 [TUNER] 391,1000,2009.48,2000.00,2.21,0.00,2010.37,2000.00,2.16,0.00
00:05:50.204 [TUNER] 392,1000,2009.48,2000.00,2.21,0.00,2010.37,2000.00,2.16,0.00
00:05:50.205 [TUNER] 393,1000,1970.10,2000.00,2.68,0.00,2024.07,2000.00,1.97,0.00
00:05:50.311 [TUNER] 394,1000,1970.10,2000.00,2.68,0.00,2024.07,2000.00,1.97,0.00
00:05:50.312 [TUNER] 395,1000,1997.00,2000.00,2.38,0.00,1997.23,2000.00,2.30,0.00
00:05:50.312 [TUNER] 396,1038,2027.94,2000.00,2.02,0.00,1968.54,2000.00,2.67,0.00
00:05:50.312 [TUNER] 397,962,2027.94,2000.00,2.02,0.00,1968.54,2000.00,2.67,0.00
00:05:50.312 [TUNER] 398,1002,2014.25,2000.00,2.16,0.00,2001.72,2000.00,2.26,0.00
00:05:50.342 [TUNER] 399,998,2014.25,2000.00,2.16,0.00,2001.72,2000.00,2.26,0.00
00:05:50.377 [TUNER] 400,1000,2031.03,2000.00,1.95,0.00,1983.17,2000.00,2.50,0.00
00:05:50.378 [TUNER] 401,1000,2031.03,2000.00,1.95,0.00,1983.17,2000.00,2.50,0.00
00:05:50.412 [TUNER] 402,1000,2007.95,2000.00,2.20,0.00,2014.33,2000.00,2.11,0.00
00:05:50.413 [TUNER] 403,1000,2007.95,2000.00,2.20,0.00,2014.33,2000.00,2.11,0.00
00:05:50.450 [TUNER] 404,1000,2020.41,2000.00,2.05,0.00,2013.49,2000.00,2.11,0.00
00:05:50.482 [TUNER] 405,1000,2020.41,2000.00,2.05,0.00,2013.49,2000.00,2.11,0.00
00:05:50.482 [TUNER] 406,1000,2020.07,2000.00,2.03,0.00,2042.02,2000.00,1.72,0.00
00:05:50.522 [TUNER] 407,1000,2020.07,2000.00,2.03,0.00,2042.02,2000.00,1.72,0.00
00:05:50.523 [TUNER] 408,1000,2006.06,2000.00,2.19,0.00,2011.59,2000.00,2.08,0.00
00:05:50.554 [TUNER] 409,1000,2006.06,2000.00,2.19,0.00,2011.59,2000.00,2.08,0.00
00:05:50.588 [TUNER] 410,1000,2022.34,2000.00,1.99,0.00,2028.48,2000.00,1.85,0.00
00:05:50.589 [TUNER] 411,1000,2022.34,2000.00,1.99,0.00,2028.48,2000.00,1.85,0.00
00:05:50.623 [TUNER] 412,1000,2013.02,2000.00,2.08,0.00,2023.09,2000.00,1.90,0.00
00:05:50.623 [TUNER] 413,1000,2013.02,2000.00,2.08,0.00,2023.09,2000.00,1.90,0.00
00:05:50.657 [TUNER] 414,1000,2041.65,2000.00,1.73,0.00,2006.75,2000.00,2.10,-0.00
00:05:50.693 [TUNER] 415,1000,2041.65,2000.00,1.73,0.00,2006.75,2000.00,2.10,-0.00
00:05:50.693 [TUNER] 416,1000,2038.78,2000.00,1.73,0.00,2010.87,2000.00,2.04,-0.00
00:05:50.728 [TUNER] 417,1000,2038.78,2000.00,1.73,0.00,2010.87,2000.00,2.04,-0.00
00:05:50.728 [TUNER] 418,1000,2046.80,2000.00,1.60,0.00,2002.13,2000.00,2.14,-0.00
00:05:50.763 [TUNER] 419,1000,2046.80,2000.00,1.60,0.00,2002.13,2000.00,2.14,-0.00
00:05:50.797 [TUNER] 420,1000,2010.25,2000.00,2.01,0.00,2014.04,2000.00,1.98,-0.00
00:05:50.797 [TUNER] 421,1000,2010.25,2000.00,2.01,0.00,2014.04,2000.00,1.98,-0.00
00:05:50.833 [TUNER] 422,1000,1984.46,2000.00,2.31,0.00,1999.51,2000.00,2.16,-0.00
00:05:50.833 [TUNER] 423,1000,1984.46,2000.00,2.31,0.00,1999.51,2000.00,2.16,-0.00
00:05:50.870 [TUNER] 424,1000,1962.10,2000.00,2.60,0.00,2022.25,2000.00,1.87,-0.00
00:05:50.904 [TUNER] 425,1000,1962.10,2000.00,2.60,0.00,2022.25,2000.00,1.87,-0.00
00:05:50.905 [TUNER] 426,1000,1983.74,2000.00,2.36,0.00,1990.62,2000.00,2.26,-0.00
00:05:50.939 [TUNER] 427,1000,1983.74,2000.00,2.36,0.00,1990.62,2000.00,2.26,-0.00
00:05:50.940 [TUNER] 428,1000,2043.99,2000.00,1.65,0.00,2013.42,2000.00,1.97,-0.00
00:05:50.973 [TUNER] 429,1000,2043.99,2000.00,1.65,0.00,2013.42,2000.00,1.97,-0.00
00:05:51.008 [TUNER] 430,1000,2111.10,2000.00,0.80,-0.00,2000.73,2000.00,2.13,-0.00
00:05:51.009 [TUNER] 431,1038,2092.74,2000.00,0.97,-0.00,1997.83,2000.00,2.16,-0.00
00:05:51.043 [TUNER] 432,962,2092.74,2000.00,0.97,-0.00,1997.83,2000.00,2.16,-0.00
00:05:51.043 [TUNER] 433,1002,1992.61,2000.00,2.11,-0.00,2033.90,2000.00,1.69,-0.00
00:05:51.078 [TUNER] 434,998,1992.61,2000.00,2.11,-0.00,2033.90,2000.00,1.69,-0.00
00:05:51.113 [TUNER] 435,1000,1965.56,2000.00,2.45,-0.00,2008.91,2000.00,1.99,-0.00
00:05:51.113 [TUNER] 436,1000,1965.56,2000.00,2.45,-0.00,2008.91,2000.00,1.99,-0.00
00:05:51.149 [TUNER] 437,1000,1988.22,2000.00,2.20,-0.00,2024.62,2000.00,1.78,-0.00
00:05:51.149 [TUNER] 438,1000,1988.22,2000.00,2.20,-0.00,2024.62,2000.00,1.78,-0.00
00:05:51.183 [TUNER] 439,1000,2030.40,2000.00,1.70,-0.00,1975.33,2000.00,2.41,-0.00
00:05:51.220 [TUNER] 440,1000,2030.40,2000.00,1.70,-0.00,1975.33,2000.00,2.41,-0.00
00:05:51.220 [TUNER] 441,1000,2034.93,2000.00,1.62,-0.00,1996.04,2000.00,2.15,-0.00
00:05:51.253 [TUNER] 442,1000,2034.93,2000.00,1.62,-0.00,1996.04,2000.00,2.15,-0.00
00:05:51.253 [TUNER] 443,1000,2009.36,2000.00,1.90,-0.00,1988.55,2000.00,2.26,-0.00
00:05:51.287 [TUNER] 444,1000,2009.36,2000.00,1.90,-0.00,1988.55,2000.00,2.26,-0.00
00:05:51.323 [TUNER] 445,1000,1994.05,2000.00,2.08,-0.00,1984.27,2000.00,2.32,-0.00
00:05:51.355 [TUNER] 446,1000,1994.05,2000.00,2.08,-0.00,1984.27,2000.00,2.32,-0.00
00:05:51.356 [TUNER] 447,1000,1981.80,2000.00,2.23,-0.00,2001.47,2000.00,2.11,-0.00
00:05:51.358 [TUNER] 448,1000,1981.80,2000.00,2.23,-0.00,2001.47,2000.00,2.11,-0.00
00:05:51.391 [TUNER] 449,1000,1987.47,2000.00,2.18,-0.00,2006.64,2000.00,2.04,-0.00
00:05:51.428 [TUNER] 450,1000,1987.47,2000.00,2.18,-0.00,2006.64,2000.00,2.04,-0.00
00:05:51.461 [TUNER] 451,1000,1973.10,2000.00,2.36,-0.00,2029.67,2000.00,1.73,-0.00
00:05:51.461 [TUNER] 452,1000,1973.10,2000.00,2.36,-0.00,2029.67,2000.00,1.73,-0.00
00:05:51.462 [TUNER] 453,1002,1997.06,2000.00,2.09,-0.00,2025.16,2000.00,1.77,-0.00
00:05:51.496 [TUNER] 454,998,1997.06,2000.00,2.09,-0.00,2025.16,2000.00,1.77,-0.00
00:05:51.531 [TUNER] 455,1000,2019.20,2000.00,1.83,-0.00,2041.68,2000.00,1.53,-0.00
00:05:51.531 [TUNER] 456,1000,2019.20,2000.00,1.83,-0.00,2041.68,2000.00,1.53,-0.00
00:05:51.569 [TUNER] 457,1000,2068.93,2000.00,1.21,-0.00,1997.58,2000.00,2.07,-0.00
00:05:51.569 [TUNER] 458,1000,2068.93,2000.00,1.21,-0.00,1997.58,2000.00,2.07,-0.00
00:05:51.602 [TUNER] 459,1000,2039.99,2000.00,1.51,-0.00,2006.96,2000.00,1.95,-0.00
00:05:51.602 [TUNER] 460,1000,2039.99,2000.00,1.51,-0.00,2006.96,2000.00,1.95,-0.00
00:05:51.638 [TUNER] 461,1000,2040.89,2000.00,1.47,-0.00,1974.95,2000.00,2.37,-0.00
00:05:51.671 [TUNER] 462,1000,2040.89,2000.00,1.47,-0.00,1974.95,2000.00,2.37,-0.00
00:05:51.671 [TUNER] 463,1000,2000.38,2000.00,1.93,-0.00,1999.17,2000.00,2.07,-0.00
00:05:51.706 [TUNER] 464,1000,2000.38,2000.00,1.93,-0.00,1999.17,2000.00,2.07,-0.00
00:05:51.708 [TUNER] 465,1000,1978.27,2000.00,2.19,-0.00,1984.18,2000.00,2.27,-0.00
00:05:51.742 [TUNER] 466,1038,1953.38,2000.00,2.49,-0.00,1977.96,2000.00,2.35,-0.00
00:05:51.778 [TUNER] 467,962,1953.38,2000.00,2.49,-0.00,1977.96,2000.00,2.35,-0.00
00:05:51.778 [TUNER] 468,1002,1921.36,2000.00,2.92,-0.00,2005.76,2000.00,2.01,-0.00
00:05:51.812 [TUNER] 469,998,1921.36,2000.00,2.92,-0.00,2005.76,2000.00,2.01,-0.00
00:05:51.812 [TUNER] 470,1000,1977.35,2000.00,2.30,-0.00,1991.56,2000.00,2.19,-0.00
00:05:51.848 [TUNER] 471,1000,1977.35,2000.00,2.30,-0.00,1991.56,2000.00,2.19,-0.00
00:05:51.885 [TUNER] 472,1000,2028.57,2000.00,1.69,-0.00,2007.30,2000.00,1.99,-0.00
00:05:51.885 [TUNER] 473,1000,2028.57,2000.00,1.69,-0.00,2007.30,2000.00,1.99,-0.00
00:05:51.918 [TUNER] 474,1000,2095.33,2000.00,0.86,-0.00,1995.84,2000.00,2.13,-0.00
00:05:51.918 [TUNER] 475,1000,2095.33,2000.00,0.86,-0.00,1995.84,2000.00,2.13,-0.00
00:05:51.952 [TUNER] 476,1000,2030.18,2000.00,1.58,-0.00,2021.03,2000.00,1.81,-0.00
00:05:51.989 [TUNER] 477,1000,2030.18,2000.00,1.58,-0.00,2021.03,2000.00,1.81,-0.00
00:05:51.989 [TUNER] 478,1000,1979.78,2000.00,2.17,-0.00,2018.85,2000.00,1.82,-0.00
00:05:52.023 [TUNER] 479,1000,1979.78,2000.00,2.17,-0.00,2018.85,2000.00,1.82,-0.00
00:05:52.024 [TUNER] 480,1000,1977.26,2000.00,2.21,-0.00,2020.54,2000.00,1.78,-0.00
00:05:52.057 [TUNER] 481,1000,1977.26,2000.00,2.21,-0.00,2020.54,2000.00,1.78,-0.00
00:05:52.094 [TUNER] 482,1000,2006.17,2000.00,1.88,-0.00,2003.00,2000.00,1.99,-0.00
00:05:52.095 [TUNER] 483,1000,2006.17,2000.00,1.88,-0.00,2003.00,2000.00,1.99,-0.00
00:05:52.128 [TUNER] 484,1000,2024.14,2000.00,1.66,-0.00,1976.93,2000.00,2.33,-0.00
00:05:52.128 [TUNER] 485,1000,2024.14,2000.00,1.66,-0.00,1976.93,2000.00,2.33,-0.00
00:05:52.162 [TUNER] 486,1000,1992.13,2000.00,2.03,-0.00,1988.73,2000.00,2.20,-0.00
00:05:52.236 [TUNER] 487,1000,1992.13,2000.00,2.03,-0.00,1988.73,2000.00,2.20,-0.00
00:05:52.236 [TUNER] 488,1000,1985.42,2000.00,2.12,-0.00,1963.80,2000.00,2.53,-0.00
00:05:52.237 [TUNER] 489,1000,1985.42,2000.00,2.12,-0.00,1963.80,2000.00,2.53,-0.00
00:05:52.238 [TUNER] 490,1000,1956.00,2000.00,2.48,-0.00,2007.43,2000.00,1.99,-0.00
00:05:52.268 [TUNER] 491,1000,1956.00,2000.00,2.48,-0.00,2007.43,2000.00,1.99,-0.00
00:05:52.302 [TUNER] 492,1000,1977.14,2000.00,2.26,-0.00,1997.66,2000.00,2.11,-0.00
00:05:52.302 [TUNER] 493,1000,1977.14,2000.00,2.26,-0.00,1997.66,2000.00,2.11,-0.00
00:05:52.338 [TUNER] 494,1000,1969.99,2000.00,2.36,-0.00,2027.64,2000.00,1.72,-0.00
00:05:52.338 [TUNER] 495,1000,1969.99,2000.00,2.36,-0.00,2027.64,2000.00,1.72,-0.00
00:05:52.373 [TUNER] 496,1000,1988.33,2000.00,2.17,-0.00,1986.34,2000.00,2.24,-0.00
